# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = h2reg_model
# start_datetime = 2025-03-23 20:04:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/6ti7noxb.json
# init = 2 (Default)
# random
#   seed = 69587
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h2-dens/h2reg-20250323150456_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=h2reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,mu_inner_beta,sigma_inner_beta,log_p,rmse
-178206,0.937501,0.282821,4,15,0,178227,-0.00884086,0.998671,-0.0474182,-0.0636109,-0.060886,-0.110884,0.0549034,-0.00183243,-0.0413927,-0.049837,0.0372216,0.0733328,0.0886153,0.0395598,0.0671218,0.00771052,0.033087,0.0759362,0.0333445,0.00992362,0.0177506,0.0427176,0.119694,-0.0216877,0.0923343,0.0198566,-0.051971,0.00810357,0.0397983,0.0511312,0.0491527,0.0421834,0.0265668,0.0406764,0.0114369,0.190533,0.0148126,0.100737,-0.0162061,-0.0252165,0.0759145,0.0547652,0.0559223,0.0417683,0.0380505,-0.0946619,0.0974652,-0.0210063,0.0596751,0.0236802,0.0539551,0.0486604,0.0544401,0.0371481,0.0727183,0.072926,0.0624293,0.0200332,0.0560354,-167967,0.992948
-178199,0.999405,0.282821,4,15,0,178229,-0.00818578,0.996726,-0.0586194,-0.0508174,-0.060148,-0.104831,0.0519618,0.027881,-0.0265527,-0.0740091,0.0163215,0.0967973,0.105425,0.0238692,0.0694776,0.0231163,0.00339751,0.0651022,0.0279,0.0170437,0.028986,0.0175188,0.108685,0.017176,0.0803171,0.0268778,-0.0579616,0.014012,0.0631914,0.0497138,0.0675873,0.0384188,0.0395095,0.0461524,-0.00494071,0.208914,0.0023,0.127397,-0.0141877,-0.0281722,0.0927094,0.0549567,0.0554536,0.0201539,0.0342705,-0.0843959,0.0980277,0.00976252,0.0415217,0.0580145,0.0714073,0.0156644,0.0735262,0.0380427,0.0462937,0.0569986,0.0522838,0.0510822,0.022916,-167986,0.993119
-178199,0.954204,0.282821,4,15,0,178228,-0.00889993,0.997297,-0.023227,-0.054777,-0.0728875,-0.125585,0.0468961,-0.00709431,-0.024292,-0.0725739,0.0100407,0.0685012,0.0941574,0.0509078,0.0647391,0.0254976,0.0158671,0.087427,0.0211915,0.00775189,0.0112963,0.0585496,0.110762,-0.00269896,0.0764521,0.0435019,-0.0539827,-0.00442507,0.0384651,0.0475716,0.057579,0.0300466,0.0272684,0.0528701,0.00880812,0.18777,0.00172268,0.0805666,-0.000607807,-0.025892,0.0951968,0.0508991,0.0560622,0.0384147,0.0272801,-0.0789762,0.0879089,-0.0311895,0.038598,0.00528854,0.0134765,0.0380209,0.0460614,0.0267229,0.0510135,0.0771346,0.068619,0.0181358,0.0233347,-167979,0.993059
-178208,0.787139,0.282821,4,15,0,178231,-0.00966583,0.997182,-0.0629489,-0.0519251,-0.0845479,-0.119955,0.041935,0.0236383,-0.0337221,-0.0950811,0.0161863,0.0901386,0.0996527,0.03507,0.0725277,0.030608,0.0160834,0.0720594,0.0520263,0.0353538,0.0220268,0.0310217,0.110092,0.0109607,0.0733012,0.0309271,-0.0846057,0.0148349,0.0632213,0.0640458,0.0766078,0.0296624,0.0326848,0.0540548,-0.00378968,0.199216,0.00109343,0.116947,-0.0215915,-0.0373228,0.0744485,0.0399422,0.0492612,0.0521509,0.0238,-0.0960837,0.0945654,-0.0232288,0.071116,0.0716337,0.0763915,0.0110186,0.06312,0.030842,0.0604953,0.0535425,0.0698133,0.0175322,0.0674359,-168031,0.993501
-178207,0.868611,0.282821,4,15,0,178242,-0.00583404,0.997919,-0.0608623,-0.0626869,-0.0832329,-0.117972,0.0411671,0.0194454,-0.0306403,-0.083056,0.0149208,0.0897323,0.10486,0.0390864,0.0799587,0.0247659,0.015451,0.0735221,0.0362476,0.0227429,0.0219629,0.0354021,0.13243,0.00103302,0.0663543,0.0398952,-0.0758819,0.0136129,0.0583921,0.0542687,0.0753116,0.0231653,0.00922399,0.0363638,-0.00839117,0.22906,-0.0125516,0.116903,-0.00753934,-0.0284721,0.0814675,0.0432175,0.050725,0.0249081,0.0279163,-0.0975396,0.0838958,-0.0371676,0.0736566,0.0400293,0.0460426,-0.00876328,0.0943519,0.0323824,0.0685127,0.0740173,0.0714219,0.0439016,0.0356013,-168019,0.993387
-178215,0.632573,0.282821,4,15,0,178251,-0.0104685,0.997326,-0.0393659,-0.0711955,-0.0687929,-0.118154,0.0539842,0.0247968,-0.0455751,-0.0741576,0.00660057,0.0824556,0.102313,0.0530646,0.0697634,0.0109848,0.0199257,0.0977,0.023476,-0.00698844,0.0037527,0.0292698,0.136357,-0.00495666,0.0712492,0.043492,-0.0627798,0.0061445,0.0650893,0.0545635,0.0678877,0.0512887,0.0278553,0.0538706,0.034389,0.219123,0.00773983,0.109058,0.00855859,-0.00473653,0.0981742,0.0381906,0.0535219,0.037541,0.0226091,-0.0873301,0.0980523,0.0255121,0.0289323,0.028627,0.079395,-0.0173301,0.13279,0.0316338,0.0726263,0.126273,0.0665398,0.0101768,0.0398593,-168016,0.99337
-178214,0.901523,0.282821,4,15,0,178242,-0.00725801,0.998303,-0.0594401,-0.04222,-0.0417013,-0.134896,0.0538062,0.0128348,0.000283538,-0.0835086,0.0113685,0.084969,0.115226,0.0322753,0.0712409,0.0151571,0.0035571,0.07555,0.0257165,0.030519,0.00516876,0.0353613,0.0864452,0.0165145,0.0954701,0.0191519,-0.0559645,-0.00135904,0.0541028,0.0558232,0.0490469,0.0325785,0.0459612,0.0414937,-0.026161,0.17991,-0.0037409,0.10601,-0.017672,-0.0342695,0.0739103,0.0545931,0.0607332,0.0351356,0.0310901,-0.0833914,0.0809935,-0.0413322,0.064261,0.0378661,0.0324425,0.068849,0.143043,0.058753,0.0410269,0.0423439,0.0593674,0.0316258,0.040048,-168010,0.993314
-178207,1,0.282821,4,15,0,178241,-0.0090251,0.997574,-0.061322,-0.0580185,-0.0540476,-0.13423,0.0477158,0.0218539,-0.0230087,-0.0960557,0.0182109,0.0889069,0.111838,0.0412265,0.0757339,0.0233184,0.0185117,0.0886099,0.0362846,0.0367002,0.0106595,0.046658,0.101724,0.0203567,0.0873649,0.0371414,-0.0549159,-0.0264104,0.0304002,0.0656592,0.0648938,0.0457719,0.0454642,0.0441523,-0.0189888,0.183523,0.0114002,0.106572,-0.0153647,-0.0187666,0.0923955,0.0587368,0.0547152,0.0107821,0.0148437,-0.0696842,0.0928947,-0.0326664,0.0644011,0.0205989,0.0793693,0.024689,0.150981,0.0246661,0.0407448,0.0523133,0.0529023,-0.00140984,0.067795,-168045,0.993612
-178204,0.774897,0.282821,4,15,0,178237,-0.00648427,0.998067,-0.0299529,-0.0668681,-0.0407675,-0.147564,0.048997,0.00406458,-0.0485824,-0.0796217,0.012408,0.0874357,0.0969185,0.0458476,0.071734,0.0111124,0.00938071,0.0919133,0.0208935,-0.000571819,0.0135484,0.0289838,0.112796,-0.00663715,0.0773866,0.0339179,-0.0763557,0.0183075,0.0627466,0.0288737,0.0602095,0.0332035,0.0392414,0.060074,0.0103199,0.198642,-0.00354482,0.117536,-0.00215,-0.0372101,0.0878357,0.0458261,0.0578287,0.0336689,0.0239204,-0.0696315,0.0864573,-0.00129381,0.0304672,0.0181958,0.0230812,0.0241847,0.0542411,0.0663075,0.0732274,0.0798655,0.048652,0.0611699,0.0439634,-168022,0.993412
-178205,0.919321,0.282821,4,15,0,178234,-0.00955747,0.996867,-0.0361152,-0.0637067,-0.0356898,-0.144885,0.0469213,0.00753912,-0.0413146,-0.0810593,0.0154371,0.0980615,0.110518,0.0416687,0.0693702,0.0125307,0.0114725,0.0741379,0.00963244,0.0038827,0.0237244,0.0309384,0.115045,-0.00328649,0.0828293,0.0265601,-0.0738646,0.019892,0.0675468,0.0240227,0.0576202,0.0330575,0.0471877,0.0521772,0.00736159,0.19974,0.00720867,0.110004,0.00114327,-0.0283933,0.087076,0.0374981,0.0621532,0.030566,0.0303408,-0.0744167,0.0856109,-0.0421032,0.0406456,0.012518,0.0144561,0.00909796,0.0506076,0.0774186,0.0635201,0.0874889,0.046793,0.0482032,0.0492533,-168019,0.993397
-178212,0.68713,0.282821,4,15,0,178239,-0.0101344,0.995916,-0.0634792,-0.0473199,-0.0897484,-0.0914134,0.0474865,0.02548,-0.0114367,-0.076071,0.00957015,0.083977,0.11381,0.0515441,0.0741698,0.0167268,0.0125061,0.0950364,0.0335689,0.0193201,0.0152836,0.0323786,0.104128,0.0253617,0.0712154,0.0529337,-0.0541338,-0.0100463,0.0430167,0.0663787,0.0649504,0.0450127,0.0212316,0.0488127,0.013124,0.200553,-0.0182252,0.106425,-0.0114275,-0.000208788,0.0754771,0.0664804,0.0394602,0.0187501,0.0181979,-0.0876482,0.0879276,-0.0319519,0.0598792,0.047801,0.0208921,0.0417852,0.0624582,0.0290826,0.0387656,0.0962299,0.0634604,-0.0325254,0.0522362,-168004,0.993283
-178205,0.959699,0.282821,4,15,0,178243,-0.00876823,0.998274,-0.035016,-0.0594324,-0.0357584,-0.148398,0.0350478,-0.000140436,-0.0381068,-0.0782538,0.0101397,0.0955352,0.110754,0.0495318,0.0757081,0.0197177,0.0145845,0.0892618,0.0193855,0.00713661,0.0104468,0.0346505,0.105885,-0.0204486,0.0925023,0.0197961,-0.0718558,0.0176402,0.0633278,0.0616928,0.0624637,0.0448815,0.0485911,0.0415741,-0.0113775,0.194897,0.0186089,0.110303,0.00674892,-0.0375539,0.09442,0.0330485,0.057255,0.0468718,0.0305606,-0.0753572,0.103182,-0.0448673,0.0577359,-0.00330651,0.0893794,0.0201681,0.0560237,0.0623312,0.0738445,0.0529833,0.0587238,0.090006,0.0630868,-168023,0.993418
-178201,0.952961,0.282821,4,15,0,178231,-0.00579566,0.997874,-0.0437166,-0.0509528,-0.0550143,-0.153115,0.03462,0.0129934,-0.0366986,-0.0801853,0.00804273,0.0686556,0.115167,0.0417336,0.0634905,0.00582857,0.00846966,0.100308,0.0220168,0.0126397,0.00749736,0.0249944,0.0930887,-0.00535147,0.0718921,0.0191735,-0.0698924,-0.01372,0.0524986,0.0701928,0.0605295,0.0351957,0.0363567,0.0442961,0.0103832,0.188579,0.00361071,0.116167,-0.00625903,-0.0487406,0.0832146,0.0434785,0.0564512,0.052575,0.0216079,-0.0857274,0.102338,-0.0126455,0.0425406,0.0207144,0.0417173,0.0110938,0.0587538,0.0386227,0.0403487,0.0496093,0.0600853,0.0257263,0.0612227,-168026,0.993447
-178203,0.919588,0.282821,4,15,0,178230,-0.00865257,0.998089,-0.0428708,-0.0511759,-0.0767911,-0.0911689,0.0506329,0.00998803,-0.0204887,-0.0794731,0.030619,0.108332,0.0994275,0.0682647,0.076188,0.0291165,0.00845096,0.0780342,0.0206483,0.00888458,0.016795,0.0495885,0.117674,0.00206028,0.0931286,0.0477115,-0.0678188,0.00625499,0.0518295,0.0410714,0.0543244,0.0550152,0.0271117,0.0486533,-0.00380691,0.197914,-0.00889819,0.105004,0.0131813,-0.0141178,0.0990617,0.0533901,0.0567789,0.015399,0.0317377,-0.0651519,0.0738052,0.0145446,0.0371135,0.0328141,0.0351898,0.03697,0.0645299,0.0650946,0.0479964,0.0756661,0.0555492,0.0411047,0.0169149,-167999,0.993217
-178212,0.807313,0.282821,4,15,0,178236,-0.00538673,0.998769,-0.0497639,-0.0538841,-0.0795474,-0.0977914,0.0515665,0.0205031,-0.0170557,-0.0724548,0.0314954,0.119139,0.0997309,0.0588709,0.0878657,0.0219421,-0.00948476,0.0855752,0.0140988,0.011619,0.0121904,0.0576234,0.131006,0.0106021,0.0935167,0.0430551,-0.0614724,0.0024213,0.0625195,0.0420471,0.0583491,0.0468098,0.0222457,0.0460175,-0.0018639,0.196377,-0.0268474,0.113825,0.0113874,-0.0178413,0.0999986,0.0592977,0.05971,0.0177764,0.0280956,-0.05556,0.0754538,0.00439802,0.0323347,0.0368135,0.0226816,0.0403881,0.0686633,0.0646161,0.0443117,0.0816488,0.0494583,0.0175334,0.0129225,-168020,0.993394
-178212,0.0701593,0.282821,4,15,0,178240,-0.00538673,0.998769,-0.0497639,-0.0538841,-0.0795474,-0.0977914,0.0515665,0.0205031,-0.0170557,-0.0724548,0.0314954,0.119139,0.0997309,0.0588709,0.0878657,0.0219421,-0.00948476,0.0855752,0.0140988,0.011619,0.0121904,0.0576234,0.131006,0.0106021,0.0935167,0.0430551,-0.0614724,0.0024213,0.0625195,0.0420471,0.0583491,0.0468098,0.0222457,0.0460175,-0.0018639,0.196377,-0.0268474,0.113825,0.0113874,-0.0178413,0.0999986,0.0592977,0.05971,0.0177764,0.0280956,-0.05556,0.0754538,0.00439802,0.0323347,0.0368135,0.0226816,0.0403881,0.0686633,0.0646161,0.0443117,0.0816488,0.0494583,0.0175334,0.0129225,-168020,0.993394
-178214,0.954977,0.282821,4,15,0,178236,-0.00606782,0.996751,-0.04019,-0.0599185,-0.0461909,-0.153154,0.0360155,0.0107796,-0.0368471,-0.0788911,-0.00799471,0.06307,0.114021,0.040203,0.0607649,0.0136205,0.0295324,0.0861668,0.0468207,0.0152362,0.00732494,0.012236,0.0944802,-0.00359871,0.0657457,0.0236068,-0.063953,0.00617435,0.0447098,0.0689566,0.0619016,0.0310417,0.0449811,0.0432985,0.00746309,0.194373,0.0323791,0.100888,-0.0205313,-0.0356682,0.0702251,0.0404821,0.0419298,0.0373884,0.0244131,-0.107154,0.103384,-0.0650867,0.0593148,0.0119697,0.0954615,0.0307658,0.0580944,0.0313722,0.0737435,0.0508482,0.0777973,0.00337583,0.067775,-168013,0.993349
-178206,0.954608,0.282821,4,15,0,178241,-0.00527717,0.997557,-0.0509732,-0.0524039,-0.0737878,-0.102866,0.0529236,0.0210281,-0.0154164,-0.0735433,0.0318133,0.111598,0.0947374,0.0561666,0.0835657,0.0218599,-0.00466066,0.0854263,0.00986107,0.0123266,0.0140596,0.0592515,0.127575,0.0112194,0.090593,0.044194,-0.0542358,-0.00581741,0.0637121,0.0449756,0.06292,0.0480598,0.0227722,0.0516026,-0.000353784,0.199485,-0.0230457,0.115602,0.0107067,-0.0166262,0.101423,0.0624294,0.0573168,0.0212899,0.0260549,-0.060314,0.0784542,0.0145356,0.0420805,0.0425982,0.0211226,0.0356961,0.0665977,0.0542484,0.0422272,0.0882095,0.0610686,0.0292585,0.0156601,-168010,0.99332
-178201,0.271113,0.282821,4,15,0,178239,-0.0099251,0.996689,-0.0567391,-0.0410221,-0.0638574,-0.115839,0.0509028,0.0161629,-0.00482754,-0.0737383,0.0151338,0.0862011,0.1111,0.0421078,0.0751675,0.0179697,0.00845523,0.0964718,0.0239673,0.0270258,0.0238986,0.0552768,0.127238,0.0137158,0.0854919,0.0489959,-0.0594875,-0.000454001,0.0587316,0.0486794,0.0576795,0.0380573,0.0258384,0.0422258,0.000829935,0.207689,-0.0172844,0.133978,-0.00831525,-0.0162591,0.0805423,0.0520274,0.0568101,0.0267938,0.0224518,-0.0785971,0.0773539,-0.0235581,0.0292707,0.0207024,0.0155194,0.0336614,0.0659221,0.0617267,0.0557767,0.13028,0.054261,0.0271135,0.0425793,-168004,0.993277
-178201,0.727174,0.282821,4,15,0,178247,-0.00940806,0.996452,-0.0341028,-0.0693771,-0.0508438,-0.133653,0.037705,0.0143195,-0.0452462,-0.082978,0.00994474,0.0941435,0.111813,0.0543225,0.06994,0.0141459,0.0102692,0.0773666,0.0259455,-0.0063079,-0.00215184,0.0164128,0.0972319,-0.00750553,0.0728294,0.0168482,-0.0688589,-0.00141743,0.0497979,0.0506128,0.0692311,0.0372243,0.0434353,0.0494459,0.0088037,0.178577,0.0227357,0.079896,-0.00363962,-0.0399218,0.0982537,0.0488578,0.0452727,0.0306313,0.0287137,-0.0862233,0.103245,-0.021144,0.0656244,0.0115176,0.0587491,0.0312212,0.0542723,0.0601333,0.0603037,0.0393659,0.0761641,0.0474261,0.0459186,-168016,0.993378
-178206,0.903396,0.282821,4,15,0,178234,-0.00920747,0.996799,-0.0646912,-0.0503574,-0.0732887,-0.11342,0.0500563,0.0153088,-0.0230769,-0.0720359,0.0114913,0.0990424,0.123451,0.0561087,0.0798106,0.0186729,0.00759571,0.105711,0.0297858,0.0148067,-0.000555288,0.0294389,0.128553,-0.00119852,0.0902743,0.0390005,-0.0584576,0.0163117,0.0623692,0.0672642,0.0679266,0.0464872,0.0242436,0.0434916,0.0194095,0.183595,-0.00201439,0.126111,-0.0197101,-0.0182247,0.0712269,0.0364816,0.0421633,0.00695753,0.0263295,-0.0946071,0.0999874,-0.023145,0.0438049,0.0185236,0.0692784,0.0416189,0.049553,0.0397203,0.0586356,0.0648483,0.0818395,0.0221535,0.250485,-168037,0.993554
-178203,0.952041,0.282821,4,15,0,178229,-0.00949289,0.99812,-0.0272877,-0.0599155,-0.0526067,-0.138115,0.0473789,0.00744416,-0.0240965,-0.0810297,0.0110514,0.0737271,0.0927774,0.048451,0.0736022,0.0103864,0.00527199,0.0688476,0.0381888,0.00903107,0.0207617,0.0363317,0.105371,0.0118432,0.0661304,0.0285159,-0.0646436,-0.0104295,0.0418786,0.0468406,0.050326,0.0352176,0.038761,0.0393897,-0.00686031,0.197894,0.0101123,0.0904475,0.00651027,-0.0364714,0.101467,0.0670061,0.0610112,0.0483293,0.0324135,-0.0686721,0.0810429,0.0369705,0.0499693,0.0192219,0.0399481,0.0254621,0.0830673,0.0389797,0.0457941,0.0791597,0.0404743,0.0354019,0.0655538,-167990,0.993148
-178212,0.948383,0.282821,4,15,0,178239,-0.00809753,0.997783,-0.0293824,-0.0585532,-0.0561445,-0.14598,0.0258724,0.0276862,-0.0159563,-0.0855783,0.0254327,0.0865435,0.112087,0.0822384,0.0725312,-0.0077317,0.0214597,0.0672729,0.0468509,0.0282224,0.0155156,0.0428994,0.106797,0.000880549,0.0641748,0.0131211,-0.0620196,-0.00293948,0.0582544,0.0469309,0.0595991,0.00746156,0.0353579,0.0453382,0.00859243,0.190598,0.0191207,0.0987683,-0.00969462,-0.0292479,0.0910659,0.0633758,0.0589885,0.0121367,0.0227381,-0.0823792,0.0906466,0.0183815,0.0776382,0.0211438,0.067024,0.0535548,0.0920225,0.03896,0.0450218,0.0519933,0.0497446,0.0704226,0.029144,-168030,0.993484
-178202,0.834005,0.282821,4,15,0,178244,-0.009861,0.999707,-0.0342652,-0.0462406,-0.0482602,-0.135813,0.0348437,0.0204792,-0.0344718,-0.0764588,-0.00506999,0.0830714,0.103914,0.0666155,0.0651694,0.00090282,0.0140672,0.0631388,0.0539958,0.0243034,0.0135559,0.0495915,0.0835087,0.00503001,0.0653664,0.0267014,-0.0666195,0.00805845,0.0485928,0.0405165,0.0555068,0.0355352,0.026947,0.0529938,-0.000167848,0.186882,0.00126813,0.103626,0.00442005,-0.0199693,0.097276,0.0620254,0.0548869,0.0127634,0.0357558,-0.0734123,0.0815656,-0.00405184,0.050925,0.0236942,0.0493774,0.0295415,0.0815779,0.036301,0.0486329,0.0607211,0.0603297,0.0196123,0.0235809,-167996,0.99318
-178210,0.646864,0.282821,4,15,0,178236,-0.00735529,0.997785,-0.0542501,-0.0535609,-0.0593853,-0.120344,0.0511891,0.00852402,-0.0337892,-0.0550008,0.0131814,0.10747,0.115976,0.0490281,0.1019,0.0455546,0.00277648,0.096285,0.00632863,0.00542725,0.0153715,0.0195364,0.108785,0.00228799,0.081134,0.0360901,-0.0597115,0.000657284,0.0529018,0.0297707,0.047806,0.0538072,0.0268357,0.0296803,0.0122289,0.192587,-0.015638,0.11506,-0.000898163,-0.0309473,0.0787059,0.0414205,0.0470029,0.0265741,0.0237246,-0.0715233,0.0897889,-0.038831,0.0674699,0.00432708,0.0604307,0.0315687,0.0305024,0.0580895,0.0491222,0.0534186,0.0849269,0.0249213,0.0914695,-168036,0.993538
-178201,0.989924,0.282821,4,15,0,178233,-0.00789182,0.998907,-0.0334165,-0.0597213,-0.0783979,-0.143258,0.0542228,0.0280189,-0.0178048,-0.0857662,0.0180202,0.0749157,0.0863442,0.0373115,0.0706472,0.0114057,0.0212994,0.0750487,0.0105367,0.00416026,0.00830644,0.0430979,0.10898,0.00888778,0.0725941,0.0414203,-0.0657802,0.0274993,0.0605535,0.0782396,0.0646185,0.0188781,0.0228922,0.0565298,-0.00207335,0.206646,0.0131439,0.102297,0.0080851,-0.0202021,0.0764692,0.0574099,0.0475719,0.0365448,0.0296664,-0.0727973,0.0923106,0.0397022,0.0400645,0.0375641,0.0324268,0.0412657,0.082183,0.0287906,0.0656411,0.0552983,0.0573874,0.0376974,0.0211125,-168016,0.993359
-178197,0.924404,0.282821,4,15,0,178229,-0.00678508,0.998718,-0.0535054,-0.0412064,-0.0675216,-0.121394,0.0436483,0.0114402,-0.0271093,-0.0862356,0.0100488,0.10263,0.119598,0.0634991,0.0739907,0.0297196,0.00869409,0.0932906,0.0431964,0.0260394,0.0116037,0.0219643,0.118361,-0.00264193,0.0847688,0.0300317,-0.0772273,-0.0128593,0.0619917,0.0423838,0.0529873,0.0454894,0.0171479,0.0327948,0.0118564,0.19005,-0.00212472,0.111793,-0.0138833,-0.0217127,0.0880754,0.0585909,0.0545851,0.0342265,0.0142954,-0.0690567,0.0902454,-0.00674954,0.0471016,0.031731,0.0481483,0.0222059,0.0762202,0.0457859,0.0506149,0.0763828,0.0491482,0.0140524,0.063712,-168038,0.993547
-178201,0.906888,0.282821,4,15,0,178232,-0.0073297,0.997343,-0.0405513,-0.0753712,-0.0791286,-0.121678,0.0431788,0.0184344,-0.0309502,-0.0704613,0.00743326,0.0859948,0.115719,0.0347776,0.0798457,-0.00328704,0.0140773,0.0816027,0.00639798,-0.00447799,0.0083554,0.0483291,0.0939542,0.004193,0.0687102,0.0453488,-0.0416942,0.0281625,0.0417971,0.0728834,0.0572307,0.0329891,0.0440571,0.0506633,-0.00579083,0.199217,-0.000418537,0.0956149,0.0101402,-0.0160636,0.0793497,0.0500999,0.0441333,0.0316639,0.0330048,-0.0903698,0.0896907,-0.0298259,0.0486941,0.0345783,0.0461105,0.0213366,0.0522892,0.0562011,0.0446119,0.0789536,0.0643474,-0.00928435,0.0378935,-168007,0.993293
-178202,0.931394,0.282821,4,15,0,178231,-0.0106933,0.998116,-0.0300917,-0.0619381,-0.0529881,-0.118152,0.0383217,0.0145804,-0.0233071,-0.0705952,0.0213836,0.0864915,0.112377,0.0482972,0.0684846,-0.0105263,0.0114975,0.0896147,0.018616,0.00812867,0.018444,0.0219942,0.091915,0.00351124,0.0736041,0.0276354,-0.040039,0.00567575,0.0460848,0.0728409,0.0634121,0.025787,0.0458757,0.0572237,0.00397037,0.186798,-0.00563333,0.104623,0.0156918,-0.0254008,0.0939006,0.0564334,0.0584047,0.0442254,0.0258668,-0.0914713,0.0809094,-0.0384158,0.03083,0.0211387,0.0326649,0.00661073,0.0377131,0.0556976,0.042666,0.0584936,0.0653863,-0.0105168,0.0498511,-167985,0.993105
-178207,0.786358,0.282821,4,15,0,178234,-0.00771869,0.997306,-0.0636721,-0.0610241,-0.0677933,-0.124235,0.0472201,0.0433942,-0.0326449,-0.0526837,-0.00449233,0.0905792,0.110392,0.046353,0.0756001,0.0435959,-0.000882677,0.0858466,0.0323913,0.00194976,-0.000953672,0.0396426,0.128025,0.0337688,0.0794401,0.0477839,-0.0679749,0.00627102,0.0450195,0.0389383,0.0606526,0.0499995,0.0231019,0.043802,-0.000482561,0.195701,0.000741081,0.110202,-0.0193343,-0.0286815,0.0850113,0.066712,0.0463978,0.000915254,0.0172456,-0.0853928,0.102331,-0.0128379,0.0477137,0.0338964,0.0780739,0.00297666,0.0816756,0.0405733,0.0608306,0.0773741,0.0702258,0.0290913,0.0344524,-168029,0.993482
-178209,0.980706,0.282821,4,15,0,178232,-0.00792273,0.996966,-0.0222538,-0.0489547,-0.0820004,-0.140421,0.0405195,-0.0131056,-0.0172275,-0.0925269,0.0289101,0.0889266,0.107236,0.0585013,0.0744659,-0.00880213,0.0147503,0.0889321,0.0191826,0.00446212,0.0109758,0.0275827,0.102167,-0.0232275,0.0826973,0.0223605,-0.0603375,0.00371393,0.0672404,0.0712855,0.0635304,0.0310914,0.0397652,0.0497186,0.00342987,0.193346,-0.000252007,0.0903447,0.012126,-0.0268568,0.0897999,0.0414606,0.062606,0.0527776,0.0377991,-0.0851192,0.0894959,-0.0300652,0.0416464,0.0146547,0.0315529,0.0593128,0.0525103,0.0514631,0.0647971,0.0509746,0.0642487,0.0313449,0.022921,-168026,0.993454
-178211,0.815628,0.282821,4,15,0,178243,-0.0101027,0.999334,-0.0489691,-0.0598123,-0.0697049,-0.122348,0.0345732,0.0220918,-0.0242344,-0.0756991,0.00993223,0.0976708,0.112774,0.0480575,0.0766659,-0.00094421,0.00895224,0.0906748,0.00779844,-0.00973667,0.0245919,0.0157226,0.122587,-0.00681227,0.0718439,0.0296162,-0.0620827,0.0154521,0.0634632,0.0632334,0.0669289,0.0421249,0.0375813,0.0359934,0.00100697,0.206075,0.00672657,0.0845969,-0.0104278,-0.0253193,0.126211,0.026148,0.0540436,0.0570563,0.0436421,-0.0925171,0.0780272,0.00622122,0.0495931,0.0207467,0.0442086,0.0306191,0.0586749,0.0619868,0.0405188,0.102183,0.0549434,0.0366033,0.0518177,-168014,0.993332
