# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = h2reg_model
# start_datetime = 2025-04-21 06:30:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/5iltbdvk.json
# init = 2 (Default)
# random
#   seed = 55229
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h2-dens/h2reg-20250421013040_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=h2reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,beta.1.8,beta.2.8,beta.3.8,beta.4.8,beta.5.8,beta.6.8,beta.7.8,beta.8.8,beta.9.8,beta.1.9,beta.2.9,beta.3.9,beta.4.9,beta.5.9,beta.6.9,beta.7.9,beta.8.9,beta.9.9,beta.1.10,beta.2.10,beta.3.10,beta.4.10,beta.5.10,beta.6.10,beta.7.10,beta.8.10,beta.9.10,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,mu_beta.8,mu_beta.9,mu_beta.10,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,sigma_beta.8,sigma_beta.9,sigma_beta.10,mu_inner_beta,sigma_inner_beta,log_p,rmse
-355728,0.94034,0.270742,4,15,0,355777,-0.00758738,0.997046,0.00479242,-0.0324605,0.0789476,-0.0391574,0.00482163,0.0685263,0.0378918,-0.0476721,-0.0615174,-0.0321815,-0.0672782,-0.0283758,-0.0156416,-0.0253813,-0.00488212,-0.0434871,-0.0243613,0.000615877,-0.0435383,-0.0703873,-0.103892,-0.0501463,-0.0942842,-0.0511333,-0.0315066,-0.0441812,-0.0563466,-0.00884883,-0.0410282,-0.0172523,0.0403572,0.0200581,-0.0202042,-0.0637163,0.0237787,-0.017837,0.00628682,0.0340945,-0.0872027,-0.0145353,-0.0322533,-0.0407321,-0.033593,0.0354336,-0.120499,-0.0402447,-0.056963,-0.0430175,-0.133906,0.0313401,0.0282926,-0.0244035,-0.0587842,0.00327726,0.0694891,0.116141,0.0669377,0.0908874,0.00623881,0.01453,0.0850926,0.0188513,-0.00046119,0.00139241,0.0289239,0.122676,0.0122525,0.082559,0.0366566,-0.0619685,-0.00645371,0.0420099,0.0515026,0.0562143,0.0362174,0.0368293,0.0405107,0.00848489,0.176597,-0.0155039,0.100824,-0.00826342,-0.0168267,0.113965,0.0455265,0.0540505,0.0216763,0.0442751,-0.0723862,0.0876776,0.00367807,-0.0373574,-0.0775016,0.00940648,-0.017686,-0.046318,0.0159901,-0.00885305,-0.0338015,0.0362455,0.0450894,0.0327639,0.0337838,0.0352479,0.0572934,0.110243,0.0573732,0.0935577,0.0857315,0.0447562,-0.0281826,0.0364663,-337308,0.996817
-355735,0.850948,0.270742,4,15,0,355785,-0.00773149,0.997575,-0.0191716,-0.026974,0.0735985,-0.0111049,-0.0119968,0.0641043,0.02222,-0.0401463,-0.0480861,-0.0280779,-0.0696862,-0.0010614,-0.0223506,-0.023013,-0.0175467,-0.0515373,-0.0262819,0.0101966,-0.0588254,-0.0565551,-0.0976437,-0.0499997,-0.102808,-0.0301452,-0.0417735,-0.0176094,-0.0562684,-0.0220238,-0.0351611,-0.0506671,0.0302712,0.00712434,-0.0010615,-0.0486609,0.00216115,-0.0282076,0.0189575,0.0341019,-0.101283,-0.0197806,-0.00920088,-0.0316189,-0.0492811,0.0305249,-0.123602,-0.0424969,-0.0555097,-0.0344763,-0.121943,0.0380999,0.0177685,-0.0353134,-0.0599867,0.0175192,0.0945471,0.102251,0.0533994,0.0807171,0.0107298,0.0435979,0.0811424,0.0246303,-0.00353347,-0.0121425,0.0178235,0.114344,0.000290619,0.0743448,0.0247068,-0.0559671,-0.00442281,0.0503139,0.0340514,0.0486487,0.0295801,0.0746566,0.0527614,-0.0170168,0.199985,-0.00444193,0.111949,-0.0159898,-0.027216,0.0878418,0.0532516,0.0621627,0.0208465,0.0368405,-0.0474147,0.090821,-0.00279956,-0.0282701,-0.0546722,-0.00265025,-0.0312836,-0.0635713,-0.00522323,-0.0442689,0.0242561,-0.0194398,0.0398952,0.0176587,0.0265252,0.036572,0.0565881,0.0903281,0.0969665,0.0764086,0.120669,0.0714665,-0.0211182,0.0437918,-337305,0.996804
-355724,0.820202,0.270742,4,15,0,355792,-0.00547371,0.996164,-0.0147834,-0.050728,0.0740098,-0.0358899,-0.00845448,0.0704713,0.0346571,-0.0121385,-0.0330648,-0.0356177,-0.0649595,-0.0264476,-0.0113163,-0.0171766,0.00455665,-0.00482811,0.00592853,-0.00125033,-0.0482532,-0.0800102,-0.109194,-0.0564342,-0.0822432,-0.0203982,-0.0486958,-0.0199189,-0.0604524,-0.010663,-0.0631635,-0.0211389,0.0368426,0.0130408,-0.0177751,-0.0431139,-0.00221594,-0.031617,-0.00962137,0.0326674,-0.091824,0.00663734,-0.0174935,-0.0644124,-0.049427,0.0281559,-0.104681,-0.0486755,-0.0624768,-0.0641897,-0.138254,0.0310959,0.0169756,-0.00267154,-0.0733757,0.0167426,0.0612162,0.121179,0.0618622,0.0744485,0.0197863,-0.00662821,0.0953303,0.0365599,0.0251136,0.00981886,0.0478634,0.112364,0.0310207,0.0692521,0.0209745,-0.0672306,-0.0010861,0.0538297,0.043707,0.0796666,0.0416788,0.0189093,0.0227505,0.0219696,0.193993,-0.0256364,0.100773,0.00869513,-0.0209876,0.109577,0.0527874,0.0299507,0.0230068,0.0350645,-0.0914785,0.0877474,0.00971543,-0.00649265,-0.0311298,-0.00398499,0.0112305,-0.0537277,0.057137,0.0436377,0.0706362,0.0246257,0.0481524,0.0301209,0.0405233,0.036743,0.0653461,0.0593033,0.0446885,0.0505073,0.0978667,0.0524587,-0.000851041,0.0790674,-337329,0.996905
-355734,0.93145,0.270742,4,15,0,355784,-0.0071493,0.998245,-0.0210195,-0.0138684,0.0774769,-0.0214704,-0.00554003,0.053742,0.0256846,-0.0202869,-0.0424647,-0.0366283,-0.0645826,-0.0303792,-0.0151577,-0.0194065,-0.00902434,-0.0124317,0.0171348,0.00181396,-0.0470271,-0.0798491,-0.121074,-0.0534669,-0.0858816,-0.0491735,-0.0430007,-0.0237679,-0.0547428,-0.00257292,-0.0585557,-0.0347618,0.0334355,0.0108189,-0.0148039,-0.0432156,-0.00998372,-0.0448829,-0.000226842,0.0325448,-0.0931374,0.00209282,-0.0158488,-0.0595599,-0.043849,0.0191784,-0.0938952,-0.0519642,-0.0515993,-0.0851238,-0.145257,0.0350296,0.0230583,-0.00291,-0.0653925,0.0191237,0.0610069,0.119374,0.0566559,0.0493884,0.0110136,0.000429925,0.0864256,0.0250615,0.0236969,0.0112135,0.0496642,0.115485,0.0403958,0.0621133,0.0398308,-0.0571668,0.00146685,0.0703924,0.045333,0.0661499,0.0424656,0.0196373,0.0264692,0.0219534,0.194744,-0.0102242,0.105065,0.0109354,-0.0115507,0.11549,0.0496688,0.0321942,0.0298592,0.0273271,-0.0845917,0.0901928,0.00234784,0.000244756,-0.0425919,0.00163225,0.00404841,-0.0520464,0.0554613,0.046388,0.0715937,0.0162486,0.0521345,0.0488767,0.0389629,0.0292727,0.0837329,0.0502464,0.041899,0.0429092,0.0767425,0.0493085,0.0142577,0.0449176,-337322,0.996871
-355729,0.769551,0.270742,4,15,0,355795,-0.00884679,0.996494,-0.0159203,-0.051984,0.0806187,-0.0267118,-0.0133459,0.0765976,0.0300554,-0.0309381,-0.0333655,-0.0364858,-0.0609261,-0.00599196,-0.018556,-0.0187665,-0.0134882,-0.0285238,-0.0349417,-0.00398902,-0.0526771,-0.0590195,-0.102194,-0.0674859,-0.0923936,-0.0104135,-0.0444248,-0.0440305,-0.0512248,-0.0115938,-0.0426146,-0.0382452,0.0537057,0.0285603,-0.019104,-0.0452689,0.0123622,-0.0191457,0.0124296,0.0319203,-0.0807091,-0.0293723,-0.0180661,-0.0396287,-0.04631,0.0456591,-0.12662,-0.0305366,-0.0511507,-0.0209065,-0.144941,0.0304721,0.0116131,-0.0243212,-0.0847347,0.00782455,0.0914694,0.117153,0.0651703,0.104653,0.0305896,0.032961,0.10267,0.0298634,0.0100177,0.0139828,0.0180464,0.10773,-0.0104272,0.0599959,0.00259446,-0.0717534,-0.0075476,0.0310902,0.037812,0.0777439,0.044614,0.0660562,0.0506869,-0.0183504,0.209137,-0.0251337,0.0997564,-0.011119,-0.0264411,0.0881127,0.0593791,0.0369687,0.027584,0.0266945,-0.0790053,0.0908188,-0.00675895,-0.0300685,-0.0456412,-0.0266603,-0.0106458,-0.0290979,0.0657156,0.000444467,0.0186204,0.00628839,0.0398995,0.0349242,0.0268729,0.031956,0.0810291,0.056155,0.0498408,0.117972,0.103107,0.0512951,-0.00441265,0.030393,-337383,0.997128
-355729,0.944263,0.270742,4,15,0,355776,-0.00683977,0.996426,-0.0145357,-0.0292622,0.068378,-0.019731,-0.000113614,0.0547531,0.0256178,-0.0190475,-0.0496754,-0.0341573,-0.0697523,-0.0225721,-0.0153747,-0.0185113,2.57598e-05,-0.0279854,0.0106092,0.0116904,-0.0478408,-0.0812222,-0.119637,-0.0387215,-0.0947747,-0.053299,-0.0362235,-0.00404722,-0.0546433,-0.00497412,-0.0457958,-0.0307216,0.0241275,-0.00163876,-0.00207667,-0.0425962,-0.000376102,-0.0415415,0.00297784,0.0365007,-0.115245,0.0207431,-0.0233259,-0.0573303,-0.0478075,0.0281777,-0.100664,-0.0563813,-0.0630905,-0.0911494,-0.114531,0.0349092,0.0110787,-0.0149999,-0.0470773,0.0161913,0.0616788,0.11645,0.0488461,0.0486396,0.000691689,0.015531,0.0816629,0.0333491,0.0140443,-0.00404397,0.0479763,0.123309,0.0269986,0.0857559,0.039692,-0.0608185,0.00187706,0.0707372,0.0506829,0.0578978,0.0389761,0.0178166,0.0305966,0.0155764,0.188239,-0.0030688,0.115765,0.00386335,-0.015415,0.106276,0.0453837,0.0538252,0.0164219,0.0296208,-0.0652832,0.0868164,0.00552984,-0.00816565,-0.0713028,-0.00157818,-0.0259396,-0.0469695,0.0213756,0.00953047,0.0574104,0.0220809,0.0579848,0.0228717,0.0455126,0.0401249,0.0386484,0.0899641,0.0388433,0.0475618,0.0564227,0.0577895,0.00530223,0.0363372,-337293,0.996754
-355730,0.967576,0.270742,4,15,0,355782,-0.00586654,0.996938,-0.0106419,-0.0379394,0.0765528,-0.0364982,-0.0126721,0.071902,0.0361097,-0.0313535,-0.0263566,-0.0230497,-0.060973,-0.00320331,-0.0165925,-0.0153754,-0.00738746,-0.0261089,-0.00196778,0.00836763,-0.0642654,-0.0704551,-0.128537,-0.0770742,-0.0870419,-0.00502343,-0.0220377,-0.0274673,-0.0625864,-0.000183976,-0.045575,-0.0253141,0.0463174,0.023238,-0.0189565,-0.0373652,0.00040693,-0.0371051,0.0271256,0.0217803,-0.0727157,-0.0196477,-0.00798731,-0.0402046,-0.0537124,0.0357824,-0.122031,-0.0365471,-0.0680838,-0.0310385,-0.156167,0.0279272,0.0309715,-0.0275625,-0.0693942,0.00523395,0.0640798,0.105635,0.0631996,0.0726498,0.0311831,0.0386528,0.0872248,0.0360008,0.0159332,0.0106291,0.0394424,0.0963281,0.00501684,0.0626163,0.00455998,-0.0586605,-0.00983698,0.0190115,0.0425368,0.0749597,0.0571212,0.0531535,0.0443088,-0.0135885,0.186908,-0.00772956,0.123624,0.0117535,-0.027828,0.102333,0.0626235,0.0386798,0.0354531,0.027799,-0.0898487,0.0724533,-0.00206917,-0.0242701,-0.0688218,-0.00970717,-0.0308477,-0.0334501,0.063193,0.0363777,0.022757,0.0041243,0.0329591,0.0275904,0.0517692,0.0264224,0.0936553,0.0470706,0.0368423,0.0508062,0.0732064,0.0585339,-0.0194446,0.0467079,-337316,0.996848
-355740,0.799514,0.270742,4,15,0,355792,-0.0066422,0.997377,-0.009045,-0.0409014,0.0902378,-0.0330601,-0.0210775,0.0884097,0.0211755,-0.035867,-0.0351231,-0.0250099,-0.0619154,-0.0128321,-0.0147603,-0.0273736,-0.020595,-0.019296,-0.00780335,0.00825193,-0.0456097,-0.0757081,-0.125337,-0.0717605,-0.0925914,-0.0152902,-0.0217659,-0.0353615,-0.0636876,0.000490999,-0.0535598,-0.0238183,0.0551092,0.0184736,-0.0169954,-0.0437491,0.00383847,-0.0416513,0.0282055,0.00775529,-0.0847279,-0.019064,-0.00411296,-0.0492236,-0.0608724,0.0277633,-0.118406,-0.0523055,-0.0543494,-0.0510791,-0.15983,0.0207548,0.0234476,-0.0242742,-0.0598165,0.00431973,0.059692,0.11269,0.0714186,0.0789228,0.0262372,0.0476307,0.0881937,0.0298955,0.00254399,0.00426729,0.0457188,0.110991,-0.000927876,0.0624945,0.015895,-0.0632675,-0.00240265,0.0202579,0.0532609,0.0681879,0.0450641,0.048732,0.0259546,-0.0196747,0.194697,-0.0188596,0.115215,0.00603145,-0.0348825,0.0905522,0.0622096,0.0432135,0.0156789,0.0307904,-0.103456,0.0740201,-0.000900808,-0.0346537,-0.0654908,-0.014869,0.00436059,-0.0591826,0.0659411,0.0386969,0.00925115,0.0396189,0.0333487,0.028122,0.0487619,0.026143,0.0855911,0.0457292,0.0266196,0.0578308,0.0768021,0.0965859,-0.0141329,0.049129,-337335,0.996928
-355729,0.914307,0.270742,4,15,0,355795,-0.00841363,0.998325,-0.0132628,-0.0349077,0.0729791,-0.044151,-0.0169035,0.0570878,0.0260501,-0.0138712,-0.0367034,-0.0388054,-0.0681277,-0.0159347,-0.0262041,-0.0116227,0.00325954,-0.0175417,-0.0122437,0.0232779,-0.059616,-0.0688955,-0.130988,-0.0563095,-0.0806324,-0.0425339,-0.0411324,-0.0231929,-0.0493857,-0.00634816,-0.0527813,-0.0579508,0.0308685,0.0178727,0.00957903,-0.0393483,-0.0129302,-0.0406533,0.0293555,0.0318717,-0.111764,-0.0260678,-0.0260143,-0.0508469,-0.0407762,0.0586955,-0.131714,-0.0494566,-0.0702723,-0.0612869,-0.124133,0.0329969,0.00105139,-0.00797559,-0.0699968,0.0162078,0.0879579,0.112383,0.07301,0.0749593,0.0207215,0.0332894,0.0912275,0.0459374,0.0237376,0.0176435,0.015184,0.100184,-0.00269364,0.0919376,0.0225055,-0.0610882,0.0151858,0.046461,0.0595897,0.0603299,0.0340581,0.0581817,0.0514003,0.00694924,0.203981,-0.0191015,0.135831,-0.00142785,-0.015293,0.0894493,0.051349,0.0422914,0.0271788,0.0242582,-0.0720711,0.0765383,-0.0106671,-0.0362903,-0.0690503,-0.0141898,0.0155399,-0.0385729,0.0525974,0.0198371,0.0886948,0.0248583,0.0561854,0.0491746,0.0310678,0.0339257,0.113817,0.0625708,0.032064,0.0446939,0.0824162,0.0872406,0.0130984,0.0762226,-337348,0.996983
-355725,0.940269,0.270742,4,15,0,355788,-0.00711547,0.998313,-0.0138293,-0.0411848,0.059079,-0.00328737,-0.00363554,0.0609014,0.0245797,-0.034043,-0.0382237,-0.028612,-0.0611619,-0.00137458,-0.00841119,-0.0241492,-0.00985455,-0.0348924,-0.00419512,-0.0100326,-0.0439176,-0.0882218,-0.0858566,-0.0548968,-0.114863,-0.0257351,-0.0515259,-0.0363347,-0.0575134,-0.0147336,-0.0415075,-0.0198344,0.0460291,0.00904516,-0.02838,-0.0562457,0.0143148,-0.0236089,-0.001601,0.0365021,-0.0858823,0.0136644,-0.0165593,-0.0523094,-0.0528948,0.0176342,-0.0936903,-0.0413167,-0.0451293,-0.0469959,-0.139226,0.0354765,0.0240464,-0.0256116,-0.0702028,0.00525031,0.0677322,0.115142,0.0407815,0.0745465,0.0124152,0.0209286,0.0864211,0.0201735,0.000344764,-0.00553062,0.0543651,0.129657,0.0274946,0.0528901,0.0147531,-0.0680955,-0.0166835,0.0603168,0.027075,0.0750876,0.0403595,0.0239219,0.0318798,-0.00815794,0.190541,-0.019949,0.0806961,-0.00779905,-0.0252332,0.104816,0.0571665,0.0485876,0.0190138,0.0328306,-0.0735493,0.102802,0.0136808,-0.000718316,-0.0578786,-0.0184606,-0.0405246,-0.0243685,0.059905,0.0357374,0.00875054,0.0186972,0.0403334,0.0177666,0.0323064,0.03752,0.040422,0.0446169,0.0523391,0.0659547,0.0607153,0.0584932,-0.000178993,0.0260133,-337311,0.996826
-355733,0.945588,0.270742,4,15,0,355784,-0.00688841,0.995812,-0.0312514,-0.0410093,0.0753189,-0.0341776,-0.00152371,0.0585006,0.0256494,-0.0131346,-0.0409666,-0.0350703,-0.0655003,-0.0151887,-0.0312298,-0.00761714,-0.00982,-0.0309488,-0.00375266,0.0186729,-0.0456216,-0.048038,-0.135321,-0.056552,-0.0780793,-0.0383872,-0.0239942,0.00481248,-0.0517254,-0.00022006,-0.0466537,-0.0670335,0.0365261,0.0205215,-0.00941461,-0.0330351,-0.00457236,-0.0332087,0.0282083,0.0313061,-0.113208,-0.0111991,-0.020792,-0.0439387,-0.044535,0.0496902,-0.127829,-0.0479445,-0.0708071,-0.0625214,-0.122823,0.0324753,0.00412829,-0.0201133,-0.078664,0.0171091,0.0842233,0.115907,0.0788229,0.0784631,0.0141116,0.0350486,0.0933966,0.0411339,0.0182179,0.0157582,0.0304036,0.0988877,-0.0117391,0.0922116,0.0199521,-0.0622495,0.00866457,0.0530785,0.0459295,0.0629294,0.0301428,0.050815,0.051205,0.00561448,0.205212,-0.00858846,0.138088,0.00181916,-0.0139986,0.0764968,0.0322812,0.0422202,0.0241228,0.0197822,-0.077745,0.0777018,-0.018776,-0.0403985,-0.0292829,-0.00720831,0.0202607,-0.0343097,0.0375052,-0.021814,0.064794,0.0174803,0.0415758,0.0351472,0.0439279,0.0364479,0.0905361,0.0789687,0.0360117,0.0722109,0.0849092,0.0531153,-0.0144662,0.0500726,-337364,0.99705
-355727,0.844721,0.270742,4,15,0,355782,-0.00921003,0.995392,-0.0130061,-0.0339952,0.0529029,-0.0135839,-0.000609739,0.0755018,0.0197884,-0.0376233,-0.0335315,-0.0365717,-0.0756248,-0.00885513,-0.0194959,-0.00694395,0.00199332,-0.0471106,0.0064972,0.0196809,-0.0568383,-0.0559047,-0.120197,-0.0413539,-0.0949093,-0.0104978,-0.0474883,-0.0146469,-0.045008,-0.0209112,-0.0335544,-0.0488654,0.0334478,0.0237271,0.00279613,-0.0391881,-0.00148098,-0.0448101,0.0145254,0.0310026,-0.0891909,-0.0130315,-0.0172103,-0.0457434,-0.050951,0.0521721,-0.0955399,-0.0506911,-0.0789724,-0.0457548,-0.137477,0.0514727,0.0251407,-0.0296894,-0.0774517,0.0114356,0.0618568,0.111484,0.0585446,0.0676121,0.0154449,0.0241867,0.0923769,0.0245721,0.00584316,-0.0152471,0.0319983,0.116961,0.0151355,0.0719086,0.0182468,-0.0629264,0.00782971,0.0499852,0.0460879,0.0850584,0.0300671,0.0260803,0.0532715,0.00201274,0.204646,-0.0121061,0.121762,0.00415446,-0.0111989,0.101666,0.0478175,0.0428093,0.0202488,0.031425,-0.0725785,0.100835,-0.00597679,-0.0239382,-0.0322065,-0.00673883,0.0234698,-0.0597684,0.0629236,0.013424,0.019781,0.0081095,0.0372302,0.0260605,0.0533656,0.0388504,0.124137,0.0649415,0.0675897,0.0742979,0.0669008,0.0404179,-0.00863952,0.028417,-337347,0.996975
-355741,0.975417,0.270742,4,15,0,355787,-0.00537483,0.999107,-0.0031128,-0.0377257,0.0335851,-0.00337523,0.0021381,0.0707944,0.0260036,-0.0375503,-0.0220787,-0.0373679,-0.0869517,-0.0132485,-0.027591,-0.00890385,0.00084296,-0.0464104,0.00693672,0.00600254,-0.0540273,-0.0629589,-0.112237,-0.0557184,-0.0947056,-0.0202278,-0.0463932,0.00335063,-0.0412817,-0.0125126,-0.0313495,-0.0342387,0.034148,0.030171,0.0132232,-0.0346208,-0.000118166,-0.0407963,0.00239375,0.0332176,-0.102485,-0.0157229,-0.0134138,-0.0378184,-0.0502085,0.0399241,-0.100047,-0.0372076,-0.0664096,-0.0436674,-0.13671,0.0409743,0.0306653,-0.0202099,-0.0771285,0.00935461,0.0521786,0.116881,0.0664638,0.0580738,0.0196833,0.0274501,0.0957435,0.0220292,0.00787867,-0.0156799,0.0366986,0.0997272,0.0077977,0.0757963,-0.00134666,-0.0582089,0.008499,0.0574995,0.042521,0.0869739,0.0309929,0.035857,0.0562747,0.012665,0.212137,-0.00369989,0.103088,-0.012495,-0.0147214,0.110313,0.0470334,0.0331437,0.0179657,0.0444266,-0.0577026,0.0838673,0.00302527,-0.0232085,-0.0165783,-0.00587713,0.000857497,-0.0645467,0.0677739,0.0055627,0.0635041,0.0083648,0.0402821,0.0380322,0.0696514,0.0283903,0.0979917,0.072712,0.0629075,0.0812443,0.0761131,0.0415662,-0.0164625,0.0332937,-337322,0.99687
-355736,0.997957,0.270742,4,15,0,355800,-0.00678597,0.99832,-0.0218759,-0.0377147,0.109685,-0.0361598,-0.0202231,0.0569954,0.0293389,-0.0117498,-0.0560158,-0.0225273,-0.0402651,-0.00801487,-0.00643397,-0.0186747,-0.00846911,-0.0129145,-0.0206685,0.00959285,-0.0464939,-0.0896983,-0.108258,-0.0486729,-0.0952574,-0.0418549,-0.0390335,-0.0486746,-0.0675127,-0.00898732,-0.0574553,-0.043605,0.0386367,-0.00662524,-0.0428802,-0.0561853,0.00993124,-0.0263085,0.00846224,0.0319808,-0.0924077,0.000783826,-0.0301938,-0.0643479,-0.0429055,0.0345235,-0.129097,-0.0527403,-0.0497679,-0.0620615,-0.128858,0.0307194,0.000366724,-0.0203785,-0.0645051,0.0210943,0.0979172,0.123658,0.0425151,0.0861757,0.0063544,0.024361,0.0881841,0.0449593,0.014301,0.0287272,0.0351961,0.125857,0.0143165,0.0665452,0.0369978,-0.0682064,-0.0125363,0.0429,0.040389,0.047994,0.0472217,0.0484457,0.0215375,-0.012518,0.190789,-0.0294805,0.110446,0.0125884,-0.0275726,0.0738114,0.0498854,0.0565903,0.0282803,0.0104381,-0.0812996,0.0819307,-0.00436189,-0.0155644,-0.0776971,-0.0223881,-0.0450781,0.0072048,0.053537,0.0497374,0.000826684,0.047898,0.0551006,0.0168097,0.0260011,0.0405166,0.0394412,0.0531464,0.0413847,0.0473473,0.0952919,0.0813913,0.0285428,0.045926,-337346,0.996973
-355729,0.960869,0.270742,4,15,0,355791,-0.00570567,0.997265,-0.0077083,-0.0381174,0.0564236,0.00469357,-0.000303807,0.0597287,0.02926,-0.0293676,-0.0473661,-0.0470928,-0.0690416,-0.0102434,-0.0313846,-0.0124037,0.00706526,-0.0375459,0.00350389,-0.00728134,-0.0452511,-0.0554514,-0.114118,-0.05726,-0.0927297,-0.0314689,-0.0419276,-3.36058e-05,-0.0498511,-0.00915647,-0.0348237,-0.0294757,0.039413,0.0155463,0.0144161,-0.0539062,0.000861438,-0.049055,-0.0038164,0.0545116,-0.0795,-0.0107993,-0.0282895,-0.0287335,-0.0412725,0.0373498,-0.109373,-0.0358947,-0.0679924,-0.0517293,-0.134197,0.0290123,0.020982,-0.0165108,-0.0837485,-0.000604337,0.0701604,0.11531,0.0397732,0.0798097,0.0244738,0.0304067,0.101651,0.0211512,-0.00853356,-0.0169684,0.0376827,0.121875,0.0204442,0.0612076,0.0109695,-0.0640302,0.0211201,0.0654298,0.046994,0.0765246,0.0497291,0.0422584,0.0542821,-0.013122,0.201412,0.00110855,0.0961814,-0.00044903,-0.00386589,0.0802405,0.0654223,0.0264153,0.0272306,0.0303144,-0.0624058,0.084976,0.00478177,-0.031369,-0.056101,0.00936635,0.00278058,-0.0405982,0.0513154,-0.00860734,0.0458202,0.0122669,0.0302252,0.0347892,0.0362612,0.0360094,0.0919214,0.046143,0.0403717,0.0499944,0.0859197,0.0828267,-0.00633424,0.0404712,-337347,0.996981
-355740,0.621052,0.270742,4,15,0,355806,-0.00849495,0.998561,-0.0229034,-0.0370423,0.0877702,-0.0578844,-0.0142145,0.0690155,0.0379237,-0.0298497,-0.0368692,-0.0209625,-0.0597798,-0.0100792,-0.00294583,-0.0188651,-0.0138596,-0.016442,-0.0184835,0.0149211,-0.0561775,-0.0865491,-0.109531,-0.052223,-0.0998405,-0.0220592,-0.0420152,-0.0513407,-0.0582167,-0.0077444,-0.0611477,-0.0435959,0.0361806,0.0118834,-0.0323109,-0.037615,0.0169234,-0.0154942,0.0171467,0.0263691,-0.107933,-0.000651167,-0.0154404,-0.0701322,-0.0500468,0.0301415,-0.115237,-0.051211,-0.0490551,-0.0608278,-0.141451,0.040381,0.00829972,-0.022433,-0.0528887,0.0280603,0.0813685,0.126862,0.0741064,0.0715568,-0.00332576,0.0133427,0.0810849,0.0350146,0.0263958,0.0294034,0.0321173,0.111922,0.00334184,0.0798924,0.0379022,-0.0619354,-0.0235377,0.0391837,0.0402171,0.059686,0.0295948,0.0419464,0.0295669,0.00822478,0.195126,-0.0346399,0.125053,-0.00312941,-0.0325257,0.119378,0.0407634,0.064024,0.0216271,0.0317286,-0.0591854,0.0876457,0.00206741,-0.026947,-0.0526127,-0.0283194,-0.0305591,-0.0104181,0.0506164,0.016434,-0.0257696,-0.0161761,0.0872385,0.0143496,0.0196193,0.0295286,0.0387056,0.0503579,0.0742349,0.0571158,0.147076,0.128014,-0.0169405,0.0275292,-337342,0.996956
