# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = h2reg_model
# start_datetime = 2025-04-21 06:30:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/5iltbdvk.json
# init = 2 (Default)
# random
#   seed = 55229
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h2-dens/h2reg-20250421013040_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=h2reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,beta.1.8,beta.2.8,beta.3.8,beta.4.8,beta.5.8,beta.6.8,beta.7.8,beta.8.8,beta.9.8,beta.1.9,beta.2.9,beta.3.9,beta.4.9,beta.5.9,beta.6.9,beta.7.9,beta.8.9,beta.9.9,beta.1.10,beta.2.10,beta.3.10,beta.4.10,beta.5.10,beta.6.10,beta.7.10,beta.8.10,beta.9.10,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,mu_beta.8,mu_beta.9,mu_beta.10,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,sigma_beta.8,sigma_beta.9,sigma_beta.10,mu_inner_beta,sigma_inner_beta,log_p,rmse
-355741,0.935169,0.244145,4,15,0,355795,-0.00601709,0.996317,-0.0324762,-0.0235207,0.0903798,-0.0266274,0.00716153,0.0759625,0.00757703,0.00924797,-0.0474708,-0.0308497,-0.0669561,-0.011539,-0.0252907,-0.0181554,-0.000112657,-0.0248057,-0.0096935,0.0155907,-0.0450305,-0.0568635,-0.121407,-0.066279,-0.0860935,-0.0337588,-0.0412706,-0.0238712,-0.0684396,-0.0190412,-0.0472163,-0.0422895,0.0359805,-0.00734063,-0.00854486,-0.0549537,-0.0142408,-0.0250781,0.0163626,0.0510398,-0.116373,-0.00128405,-0.0150424,-0.0737204,-0.0605362,0.0204579,-0.100319,-0.0402965,-0.0556826,-0.0660498,-0.12445,0.0304377,0.0144356,-0.0172454,-0.0832241,0.0247042,0.0748891,0.121429,0.084855,0.0709274,0.0117576,0.0305513,0.103754,0.0454919,0.0124218,0.00702535,0.0530854,0.116096,-0.00578786,0.0747192,0.0101869,-0.0722085,-0.00815558,0.0458911,0.052611,0.0533802,0.052389,0.0538207,0.0510809,0.015043,0.198753,-0.0177375,0.0868079,0.000335805,-0.00105726,0.098994,0.0417662,0.0338573,0.0140776,0.0175409,-0.0409583,0.0790953,-0.0171673,-0.00358019,-0.0629547,-0.0251159,0.00869047,-0.0203036,0.0315899,0.0535858,0.0464725,0.0462125,0.0430862,0.0454004,0.0362782,0.0465929,0.11497,0.0487193,0.0548963,0.109747,0.0421506,0.0418283,-0.00593375,0.0499373,-337348,0.996985
-355719,1,0.244145,4,15,0,355789,-0.00677965,0.996369,-0.0375804,-0.0506302,0.0591373,-0.0259815,0.0028328,0.0696067,0.0391149,-0.0135521,-0.0281501,-0.039835,-0.0702633,0.00375411,-0.0127773,-0.0144717,-0.00204265,-0.0236772,-0.0394436,0.000466455,-0.0441292,-0.0697046,-0.0891601,-0.0584801,-0.095637,-0.0352398,-0.0517591,-0.0314798,-0.0625325,-0.00621397,-0.0337445,-0.0274622,0.0444522,0.0190967,-0.0241479,-0.0472399,-0.000496262,-0.0313885,0.00870284,0.0344486,-0.0842437,-0.00817826,-0.0252019,-0.0587203,-0.0393892,0.0404688,-0.113488,-0.0459355,-0.0532451,-0.0587802,-0.122011,0.0295863,0.0334829,-0.0163673,-0.0687668,0.00956725,0.07383,0.108523,0.059134,0.0600401,0.0139689,0.0202154,0.0827681,0.0430582,0.0248435,0.00949299,0.0292047,0.109828,0.0143367,0.0707224,0.0249657,-0.0689013,-0.0190008,0.0542508,0.0233327,0.0682652,0.0359151,0.0500043,0.0285456,-0.00602395,0.192623,0.0105051,0.10165,-0.0026759,-0.0515055,0.0811147,0.0391181,0.0560065,0.0246608,0.0325622,-0.0895727,0.0965761,0.0168596,-0.0197532,-0.0537392,-0.0135,-0.0223013,-0.018899,0.0659706,0.0466659,0.0524504,0.00978383,0.0551378,0.0193574,0.0208968,0.0197577,0.0444306,0.0681555,0.0282028,0.122529,0.0782412,0.0752854,0.02579,0.036186,-337284,0.996716
-355718,0.889676,0.244145,4,15,0,355763,-0.00771136,0.996753,5.61884e-05,-0.0321705,0.0652446,-0.0307676,-0.00694116,0.0514504,0.0284344,-0.0366072,-0.0403913,-0.0395241,-0.065739,-0.021458,-0.0118588,-0.0139452,0.00836991,-0.0263069,0.00867837,0.0128445,-0.0657334,-0.0591001,-0.0657769,-0.0565596,-0.0909502,-0.028812,-0.0349236,-0.0130772,-0.0537012,-0.0033241,-0.0435725,-0.0281836,0.032942,8.46134e-05,-0.0104327,-0.0382163,0.00926616,-0.0194361,-0.0136289,0.0310622,-0.106251,-0.00189358,-0.0325109,-0.0468092,-0.0606862,0.0388578,-0.104398,-0.0609394,-0.0605164,-0.0547822,-0.133082,0.0447203,0.0214541,-0.0226924,-0.0605685,0.00909939,0.0806515,0.121861,0.0694162,0.0622647,0.0178375,0.0271106,0.0856534,0.0406093,0.0262125,-0.0043937,0.0364368,0.125001,0.0208145,0.0782753,0.0222554,-0.0885684,-0.0032876,0.0471334,0.0562577,0.0704942,0.0495833,0.0328497,0.0357135,0.0102596,0.201695,-0.00294906,0.110598,-0.013772,-0.0126193,0.0889689,0.0579138,0.0622625,0.026342,0.0271228,-0.0786309,0.0939299,-0.0131225,-0.0215884,-0.0527607,-0.00715879,-0.0244435,-0.00439381,0.0414438,0.0525636,0.0206209,0.026313,0.0380675,0.0282495,0.0269511,0.0276205,0.058574,0.0602459,0.033139,0.0798187,0.0701833,0.144829,-0.0231347,0.0497719,-337361,0.99704
-355719,0.91068,0.244145,4,15,0,355776,-0.00724414,0.996265,-0.0287631,-0.0469814,0.0722089,-0.0155074,-0.00568295,0.0783203,0.0267663,-0.014814,-0.0403677,-0.0292873,-0.0689737,-0.000108359,-0.0189762,-0.0182569,-0.0145404,-0.0263529,-0.021511,0.00109039,-0.0351192,-0.0792538,-0.140327,-0.0504993,-0.0924723,-0.0366582,-0.0488546,-0.0440776,-0.0540086,-0.0164036,-0.044259,-0.0430676,0.0391577,0.025333,-0.0119941,-0.0475731,0.00431834,-0.0394854,0.0288706,0.032399,-0.0889874,-0.00665706,-0.00764483,-0.0518249,-0.0347397,0.0351819,-0.122593,-0.0303537,-0.0564828,-0.0571621,-0.131971,0.0214913,0.00235326,-0.0207476,-0.0808947,0.0121103,0.0733833,0.111343,0.0456404,0.092274,0.0144996,0.0235747,0.0987499,0.0248248,-0.000204025,0.0157771,0.0301519,0.0900014,-0.00255986,0.0623787,0.016198,-0.0384112,-0.00105276,0.0483288,0.0312273,0.0681283,0.0311823,0.0520145,0.0464308,-0.0122543,0.19295,-0.0218846,0.105209,0.0116895,-0.0237908,0.0908301,0.0461096,0.0260218,0.0240939,0.0318202,-0.0521453,0.0757402,0.0138853,-0.0166497,-0.0715689,-0.0170625,-0.0251703,-0.042726,0.0485462,0.0195555,0.0655648,0.0273742,0.0784841,0.0166371,0.0395112,0.052587,0.0481331,0.0728316,0.0473972,0.0834584,0.0588346,0.0573045,0.0291947,0.0486381,-337294,0.996756
-355712,0.907519,0.244145,4,15,0,355775,-0.00713894,0.996718,-0.0262874,-0.0459165,0.066225,-0.0131683,-0.0106884,0.0754784,0.0264236,-0.0146375,-0.0417173,-0.0283785,-0.0646013,-0.00648351,-0.0217703,-0.0175723,-0.0125437,-0.0232467,-0.0166694,0.00434537,-0.0375169,-0.0829105,-0.136495,-0.0516223,-0.0930551,-0.0367828,-0.0455948,-0.0379579,-0.0534439,-0.015494,-0.0467988,-0.0444042,0.0374539,0.0263605,-0.0136682,-0.0458263,0.00542392,-0.0359027,0.0265854,0.0296875,-0.0866699,-0.00488581,-0.00553177,-0.0527806,-0.0380846,0.0301907,-0.123404,-0.0276305,-0.0573017,-0.0547038,-0.135134,0.0282354,0.00137848,-0.0201172,-0.0828958,0.010834,0.0729952,0.109728,0.0459867,0.0882905,0.0114852,0.0237405,0.0990844,0.0295128,0.00249506,0.013993,0.0336159,0.0904176,-0.00137502,0.0652939,0.0188513,-0.0452657,0.00162677,0.0450914,0.0324262,0.0716351,0.0285205,0.0533751,0.0478533,-0.0112538,0.192177,-0.0201557,0.10402,0.0138469,-0.029256,0.0965884,0.0503685,0.026142,0.0191665,0.0333019,-0.0499384,0.0781318,0.0107599,-0.0181329,-0.0721212,-0.0152332,-0.028978,-0.0439552,0.0470967,0.0157021,0.0597846,0.0380118,0.0696391,0.0171593,0.0376689,0.0472587,0.0537039,0.0677905,0.0446741,0.0753374,0.0530468,0.0627458,0.028487,0.0451132,-337298,0.996776
-355720,0.826618,0.244145,4,15,0,355780,-0.00702703,0.997988,-0.000480748,-0.0261003,0.064375,-0.0305982,-0.00737961,0.0424472,0.026213,-0.0363621,-0.0256853,-0.0404234,-0.0577238,-0.0100161,-0.0118114,-0.0127608,-0.000558556,-0.0389962,-0.0088602,-0.00235078,-0.0561016,-0.0571423,-0.0933456,-0.0565232,-0.0957199,-0.0218926,-0.0440418,-0.0120192,-0.0587848,-0.00540044,-0.0537038,-0.0288703,0.0449118,0.014661,-0.004935,-0.0368925,0.00325798,-0.0252933,-0.00488595,0.0350054,-0.105508,-0.00403346,-0.0329576,-0.040741,-0.0445387,0.0410869,-0.105456,-0.0520851,-0.0534369,-0.0568961,-0.121482,0.0390042,0.0296508,-0.0109592,-0.0618682,0.0207545,0.0743442,0.118371,0.0668832,0.0623468,0.0175689,0.0198609,0.0856371,0.0134867,0.0288709,-3.59037e-06,0.046718,0.135744,0.00487534,0.072651,0.0163173,-0.0859058,-0.00163294,0.0568328,0.0505453,0.0635475,0.0516581,0.0375962,0.0375462,0.00942091,0.212753,-0.00456964,0.108009,-0.016572,-0.0245874,0.12959,0.0675687,0.0616448,0.0309528,0.0466185,-0.0933443,0.0880842,0.00335353,-0.0140468,-0.0364409,0.00672121,0.00887069,-0.0169504,0.0536374,0.0130316,0.0306065,0.0568052,0.0322634,0.0309545,0.0335943,0.0332345,0.0731771,0.0449754,0.0564801,0.0736788,0.0971732,0.0904002,-0.0177186,0.0533953,-337338,0.996939
-355722,0.963849,0.244145,4,15,0,355772,-0.00721235,0.997915,-0.00650352,-0.0330072,0.0873394,-0.01539,-0.00203662,0.0711798,0.040058,-0.0246531,-0.0508206,-0.0365637,-0.0682279,-0.0242751,-0.0239324,-0.021118,-0.01509,-0.0213405,-0.0033551,0.0238101,-0.0411534,-0.0641497,-0.10139,-0.0479735,-0.103037,-0.0253849,-0.0426701,-0.0313018,-0.0668106,-0.0183654,-0.0300422,-0.022566,0.0181725,0.0272609,-0.00936228,-0.0469252,-0.00840147,-0.0115432,0.019489,0.0329269,-0.088061,-0.0120273,-0.0107729,-0.0613294,-0.0410829,0.0432538,-0.107432,-0.0518503,-0.0591302,-0.036082,-0.131167,0.0214914,-0.00549745,-0.0271893,-0.0703804,0.00916248,0.0773829,0.141031,0.0662984,0.0566524,0.0214016,0.0230594,0.0822611,0.0301284,0.00277622,0.00698905,0.0288504,0.0970193,0.0118006,0.0715059,0.0293236,-0.0606377,-0.0089285,0.0426721,0.0561119,0.0750328,0.0512874,0.0466513,0.0428134,-0.0182613,0.210897,-0.0335334,0.108874,-0.0146293,-0.0250657,0.0776591,0.058751,0.0374005,0.0248742,0.0173185,-0.0679223,0.0841823,-0.0107413,-0.0246198,-0.0685633,-0.00359716,-0.0644302,-0.0381272,0.0511646,-0.0308626,0.0144237,0.00774656,0.0611549,0.0179254,0.0276359,0.0402478,0.0680089,0.0499576,0.027985,0.089538,0.0770873,0.0501143,-0.0120978,0.0364739,-337330,0.996906
-355728,0.931781,0.244145,4,15,0,355777,-0.0083503,0.997239,-0.0251837,-0.0370112,0.0497555,-0.0213917,0.00276561,0.0478865,0.0307106,-0.0143183,-0.0358151,-0.0262919,-0.0715637,0.000469097,-0.00956602,-0.0165112,-0.0164928,-0.0271648,-0.0346189,-0.00836725,-0.0422959,-0.0805031,-0.0877417,-0.0655765,-0.106838,-0.0300404,-0.0446415,-0.0134471,-0.0450122,-0.00742716,-0.0545044,-0.024417,0.0383459,0.0204933,0.00271927,-0.0239985,0.00179558,-0.0365372,-0.00128188,0.0431415,-0.0922908,-0.0143271,-0.0336541,-0.0452704,-0.0452549,0.0349695,-0.093684,-0.031057,-0.0392385,-0.0693735,-0.11891,0.0343623,-0.00833196,-0.0263588,-0.0468849,0.013979,0.082239,0.117132,0.0509745,0.0729708,0.0194435,0.0251676,0.107917,0.0509321,0.009604,0.00781965,0.0305949,0.123975,0.015356,0.0689637,0.0140826,-0.0612684,0.00257495,0.0403548,0.0389789,0.0732592,0.0559631,0.0371068,0.0400157,0.00998326,0.194818,-0.0219001,0.111353,-0.00994348,-0.00209081,0.0982965,0.0553969,0.0372152,0.0141435,0.0464379,-0.0779575,0.0925306,0.0169427,-0.0223653,-0.0351983,0.0239011,-0.02227,-0.0328148,0.0413247,0.0167763,0.0487389,0.0167079,0.0298508,0.0306109,0.0422657,0.0390375,0.0482049,0.0301241,0.0764169,0.0404061,0.112284,0.0581475,-0.0315975,0.054277,-337307,0.996811
-355735,0.921381,0.244145,4,15,0,355799,-0.00859127,0.997721,-0.000765564,-0.0422616,0.0795187,-0.0338898,-0.0189149,0.0470978,0.0153725,-0.0517507,-0.0544617,-0.0268164,-0.0683054,-0.0258923,-0.0157339,-0.0227523,-0.00415988,-0.0207778,-0.0104522,0.0152614,-0.054546,-0.0745208,-0.107798,-0.0510435,-0.0823784,-0.0308062,-0.0320398,-0.0302638,-0.061177,-0.0162074,-0.0642207,-0.0369604,0.0568449,0.0145099,0.0125586,-0.0482784,0.0406499,-0.0197105,0.0159559,0.0163345,-0.082419,-0.0150594,-0.0164485,-0.0494241,-0.0367914,0.0314793,-0.116517,-0.040274,-0.0618959,-0.049455,-0.152686,0.0227157,0.0261841,-0.0118368,-0.0662028,0.0212763,0.0769923,0.115684,0.0869189,0.0733315,0.010462,0.0293011,0.0813401,0.0169606,0.0103286,0.022912,0.0277508,0.128408,0.0153754,0.0715634,0.0360383,-0.0795984,0.00651795,0.0539819,0.055373,0.0803369,0.0242686,0.0262841,0.0427535,-0.0126759,0.192403,-0.010553,0.089323,-0.0089007,-0.037639,0.0719972,0.0674657,0.05366,0.0101393,0.0343107,-0.0772565,0.0900204,-0.0380431,-0.0363923,-0.0751752,-0.0214694,-0.027426,-0.0195576,0.0303685,0.0299212,0.0448716,0.028231,0.0549875,0.0282471,0.0267575,0.0444847,0.0441168,0.113881,0.0441652,0.0942074,0.0387592,0.0514494,-0.0133334,0.0487603,-337363,0.997045
-355728,0.986503,0.244145,4,15,0,355793,-0.00832808,0.997646,-0.00665318,-0.0314698,0.0726251,-0.0390021,-0.00219143,0.0551545,0.0289933,-0.0223744,-0.0413496,-0.0144797,-0.069905,-0.0159123,-0.0364379,-0.0139625,-0.00667827,-0.0274907,-0.00953275,0.00600633,-0.037755,-0.0713312,-0.11685,-0.0493238,-0.10406,-0.0484765,-0.0364107,-0.0294956,-0.0652817,-0.00971096,-0.0461129,-0.0171563,0.0381979,0.0181165,-0.0340641,-0.0553223,-0.00738156,-0.0373518,0.0105966,0.0330474,-0.0690388,-0.00196046,-0.0146154,-0.0433266,-0.0412375,0.0380783,-0.0971342,-0.0571834,-0.0602116,-0.0514878,-0.119471,0.0352544,0.0316447,-0.00230401,-0.0899173,0.0147345,0.0685367,0.117836,0.0508368,0.0753752,0.0149744,0.0126815,0.0846282,0.0480511,0.000344602,-0.00246712,0.0530322,0.109181,-0.00177047,0.0774846,0.0389956,-0.0482996,0.00891196,0.0645416,0.0442169,0.0688965,0.0147674,0.0460994,0.0378715,0.0010625,0.194304,-0.0126017,0.0937446,0.000688746,-0.00388026,0.0830895,0.0553753,0.0440404,0.04279,0.0308523,-0.0512128,0.0959043,0.0166179,-0.0130286,-0.0376607,-0.0296613,-0.0115566,-0.0629356,0.0611717,0.0617004,0.0339602,0.0106788,0.0593179,0.0331172,0.0365381,0.0662866,0.0439726,0.0989332,0.0352683,0.0689463,0.0908843,0.0500488,-0.000303388,0.0321289,-337316,0.996848
-355727,0.99627,0.244145,4,15,0,355773,-0.0088241,0.997424,-0.00844344,-0.0356708,0.0785051,-0.0372158,-0.00634585,0.0588927,0.0273701,-0.0239555,-0.0421623,-0.0143547,-0.0692378,-0.0169847,-0.0346162,-0.0152972,-0.008343,-0.0257961,-0.00896805,0.00472841,-0.0366624,-0.0691864,-0.112784,-0.0487615,-0.107422,-0.0491212,-0.035821,-0.0269675,-0.06224,-0.0137002,-0.0464577,-0.0190603,0.0342463,0.0163505,-0.0380555,-0.0589179,-0.00501799,-0.0363671,0.00789256,0.0292414,-0.0655385,-0.00243045,-0.0169723,-0.0394971,-0.041724,0.0437582,-0.0993285,-0.0567066,-0.0633385,-0.0596481,-0.123361,0.035223,0.0305506,-0.00644361,-0.0925969,0.013492,0.0633384,0.121917,0.050816,0.0782789,0.0141758,0.0111324,0.0885742,0.0465463,1.82365e-05,0.00123994,0.0507889,0.108143,-0.000388952,0.0765834,0.0383973,-0.051126,0.0119904,0.0590415,0.0411527,0.0693381,0.0161733,0.0455698,0.036669,0.00126074,0.194173,-0.0101018,0.0909973,0.00173609,-0.00412243,0.0815496,0.0556912,0.0429921,0.0412575,0.0329943,-0.0519026,0.097141,0.019929,-0.00883288,-0.0379747,-0.0240006,-0.0198513,-0.0631731,0.0589896,0.0592505,0.0379858,0.00864183,0.0579238,0.0316275,0.0405628,0.064225,0.043484,0.104973,0.03446,0.0700324,0.0922647,0.0455062,-0.000405824,0.0330341,-337325,0.996889
-355733,0.825137,0.244145,4,15,0,355786,-0.00485448,0.996121,-0.0245881,-0.031678,0.0743232,-0.028919,-0.00485272,0.0665408,0.0239085,-0.0484573,-0.0366622,-0.0265531,-0.0758539,-0.00501568,-0.0235304,-0.0169515,-0.0179647,-0.0321966,-0.0111103,0.0150548,-0.0398601,-0.0441606,-0.0965276,-0.0542033,-0.0986378,-0.0435997,-0.0194334,-0.0192476,-0.041978,-0.0199866,-0.0548055,-0.0414868,0.030054,0.00860029,-0.0212518,-0.0579301,0.00415299,-0.0249546,0.00485598,0.022924,-0.0983151,0.00731544,-0.0169505,-0.0433953,-0.0286755,0.0522441,-0.11024,-0.0518043,-0.0744347,-0.0440782,-0.112138,0.0373591,0.033323,0.000117601,-0.0862775,0.00622422,0.0745005,0.122312,0.0384114,0.0706856,0.0230252,0.018639,0.101243,0.0241653,0.00762162,-0.00504263,0.0349448,0.122929,0.00183762,0.0682887,0.0343745,-0.0556933,0.0118881,0.0413935,0.034634,0.0579468,0.0455978,0.0470186,0.0302238,-0.00906266,0.199467,-0.0213502,0.104146,-0.0147661,-0.0189852,0.0826528,0.054327,0.0391453,0.0446911,0.0205576,-0.0433102,0.0819715,0.0215329,-0.000649943,-0.0550688,-0.0303791,-0.00938982,-0.0499556,0.0565363,0.039468,0.0276427,0.0512057,0.0532589,0.0321396,0.0297903,0.0737095,0.0340689,0.0674799,0.0486871,0.0570673,0.0961051,0.0343568,0.00994525,0.0393385,-337318,0.996855
-355732,0.99114,0.244145,4,15,0,355787,-0.00591721,0.998243,-0.0017762,-0.0458541,0.0743635,-0.0286666,-0.00181392,0.0673873,0.0285794,0.000547031,-0.0469554,-0.045933,-0.059593,-0.0142089,-0.0146351,-0.0113159,0.00297912,-0.0384911,3.92683e-06,-0.00150567,-0.0642129,-0.0914899,-0.124397,-0.0534275,-0.0930176,-0.0222413,-0.0513253,-0.0362162,-0.0670063,-0.00330292,-0.0422952,-0.0367373,0.0636737,0.0226413,-0.0114424,-0.0382772,0.0125931,-0.0289233,0.0103066,0.0438525,-0.0961133,-0.026626,-0.0215307,-0.0634488,-0.0734115,0.00963192,-0.107142,-0.0368991,-0.0530748,-0.0608508,-0.152012,0.0358392,-0.0115095,-0.0328459,-0.0628122,0.0179308,0.0795111,0.112206,0.0830221,0.0789323,0.00065354,0.0296858,0.0847538,0.0350827,0.015266,0.0206933,0.0314243,0.102051,0.0101125,0.0809108,0.0096976,-0.0677686,-0.0168945,0.0607257,0.0588974,0.0796003,0.0453623,0.0418646,0.0563803,0.00712418,0.208636,-0.0274833,0.104779,0.0117324,-0.0194423,0.102259,0.0505202,0.0463602,0.00219865,0.0381845,-0.081544,0.0805031,-0.0125207,-0.00709412,-0.046208,0.00430244,-0.044848,-0.00303919,0.0414169,0.00473296,0.0543962,-0.0144049,0.0459999,0.0428857,0.0354878,0.0358198,0.0933012,0.0572618,0.0384141,0.0483034,0.0536421,0.121551,-0.00771459,0.0448598,-337366,0.997056
-355725,0.996834,0.244145,4,15,0,355785,-0.00807744,0.997199,-0.0129896,-0.0380821,0.0823913,-0.0276536,-0.00819773,0.0692966,0.0461155,-0.017712,-0.0351422,-0.0540775,-0.0856463,-0.0113569,-0.0272959,-0.015092,-0.00263197,-0.0362673,-0.00235599,-0.000860094,-0.0507707,-0.0704823,-0.0957707,-0.0496899,-0.0898788,-0.0230537,-0.0525514,-0.0493424,-0.0549441,-0.0147059,-0.0447918,-0.0700748,0.0469518,0.017733,-0.0065284,-0.022286,0.00163662,-0.0321399,0.0141928,0.0368548,-0.0986592,-0.0223896,-0.018165,-0.0530798,-0.0418652,0.0139959,-0.122306,-0.0453261,-0.0500917,-0.028952,-0.14134,0.03934,0.0142952,-0.0268198,-0.0682168,0.00180299,0.0898411,0.104889,0.0533276,0.0859467,0.0124688,0.0250865,0.0796804,0.0253064,0.0237197,-0.00280361,0.0287811,0.09706,0.00944426,0.0779861,0.00441298,-0.0721585,-0.0106192,0.061027,0.0410033,0.072144,0.045237,0.0356296,0.0552186,0.0112521,0.191063,0.00313871,0.11602,-0.00687922,-0.00341225,0.0940348,0.0298825,0.0567972,0.0368641,0.0284136,-0.076373,0.116711,0.00274825,-0.00193408,-0.068408,-0.0277012,-0.0308148,-0.00600849,0.0664708,0.00741983,0.0584875,0.0149017,0.0543051,0.0263459,0.0238901,0.0371297,0.0547254,0.0582154,0.0378009,0.0534741,0.0703958,0.0881683,-0.0311505,0.0527023,-337327,0.996894
-355738,0.793963,0.244145,4,15,0,355784,-0.00698448,0.997997,-0.0119233,-0.0482677,0.0580385,-0.0217309,-0.0025342,0.0557103,0.0166632,-0.0334539,-0.0516,-0.0224931,-0.0524326,-0.0164478,0.000691961,-0.01829,-0.0123713,-0.0055214,-0.0170009,0.014329,-0.0589772,-0.0720143,-0.114151,-0.0627175,-0.104269,-0.0454285,-0.0296702,-0.00873374,-0.0556387,0.000715399,-0.0454601,-0.0130415,0.0231923,0.0161289,-0.0162414,-0.0607536,0.00585003,-0.0391756,0.00735646,0.0287765,-0.107428,0.00558883,-0.0221076,-0.0451055,-0.0479635,0.0589158,-0.118521,-0.0417004,-0.0718693,-0.087683,-0.125501,0.0381646,0.0209214,-0.0160859,-0.0831294,0.0342063,0.0635596,0.11355,0.0609876,0.0598271,0.0198168,0.0326669,0.0994692,0.0467135,0.0051535,0.0202228,0.045107,0.134068,0.012732,0.0698031,0.0295472,-0.0668763,-0.0112926,0.0423194,0.0479347,0.0577654,0.0316998,0.0498995,0.0252919,-0.0018559,0.197137,-0.0244331,0.105137,-0.0019975,-0.0405898,0.107706,0.0710167,0.0291285,0.0129476,0.0325697,-0.072067,0.0564291,-0.00497085,-0.0364664,-0.0657761,-0.00223459,-0.0061393,-0.0431225,0.0488349,-0.0167436,0.0257773,0.0219854,0.0399139,0.0320272,0.0373748,0.0271981,0.1257,0.10202,0.0325548,0.134923,0.0532069,0.041902,0.0238111,0.0360024,-337343,0.996962
-355727,0.858469,0.244145,4,15,0,355799,-0.00704261,0.998376,-0.0185152,-0.0282014,0.0900275,-0.0259106,-0.00612373,0.0702245,0.0339778,-0.0172861,-0.0303009,-0.0454986,-0.0726642,-0.00912385,-0.0354848,-0.0140758,0.00256144,-0.0511983,-0.000322007,-0.00444932,-0.044384,-0.0678725,-0.0897681,-0.0536469,-0.0851016,-0.0217432,-0.0551971,-0.0386189,-0.0470437,-0.0187308,-0.0483716,-0.0601826,0.0502594,0.00885213,-0.0115426,-0.0284623,0.0049771,-0.0274554,0.00752796,0.0400494,-0.0852037,-0.00977999,-0.0198865,-0.0494326,-0.0461844,0.0186851,-0.108609,-0.0428779,-0.0490204,-0.0185897,-0.137804,0.0305143,0.00606626,-0.0178418,-0.0522212,-0.00451145,0.0882428,0.124966,0.0584743,0.0909855,0.0128384,0.0189113,0.0805941,0.0189455,0.0199837,-0.00773357,0.0210717,0.0929749,0.00543095,0.0730485,0.0108356,-0.0618744,0.0090151,0.057202,0.0371582,0.0811507,0.0477608,0.0377916,0.0588352,-0.0122353,0.203609,-0.00840535,0.114256,-0.00685435,-0.00302096,0.0860929,0.043161,0.0586198,0.0380433,0.0224333,-0.0764895,0.121784,0.000520152,-0.0187052,-0.0603132,-0.0222934,-0.0306721,-0.0426515,0.042185,0.0306535,0.0292248,0.00887841,0.057052,0.0406035,0.0212781,0.0316785,0.0395365,0.0569894,0.041101,0.0288056,0.13637,0.0883617,-0.0132071,0.0528512,-337325,0.996887
