lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,mu_inner_beta,sigma_inner_beta,log_p,rmse
# Adaptation terminated
# Step size = 0.254252
# Diagonal elements of inverse mass matrix:
# 1.23676e-05, 1.15837e-05, 0.000124162, 0.000110272, 0.000128325, 9.75187e-05, 0.000125802, 0.000112458, 0.00013563, 0.00012675, 0.000127483, 0.000117605, 0.000186432, 0.000181929, 0.000144129, 0.000182866, 0.000221469, 0.000132653, 0.000141539, 0.00016013, 0.00014794, 0.000110327, 0.000100613, 0.00010667, 0.000111327, 0.000119519, 9.91148e-05, 0.000164917, 0.000112927, 0.000152942, 0.000127359, 0.000153368, 0.000113909, 9.83532e-05, 0.000110666, 0.000122881, 0.000130162, 0.000151973, 0.000120925, 0.000181673, 0.000204172, 0.000151727, 0.000141893, 0.000135674, 0.000124621, 0.000121248, 0.00015618, 0.000769192, 0.000246541, 0.00039058, 0.000580303, 0.000327608, 0.122918, 0.0876455, 0.0912283, 0.0879987, 0.0796625, 0.0011762, 0.46696
-178205,0.974002,0.254252,4,15,0,178235,-0.0110454,0.998757,-0.0594976,-0.0392782,-0.0510041,-0.116942,0.0366437,0.0269681,-0.028568,-0.0749599,0.0103061,0.109965,0.118244,0.0448731,0.084319,-0.00548533,0.00388472,0.0697651,0.0249583,0.0150271,0.0190167,0.0358302,0.121853,0.0316492,0.0777192,0.0405492,-0.0625068,0.00342462,0.0528088,0.0573171,0.0456733,0.0269646,0.0302442,0.0380025,-0.0125092,0.209944,-0.0269052,0.102037,0.00185549,-0.0218201,0.0911512,0.0633309,0.0605544,0.0227584,0.016486,-0.0878675,0.0897789,-0.0118557,0.0612775,0.0387844,0.0738662,0.0321279,0.0644031,0.0599276,0.0623305,0.0824985,0.0752962,0.0220662,0.0566865,-168009,0.9933
-178203,0.939614,0.254252,4,15,0,178229,-0.0056793,0.995704,-0.039106,-0.0751295,-0.0403451,-0.118362,0.0476034,0.000901045,-0.0212705,-0.0800954,0.0112986,0.0878753,0.117489,0.045544,0.0779433,0.00978319,-0.0031562,0.0913013,0.0229822,0.0307149,0.000516869,0.0497961,0.105176,-0.00613972,0.0775423,0.0268763,-0.0487736,0.0151668,0.0564112,0.0546586,0.0476943,0.039305,0.0246467,0.036449,0.013376,0.20378,0.00951796,0.112765,-0.0104548,-0.0432643,0.0758466,0.0507145,0.049955,0.0452102,0.0293252,-0.0873022,0.0870001,-0.037363,0.0525994,0.019136,0.0802035,0.038303,0.0361701,0.0625044,0.0566373,0.11963,0.0655317,0.0389537,0.046004,-168001,0.993258
-178208,0.922878,0.254252,4,15,0,178238,-0.00496535,0.995669,-0.0508027,-0.0357275,-0.0868205,-0.133575,0.0393913,0.0270368,-0.0408356,-0.0634317,0.00262163,0.101876,0.088947,0.0462874,0.0634646,0.0155592,0.0128233,0.0971798,0.0410951,-0.00531931,0.0193733,0.0312508,0.0952261,0.0291096,0.0817647,0.0481179,-0.0609689,0.00905466,0.0511281,0.0536808,0.0665695,0.027577,0.0502102,0.0489593,0.00833272,0.187194,0.0104634,0.112709,0.00357058,-0.0168149,0.0888454,0.0608217,0.0547294,0.00496131,0.0205315,-0.0969051,0.0809293,0.0134763,0.0409708,0.0452273,0.0232965,0.00743224,0.0968082,0.0319791,0.0372886,0.0537489,0.0543447,0.0293785,0.0157189,-168019,0.993406
-178216,0.994862,0.254252,4,15,0,178241,-0.00866559,0.996066,-0.0427829,-0.0776345,-0.039549,-0.134181,0.0468345,0.022852,-0.00572165,-0.0810297,0.0261331,0.0685211,0.107441,0.0447517,0.0789666,0.0286936,0.0191268,0.0797838,0.0386467,0.0460073,-0.000392194,0.0441032,0.128767,-0.00240684,0.0731296,0.0176582,-0.0515452,-0.00304238,0.0529811,0.0528076,0.0432868,0.0603047,0.0167944,0.0438119,-0.00899302,0.204537,-0.022175,0.113441,-0.0147916,-0.0239878,0.0796578,0.0311373,0.0493721,0.0598905,0.0276187,-0.0623419,0.097816,0.0282693,0.0554358,0.0329206,0.0430491,0.0462108,0.0726157,0.0321567,0.0670207,0.184301,0.0536003,0.0427878,0.0194426,-168018,0.993397
-178210,0.97466,0.254252,4,15,0,178243,-0.0108704,0.999211,-0.0482354,-0.0383903,-0.0761172,-0.118657,0.0449754,0.00118061,-0.0475413,-0.0749729,-0.00995086,0.103938,0.104147,0.057901,0.0799899,0.00522328,0.00763892,0.0898588,0.0138663,0.00391375,0.0141853,0.0246379,0.0987447,0.0157848,0.0737275,0.0421859,-0.0703501,0.0170551,0.0481329,0.0613219,0.0726117,0.0343679,0.0504976,0.0541185,0.0146773,0.172927,0.0174514,0.0935916,-0.00787444,-0.0280435,0.0909297,0.0727823,0.0479119,0.00227103,0.0157913,-0.10465,0.0839312,-0.0188113,0.0413974,0.0308481,0.0786116,-0.000555322,0.0427719,0.0863424,0.0426351,0.0572835,0.0584048,-0.00339273,0.048313,-168016,0.993354
-178213,0.944245,0.254252,4,15,0,178240,-0.00924627,0.998638,-0.0485336,-0.066266,-0.057336,-0.129387,0.0368345,0.0253549,-0.0132083,-0.0545679,0.0242741,0.0736101,0.127234,0.0483874,0.069654,0.0186098,0.0174431,0.0709697,0.0141427,0.0167317,0.00569172,0.0331108,0.104188,0.00663756,0.0737206,0.0223221,-0.0438812,-0.0299524,0.0575638,0.0570396,0.0552421,0.0456062,0.0271188,0.0417888,-0.013062,0.215227,-0.0147638,0.107649,-0.00697864,-0.0502171,0.0888311,0.0302472,0.0654505,0.0551637,0.032352,-0.0700982,0.0950749,-0.0510576,0.0538634,0.0356596,0.0861668,0.0493585,0.0663132,0.0273197,0.0610417,0.0995306,0.0790547,0.0712191,0.0599773,-168000,0.993222
-178212,0.995273,0.254252,4,15,0,178245,-0.00737203,0.997516,-0.0425857,-0.0753746,-0.055425,-0.126731,0.0357385,0.0267236,-0.0195008,-0.0744977,0.0124618,0.0986127,0.119093,0.0503675,0.0685816,0.0196817,0.0100899,0.0624517,0.0120719,0.0140256,-0.00223801,0.0479206,0.109741,0.0118641,0.0691327,0.0343242,-0.0398954,-0.0345677,0.0272726,0.057505,0.0675928,0.0294795,0.0322143,0.0355384,-0.0100286,0.201121,-0.00744336,0.112598,0.0015449,-0.0518358,0.0875304,0.037149,0.0620939,0.0479493,0.0288951,-0.0885354,0.0880023,-0.0592082,0.0608836,0.0372967,0.0932398,0.0403564,0.0688246,0.0387829,0.0592724,0.0853295,0.069864,0.0818708,0.0908466,-168007,0.993296
-178214,0.88327,0.254252,4,15,0,178246,-0.00931034,1.00018,-0.0411081,-0.0377931,-0.0787778,-0.121587,0.0618819,-0.00285278,-0.0387415,-0.0661804,0.00605855,0.0704308,0.092971,0.0625411,0.074636,0.0169183,0.00887523,0.11068,0.0403499,0.0108545,0.0141426,0.0127167,0.112463,0.00308579,0.0839892,0.0223378,-0.0889917,0.0435269,0.0742673,0.0581195,0.0624638,0.0537924,0.0300562,0.0557618,0.0109207,0.187914,0.00913112,0.0957897,-0.00978635,-0.0110009,0.0846046,0.0651652,0.0470141,0.0143558,0.0255668,-0.0724049,0.0928432,-0.0102471,0.0394087,0.0268522,0.0400729,0.00666301,0.0625713,0.0459714,0.0521983,0.0625236,0.0445345,0.0530348,0.0308103,-168015,0.99333
-178208,0.955808,0.254252,4,15,0,178239,-0.0115252,0.997281,-0.0486262,-0.0375968,-0.0803616,-0.118744,0.0636865,0.00904644,-0.0446729,-0.0626772,-0.000366199,0.0789992,0.0944365,0.0466758,0.0744085,0.0258866,0.0154516,0.107279,0.0441998,0.00539617,0.00589027,0.0274747,0.113108,0.0054562,0.0763848,0.0322568,-0.0774327,0.0351464,0.0573509,0.057244,0.0595935,0.0383778,0.0281157,0.0542903,0.00638366,0.197416,0.0221853,0.0845788,-0.00554528,-0.00355924,0.0896911,0.0663168,0.0530649,0.00946774,0.02141,-0.0723985,0.08856,-0.00367788,0.0412378,0.0482855,0.0682865,0.00822317,0.0636478,0.047701,0.0451087,0.0493871,0.0712144,0.0393302,0.0443696,-168018,0.993385
-178202,0.961408,0.254252,4,15,0,178231,-0.0035328,0.99819,-0.0459071,-0.0615121,-0.0696639,-0.127216,0.0561008,0.0241097,-0.0232287,-0.0769046,0.0148387,0.102952,0.109691,0.0622043,0.0632597,0.00640919,0.00909895,0.0889792,0.00736342,0.0324066,0.0173507,0.0208076,0.102971,-0.0210897,0.0779794,0.0375671,-0.0594396,-0.00851101,0.0467438,0.0577225,0.0604964,0.0448409,0.0194988,0.0348038,0.00302226,0.198635,-0.00604988,0.103841,-0.0123019,-0.0390937,0.0731081,0.0558583,0.0470721,0.0420808,0.0309326,-0.0919657,0.0874577,-0.0300871,0.0561073,-0.00595484,0.030479,0.0302254,0.066323,0.0668517,0.0638941,0.0645824,0.0869416,0.0189783,0.0248511,-168032,0.9935
-178208,0.954038,0.254252,4,15,0,178230,-0.0117545,0.997848,-0.0469609,-0.0576957,-0.0722812,-0.123915,0.0470821,0.0214419,-0.0409513,-0.0836187,0.0197165,0.109516,0.103467,0.053751,0.0514453,-0.00225027,-0.000780836,0.0906981,0.0117801,0.0277319,0.0187339,0.0283245,0.103311,-0.0194252,0.0651076,0.0314962,-0.0510729,-0.00703362,0.049871,0.0582586,0.0643418,0.0377202,0.0167388,0.0314195,-0.000562516,0.192974,0.00374567,0.0959007,-0.0193446,-0.0386006,0.0779567,0.0473478,0.040496,0.0419843,0.0146056,-0.0872291,0.0907136,-0.0240357,0.083343,0.0157686,0.0502115,0.0410129,0.0788639,0.0569496,0.0781942,0.0654096,0.103958,0.0269926,0.0361431,-168032,0.993505
-178211,0.989371,0.254252,4,15,0,178238,-0.0115352,0.998077,-0.0449574,-0.054638,-0.0372603,-0.128538,0.0358473,0.011242,-0.0132095,-0.0641739,-0.000784463,0.0684792,0.108817,0.0465154,0.0933998,0.0360592,0.0220216,0.0865541,0.0398891,-0.000183947,0.00225562,0.0419317,0.117887,0.0307783,0.0906283,0.0397613,-0.0691178,0.00892966,0.060771,0.05315,0.052597,0.0477733,0.0584634,0.0527452,0.0109913,0.196466,-0.00482303,0.121907,0.0131954,-0.0119123,0.0830485,0.0550436,0.0636498,0.0179775,0.0446155,-0.0717977,0.0833832,-0.0143422,0.0307757,0.038173,0.0559989,0.0107641,0.107787,0.037745,0.0451845,0.0537599,0.0517268,0.019689,0.0194032,-167990,0.993146
-178204,0.766001,0.254252,3,15,1,178241,-0.0104536,0.996832,-0.045885,-0.0629043,-0.0326664,-0.12562,0.0422506,-6.7223e-05,-0.0221785,-0.0560424,0.00875736,0.0751686,0.0868498,0.0432483,0.0866842,0.0242565,0.0283789,0.0871277,0.0347668,0.00902853,0.0108714,0.0454418,0.133061,0.0160335,0.0802204,0.0324411,-0.0665876,0.0238076,0.0662371,0.0574091,0.0655967,0.0424119,0.043242,0.0512441,0.0118843,0.193425,-0.000702506,0.115626,0.000625961,-0.00263899,0.0977534,0.0376414,0.0638122,0.0317941,0.0292222,-0.0667057,0.0749789,0.0195646,0.0441448,0.0205895,0.0489766,0.0262718,0.13928,0.0292161,0.0519365,0.0529141,0.05078,0.0312363,0.0264373,-167969,0.992977
-178200,0.808491,0.254252,4,15,0,178230,-0.00653489,0.998172,-0.0500593,-0.04501,-0.0578028,-0.107753,0.0360604,0.0301325,-0.0118973,-0.0851784,0.00592994,0.0888336,0.0995229,0.0369398,0.0629345,0.0178734,0.0104285,0.0788079,0.0174205,0.0282594,0.00435709,0.0267392,0.1131,-0.00179714,0.0737322,0.0431764,-0.0752637,0.022274,0.042439,0.049261,0.0428301,0.0407657,0.012539,0.0361569,0.019251,0.202559,-6.29913e-05,0.118404,-0.00645886,-0.0352669,0.0828047,0.0578774,0.0593901,0.00207725,0.0399873,-0.0838019,0.0931736,0.0367542,0.0511407,0.0412381,0.0468784,0.0502904,0.0868131,0.0274331,0.052157,0.0895921,0.0507169,0.044024,0.0107668,-167974,0.993012
-178203,0.541122,0.254252,3,8,1,178233,-0.00671569,0.997908,-0.0510233,-0.0488894,-0.0637173,-0.110537,0.0314929,0.0286468,-0.00980335,-0.0894194,0.00534642,0.0901694,0.100056,0.0365844,0.0604046,0.0190684,0.0129927,0.0789668,0.0140073,0.0250659,0.00526145,0.0234333,0.112183,0.00438636,0.0753241,0.043422,-0.0694616,0.0242251,0.0447436,0.0500957,0.0471103,0.0404996,0.00873993,0.0341587,0.0217954,0.202688,-0.00668894,0.116142,-0.00588226,-0.0366394,0.0832361,0.0504466,0.0586902,-0.0026055,0.0363439,-0.080363,0.102395,0.0400798,0.0557216,0.0455251,0.0503358,0.0461041,0.0909034,0.0257236,0.0484541,0.0969907,0.0499966,0.0485747,0.0105474,-167980,0.993061
-178204,0.0631289,0.254252,4,15,0,178233,-0.00807435,0.997687,-0.0507699,-0.052383,-0.0691657,-0.107985,0.0312854,0.026794,-0.0105498,-0.0907159,0.00434796,0.0925036,0.102138,0.0415052,0.0629797,0.0201852,0.0108452,0.0776964,0.0156493,0.0270957,0.0023913,0.0275851,0.108451,0.00662314,0.0744426,0.0373427,-0.0683487,0.0285521,0.0390586,0.0515803,0.0446836,0.0390519,0.00884059,0.0325932,0.0197172,0.200197,-0.00807931,0.118722,-0.00944421,-0.0383569,0.0902138,0.0503854,0.0609797,-0.00306318,0.0374564,-0.076453,0.0984422,0.0244197,0.05253,0.0451378,0.0557891,0.0443148,0.107524,0.0265872,0.0455958,0.0817427,0.0547862,0.0492163,0.0121394,-167986,0.993114
-178201,0.789347,0.254252,4,15,0,178226,-0.0110938,0.998717,-0.0455203,-0.052739,-0.062766,-0.102641,0.040858,0.0371999,-0.0158593,-0.0812502,0.0119582,0.0914263,0.103284,0.0526769,0.0825604,0.0173159,0.018589,0.0798953,0.0224212,0.0240993,0.0117678,0.0220321,0.114693,0.0103058,0.0631148,0.0279347,-0.0712964,0.0117886,0.0324622,0.0605271,0.0477009,0.0307196,0.0163674,0.0413234,0.0180229,0.199501,-0.0137452,0.119289,-0.00450216,-0.0270737,0.0679306,0.0493568,0.0609656,0.0149916,0.0382191,-0.0614298,0.0835812,0.042055,0.0480937,0.0293707,0.0553769,0.035871,0.116566,0.0250833,0.0452204,0.080419,0.0558371,0.0470333,0.0131455,-167995,0.99318
-178203,0.709534,0.254252,2,7,1,178235,-0.0101138,0.997783,-0.0413219,-0.0582898,-0.0720779,-0.105586,0.0434718,0.0233661,-0.0323297,-0.0640592,0.00583485,0.0735038,0.101856,0.0612691,0.0722346,0.0053586,0.0184586,0.0716017,0.0259503,0.00377811,0.0111557,0.0279638,0.105512,-0.00974949,0.0684709,0.0327072,-0.0765312,0.0134668,0.0488788,0.0702165,0.0646068,0.0290021,0.0154528,0.0378963,0.0147126,0.196456,-0.017924,0.122558,-0.00207192,-0.0310765,0.0761904,0.0519606,0.0547284,0.00880735,0.0462263,-0.0740503,0.0908678,0.0247124,0.0620245,0.0222141,0.0365485,0.0287152,0.0857488,0.0344838,0.0327572,0.049022,0.0678461,0.0316203,0.0197738,-167971,0.992984
-178203,0.770381,0.254252,4,15,0,178229,-0.00874158,0.997964,-0.0325717,-0.0699825,-0.0668192,-0.112586,0.0553062,0.00958737,-0.0325632,-0.0677539,0.0316677,0.0789047,0.109509,0.0546186,0.0746862,-0.000681632,0.0236906,0.0706876,0.0209949,0.0225193,0.0116133,0.0264623,0.112087,0.000826671,0.0752721,0.0236781,-0.0804078,0.0235093,0.0406929,0.0574756,0.0559568,0.0198861,0.0290844,0.0308378,0.01558,0.192475,0.00903114,0.121341,0.00990767,-0.035051,0.088552,0.0431261,0.0592398,0.0227674,0.0233476,-0.0766959,0.0851469,0.00865805,0.0418509,0.0360441,0.0478099,0.034073,0.141943,0.0226446,0.0566617,0.0569151,0.0529118,0.0360095,0.0173525,-167992,0.993163
-178206,0.702346,0.254252,4,15,0,178234,-0.00919675,0.997743,-0.0537038,-0.0432724,-0.0573547,-0.136709,0.0297517,0.0159577,-0.0176924,-0.0792429,-0.0023723,0.0967139,0.102565,0.0506261,0.0704409,0.0391794,-0.00400546,0.0871496,0.0360328,0.00941709,0.0107,0.0413953,0.119126,0.0148475,0.0889716,0.0533271,-0.0392095,-0.0202304,0.0736778,0.0544798,0.0580144,0.0529912,0.0354163,0.0634876,-0.00924186,0.202394,0.00275744,0.0961218,-0.0123447,-0.00459602,0.0811893,0.05752,0.054387,0.0343515,0.0311349,-0.0843864,0.0924959,-0.0570498,0.0643911,0.0421272,0.0674775,0.0276049,0.0442235,0.0702483,0.0742471,0.0704685,0.0550056,0.0334693,0.0404299,-168017,0.993379
-178198,0.982072,0.254252,4,15,0,178230,-0.0095377,0.997313,-0.0570834,-0.0505215,-0.0538472,-0.134038,0.0371484,0.0175947,-0.0322263,-0.0880935,0.00627929,0.0968742,0.114992,0.0341066,0.0921959,0.0214224,-0.000932192,0.0953667,0.0368215,0.0128401,4.08784e-05,0.0448003,0.108467,0.0248616,0.086958,0.0467044,-0.0475127,-0.00436464,0.0735651,0.0558214,0.0536545,0.0369338,0.0455084,0.0543835,-0.0161349,0.202376,0.0119895,0.0920316,-0.00508563,-0.00641131,0.0915732,0.0500104,0.0458162,0.031048,0.0365273,-0.0715007,0.0913573,-0.0278611,0.0614341,0.0449824,0.0626428,0.0179017,0.0562812,0.0398865,0.0561175,0.0741964,0.0571404,0.0438368,0.0446996,-168041,0.99358
-178207,0.745026,0.254252,4,15,0,178231,-0.0106378,1.00004,-0.0494909,-0.0549834,-0.0679776,-0.118014,0.0566782,0.00869861,-0.0155525,-0.0712261,0.021547,0.0851666,0.0964092,0.0558669,0.0647416,0.00133054,0.0233069,0.0751022,0.0152246,0.0149795,0.0188043,0.0299136,0.122097,-0.0133594,0.0701998,0.0195435,-0.0697655,0.00889628,0.0339872,0.0586634,0.0694454,0.0382743,0.0230449,0.0330099,0.0175627,0.193372,-0.00881743,0.121711,-0.00833931,-0.0475069,0.06833,0.0539443,0.0571162,0.0329243,0.0160149,-0.0885584,0.104365,-0.0248136,0.0401284,0.00156322,0.0938013,0.0390229,0.091235,0.0416618,0.0454101,0.0684478,0.0597992,0.0412522,0.0285245,-167990,0.993124
-178207,0.905734,0.254252,4,15,0,178232,-0.0106468,0.999798,-0.0437387,-0.0582604,-0.0565409,-0.131735,0.0297618,0.0186437,-0.0389546,-0.0821323,-0.000952828,0.0962269,0.117948,0.0401188,0.0815511,0.0290644,-0.00717873,0.101186,0.0302322,0.0093901,0.0017717,0.0393418,0.0931648,0.0185912,0.0895661,0.0458317,-0.0504558,-0.0027368,0.0731719,0.0545864,0.0512554,0.0370356,0.044274,0.0589581,-0.0132257,0.196293,0.0127005,0.0841406,-0.00353437,-0.00921579,0.102707,0.0446952,0.0446753,0.0238728,0.0371369,-0.0738998,0.0769884,-0.0587004,0.0520007,0.0565423,0.00877471,0.000766172,0.0567587,0.0418901,0.0580139,0.0926236,0.0572188,-0.00779245,0.0445714,-168039,0.993538
-178209,0.958115,0.254252,4,15,0,178235,-0.00645338,0.999143,-0.0412283,-0.0497165,-0.0655098,-0.124162,0.0348095,0.0142792,-0.0414513,-0.0908039,0.0360303,0.0781071,0.103592,0.0433218,0.0677951,0.0331211,0.0052857,0.101082,0.0129576,0.0153982,0.0188156,0.0355267,0.104197,0.00259096,0.087282,0.0234285,-0.0562929,0.00222401,0.0408167,0.0361291,0.0635508,0.0414816,0.0445725,0.0345653,-0.00476071,0.205067,-0.0203456,0.0876567,-0.00278247,-0.0280539,0.0801562,0.0806986,0.0419718,0.0290642,0.0273949,-0.0752169,0.0809494,-0.0394819,0.0636204,-0.00725166,0.0229996,0.0297253,0.0712723,0.0479941,0.0559383,0.0983668,0.0633215,-0.0222913,0.103918,-168020,0.993388
-178207,0.832638,0.254252,4,15,0,178235,-0.0113183,0.997957,-0.0332405,-0.075059,-0.0811589,-0.140422,0.0645033,-0.00379094,-0.0209566,-0.084878,0.0109015,0.0974807,0.100277,0.0745597,0.0807609,0.0245052,-0.00697412,0.0880008,0.0552347,0.00592183,0.0140187,0.0359411,0.100372,0.00251957,0.074153,0.0438491,-0.0658259,-0.0073248,0.0582625,0.0542413,0.0494721,0.0400989,0.0163407,0.0476505,-0.0033989,0.201128,0.0144759,0.11018,-0.00732856,-0.0126799,0.105799,0.0415028,0.046751,0.0179434,0.0151537,-0.0898232,0.098947,-0.05473,0.0638475,0.0524779,0.0698805,0.0125588,0.0590557,0.0371378,0.0432436,0.0599701,0.0650596,-0.0231616,0.0670356,-168069,0.993808
-178210,0.984125,0.254252,4,15,0,178233,-0.00604446,0.997733,-0.0653843,-0.0348979,-0.0610321,-0.107881,0.0348339,0.0286107,-0.0321507,-0.0722311,0.0240075,0.0803833,0.104275,0.0230035,0.0703791,0.0200886,0.0220807,0.0849591,0.00479159,0.0202398,0.00242764,0.0294101,0.102107,0.00183827,0.0804398,0.0254029,-0.054159,0.0155858,0.0559385,0.0554291,0.0693209,0.026247,0.0434909,0.0471168,0.00197689,0.196211,-0.0199612,0.107146,-0.0128152,-0.0304743,0.0638683,0.0431855,0.0526658,0.0455345,0.0440543,-0.0914776,0.0865184,0.0299945,0.0431185,0.00771735,0.0756305,0.0246237,0.0790006,0.0354823,0.0555716,0.10325,0.0729992,0.0791972,0.138983,-167980,0.993064
-178205,0.931577,0.254252,4,15,0,178240,-0.00583929,0.995765,-0.0345106,-0.0820678,-0.0765453,-0.13704,0.0480283,0.0124432,-0.0328142,-0.0741666,-0.00936219,0.0939522,0.104993,0.0573189,0.0651845,0.0188576,-0.004697,0.0926843,0.0457092,0.0120451,0.0236086,0.05155,0.122192,0.00661407,0.0773192,0.0314941,-0.0629195,0.000860558,0.0548719,0.0623629,0.0390861,0.04811,0.0241365,0.0489822,-0.00166541,0.183431,-0.00464713,0.0870614,0.003671,-0.0261132,0.0847711,0.0693891,0.041452,0.0072334,0.0185928,-0.0689774,0.0882652,-0.0340127,0.0561268,0.0400087,0.0546382,0.0212401,0.0521607,0.0407654,0.0582913,0.100008,0.0522175,0.0608353,0.0579502,-168038,0.993561
-178201,0.983663,0.254252,4,15,0,178235,-0.00567904,0.99592,-0.0463997,-0.0330681,-0.0410729,-0.117401,0.034357,0.0189601,-0.026372,-0.0601602,0.0210954,0.0815072,0.117121,0.0560903,0.0830211,0.0113279,0.0233581,0.0916284,0.014236,0.0154235,-0.0113324,0.0277931,0.10988,0.0114527,0.0793365,0.0272358,-0.061485,0.00185568,0.0654111,0.0441216,0.0623724,0.0282805,0.0451354,0.0468079,0.011574,0.212591,0.015833,0.102629,-0.0154917,-0.0174097,0.0923303,0.0477805,0.0593418,0.043606,0.0373995,-0.0910042,0.0918314,-0.00047065,0.0591438,0.0178115,0.0408732,0.0327949,0.0645912,0.0574911,0.0551056,0.0456034,0.0774178,0.036885,0.0217537,-167980,0.99308
-178204,0.761574,0.254252,4,15,0,178228,-0.0124375,0.999735,-0.0477664,-0.0400755,-0.0617089,-0.11865,0.0419305,0.00148507,-0.0209593,-0.0516252,0.0141101,0.092654,0.0944308,0.055752,0.0855943,0.0186989,0.0242194,0.0834956,0.0271674,0.011912,0.00768487,0.025013,0.107967,0.017444,0.07466,0.0368047,-0.0694733,0.00951527,0.0463747,0.0516151,0.0551184,0.0289546,0.0583484,0.0393582,0.00421046,0.211302,0.0169332,0.108931,-0.0162983,-0.0215676,0.0890584,0.0720846,0.0580185,0.0257731,0.0271013,-0.0896393,0.0952662,-0.00206658,0.0525151,0.0467032,0.0756379,0.0187718,0.049806,0.0683095,0.0611201,0.0427648,0.066103,0.0192023,0.0317549,-167983,0.993069
-178203,0.96666,0.254252,4,15,0,178230,-0.0076757,0.999558,-0.0436241,-0.0742995,-0.0568837,-0.128681,0.0243128,0.0231192,-0.0318278,-0.0903699,0.00726019,0.0877194,0.115726,0.0421141,0.0672483,0.0124575,-0.00339128,0.0933193,0.0132072,0.00854451,0.0157329,0.0418435,0.11619,-0.00778614,0.0845673,0.032698,-0.0532935,0.011113,0.0550835,0.0641327,0.0616841,0.0573314,0.0118877,0.0543494,-0.00445669,0.177531,0.00210018,0.102258,-0.00931319,-0.0125965,0.088612,0.0425276,0.0555544,0.0232706,0.0250773,-0.0898539,0.0907796,-0.0357038,0.0420665,-0.00473616,0.0209954,0.0577168,0.0463766,0.0328487,0.0618591,0.115787,0.0720371,-0.0105433,0.0693393,-168021,0.993391
-178202,0.958201,0.254252,4,15,0,178231,-0.00913784,0.999828,-0.051705,-0.0297393,-0.0683685,-0.121229,0.0582618,0.0128329,-0.0229772,-0.0660286,0.0122672,0.0916386,0.0888596,0.0581034,0.0754103,0.0192665,0.0335519,0.0735488,0.0317796,0.0143471,0.00719591,0.0361839,0.109026,0.0117937,0.0778669,0.033467,-0.0663129,-0.00203242,0.0549124,0.0570139,0.0575259,0.0297278,0.0613096,0.0403571,0.0136814,0.213799,0.0137066,0.113747,-0.00114747,-0.0328459,0.0884022,0.061629,0.0400933,0.0244954,0.0355807,-0.0728375,0.0918835,-0.00847571,0.052889,0.0671668,0.0731978,0.0031517,0.0713319,0.0416974,0.05859,0.052375,0.0512201,0.0390912,0.061367,-167995,0.993169
-178203,0.959932,0.254252,4,15,0,178231,-0.00968816,0.996838,-0.0532794,-0.0425398,-0.0628232,-0.105009,0.053009,-0.00255043,-0.020343,-0.0694405,0.00800052,0.0803917,0.104481,0.0408409,0.0849481,0.0150226,0.0290456,0.0804358,0.0228866,0.0031288,0.0169667,0.0308867,0.107343,0.00964066,0.0619255,0.0550043,-0.0756312,-0.00910215,0.0524354,0.0664454,0.0636312,0.0359494,0.0485332,0.0577542,0.00529317,0.223625,0.0132843,0.117781,-0.00365968,-0.0331365,0.0914098,0.0620384,0.0421334,0.0339184,0.0291016,-0.0745005,0.0962469,-0.0372656,0.0604692,0.0516921,0.0802087,0.0165586,0.0496202,0.0362972,0.0494663,0.0515282,0.0474633,0.0356506,0.0388966,-167971,0.992998
-178204,0.937708,0.254252,4,15,0,178229,-0.00749562,0.997839,-0.0337684,-0.0477873,-0.0585412,-0.136431,0.0317705,0.0354942,-0.0350186,-0.0830486,0.0124237,0.105748,0.10558,0.0612748,0.0700762,0.0273817,0.0255667,0.0948933,0.0262726,0.0349037,0.00289322,0.0536475,0.101534,-0.0148451,0.0976656,0.017931,-0.0472869,0.0178881,0.0561283,0.0502699,0.0505615,0.0417154,0.0237298,0.0444057,-0.00669233,0.168164,-0.0133868,0.103165,-0.0044202,-0.0222265,0.0730494,0.0581461,0.0494905,0.0290328,0.0290338,-0.087998,0.0883489,-0.00939422,0.056919,0.0109747,0.0239759,0.0512563,0.069192,0.0343714,0.0538793,0.0825799,0.0760105,0.0265225,0.0205939,-168039,0.993564
