# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = h2reg_model
# start_datetime = 2025-04-21 06:30:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/5iltbdvk.json
# init = 2 (Default)
# random
#   seed = 55229
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h2-dens/h2reg-20250421013040_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=h2reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,beta.1.8,beta.2.8,beta.3.8,beta.4.8,beta.5.8,beta.6.8,beta.7.8,beta.8.8,beta.9.8,beta.1.9,beta.2.9,beta.3.9,beta.4.9,beta.5.9,beta.6.9,beta.7.9,beta.8.9,beta.9.9,beta.1.10,beta.2.10,beta.3.10,beta.4.10,beta.5.10,beta.6.10,beta.7.10,beta.8.10,beta.9.10,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,mu_beta.8,mu_beta.9,mu_beta.10,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,sigma_beta.8,sigma_beta.9,sigma_beta.10,mu_inner_beta,sigma_inner_beta,log_p,rmse
-355724,0.6064,0.298307,4,15,0,355774,-0.0059307,0.996866,-0.0161447,-0.0335575,0.0830362,-0.0370001,-0.00970479,0.0698187,0.0366392,-0.00299559,-0.0262531,-0.023041,-0.0527231,-0.0171818,-0.0243741,-0.0160664,-0.0151633,-0.0342779,0.0023523,0.0127451,-0.0490787,-0.0811943,-0.111301,-0.053645,-0.0777423,-0.0187038,-0.0206874,-0.0236187,-0.0615947,-0.00230047,-0.0479956,-0.0600416,0.0474057,0.0104591,-0.00492948,-0.0353288,-0.0165488,-0.0562646,0.00938502,0.0291913,-0.101579,-0.00671193,-0.0176999,-0.058069,-0.0706418,0.0373448,-0.125649,-0.048555,-0.0706551,-0.0609032,-0.139628,0.0500841,0.0128923,-0.0142747,-0.0715251,0.00685352,0.0794753,0.100869,0.0450316,0.0902391,0.0246756,0.0247675,0.1013,0.0260095,0.0155504,-0.00979458,0.0539251,0.117487,0.0033712,0.0654906,0.0250341,-0.0765949,0.00965735,0.0543533,0.0343688,0.0908101,0.0500459,0.0327357,0.0309465,-0.00309191,0.185084,-0.00117551,0.100501,-0.0129213,-0.0288238,0.0968222,0.0625272,0.031428,0.0238473,0.0195004,-0.0667039,0.0770396,-0.000759575,-0.0272418,-0.0504829,-0.00875739,-0.00706678,-0.017769,0.0611918,0.00932098,0.0260002,-0.0065427,0.048569,0.0231763,0.0279768,0.0297098,0.0561613,0.0650822,0.0339823,0.0598383,0.0624334,0.0949934,0.0282999,0.0526902,-337355,0.997015
-355720,0.855029,0.298307,4,15,0,355770,-0.00772352,0.998263,-0.0229756,-0.0354296,0.0766187,-0.0438344,-0.00395706,0.0622126,0.0419251,-0.0288494,-0.0213837,-0.0291876,-0.0790462,-0.0154373,-0.0369078,-0.00640432,-0.0223238,-0.0281187,-0.00791791,0.0150993,-0.0463338,-0.0537911,-0.10248,-0.0599135,-0.0779583,-0.028555,-0.034288,-0.0189989,-0.0474077,0.0067268,-0.0487731,-0.0473789,0.0497714,0.000868813,0.0108494,-0.0450302,-0.0132389,-0.0398292,0.00799416,0.0269591,-0.0964592,-0.015154,-0.0183814,-0.0599353,-0.067166,0.0351994,-0.112039,-0.0435807,-0.0675077,-0.0795307,-0.131315,0.0458835,0.0286019,-0.0137712,-0.0737895,0.0102419,0.0815409,0.0939591,0.0509255,0.0805314,0.0187058,0.0222876,0.0995335,0.0426714,0.0164489,-0.0102211,0.052027,0.128257,0.00794294,0.0636235,0.0226515,-0.0827106,-0.018141,0.0519985,0.0350895,0.0805877,0.032621,0.026783,0.0317804,0.00336625,0.185845,0.00102934,0.10533,-0.00311874,-0.0338009,0.0972856,0.0664841,0.0373336,0.0253555,0.0217432,-0.076214,0.0842245,0.00221855,-0.019748,-0.0626475,-0.00381059,-0.0212539,-0.0257189,0.0486733,0.0300448,0.0247052,-0.010126,0.0538293,0.0201193,0.0409089,0.0310408,0.0425419,0.0610654,0.0331845,0.0574881,0.0688902,0.0604096,-0.000688413,0.0352923,-337346,0.996973
-355726,0.630456,0.298307,4,15,0,355783,-0.00617242,0.999006,-0.0148375,-0.0276309,0.0714772,-0.0252111,-0.0111923,0.054684,0.0166469,-0.0325219,-0.0413581,-0.0154306,-0.0657204,-0.00762041,-0.0226182,-0.0153745,-0.00559119,-0.0266648,-0.0312801,-0.00982042,-0.0629105,-0.0758805,-0.0938996,-0.0622015,-0.109316,-0.055769,-0.0454409,-0.0208445,-0.0464024,-0.0113188,-0.0471892,-0.019235,0.0337068,-0.00479859,-0.0122809,-0.0315854,-0.0011066,-0.039282,0.00524914,0.028338,-0.0925704,-0.00492488,-0.0227933,-0.0580804,-0.0497498,0.0426073,-0.117221,-0.0575731,-0.0691831,-0.0745578,-0.132416,0.0313062,0.00631642,-0.0096933,-0.0498683,0.00531639,0.0735263,0.119026,0.0353658,0.070578,0.0229718,0.0297012,0.0891869,0.024713,0.0126187,-0.00866452,0.0450101,0.115192,0.0147299,0.0569689,0.016323,-0.0637143,0.0151021,0.0578501,0.0588144,0.0775511,0.0239387,0.0331739,0.0492257,-0.0108822,0.186337,-0.00557334,0.0931634,-0.0236833,-0.0253208,0.0968883,0.0581167,0.0257802,0.0387824,0.0247479,-0.0550836,0.0797397,0.0273952,-0.0223262,-0.0517876,-0.000579534,-0.0338606,-0.0031323,0.0513899,0.029157,0.038285,0.0395257,0.0462635,0.0204726,0.0169222,0.0399438,0.0362827,0.0515779,0.0326177,0.0367944,0.0839362,0.0731337,0.00245014,0.030778,-337305,0.996797
-355729,0.887583,0.298307,4,15,0,355783,-0.00861129,0.996456,-0.0114982,-0.0293237,0.0717081,-0.0244871,-0.00981283,0.0725136,0.0262049,-0.0114314,-0.0329702,-0.024667,-0.0658057,-0.0126327,-0.0107886,-0.0315349,-0.0141855,-0.015571,-0.0157895,-0.00988142,-0.0902603,-0.0603163,-0.107492,-0.0572048,-0.0842764,-0.0468162,-0.0532529,-0.0400704,-0.0406837,-0.0264227,-0.05694,-0.0209819,0.0379567,0.00497508,-0.00925331,-0.0357473,0.0112718,-0.0308083,0.00787104,0.0448504,-0.107479,-0.0115738,-0.0216566,-0.0378705,-0.0490209,0.0419679,-0.0962003,-0.0438392,-0.070622,-0.0705439,-0.137639,0.04037,0.00329646,0.00017717,-0.0436687,0.0152935,0.073772,0.109335,0.0649789,0.082069,0.0267027,0.0364686,0.0962853,0.0352165,0.0104742,-0.00333688,0.0379009,0.120754,0.0136907,0.0844845,0.0141317,-0.0772225,0.00534465,0.0458571,0.0474451,0.0763734,0.0174942,0.0290405,0.0403101,0.00388231,0.220825,0.00511227,0.0879424,-0.0113135,0.00338659,0.0922234,0.05466,0.0165832,0.0346148,0.0337916,-0.081971,0.0897057,0.0175817,-0.0247347,-0.0769405,0.000941588,-0.0202887,-0.0452324,0.06225,0.0462518,0.0351764,0.0322119,0.0471229,0.015521,0.0279636,0.0351183,0.0494758,0.097559,0.0292577,0.069519,0.069158,0.0597422,0.0116478,0.0551489,-337349,0.996989
-355730,0.917945,0.298307,4,15,0,355791,-0.00857581,0.99704,-0.027916,-0.0453988,0.0707737,-0.0246422,-0.00657645,0.0511686,0.0308264,-0.0250308,-0.0635208,-0.0314769,-0.0732056,-0.0232366,0.00440791,-0.0125304,-0.00802825,-0.0314097,0.000984149,0.0279492,-0.0358374,-0.0646124,-0.116675,-0.0426469,-0.0935878,-0.0240368,-0.0499652,-0.0173173,-0.0611965,0.00920223,-0.0474754,-0.0565738,0.0424765,0.0166669,0.00581317,-0.0520844,0.0156548,-0.0285581,0.0142205,0.0351341,-0.107697,-0.0150884,-0.0192938,-0.0678094,-0.051522,0.0224494,-0.107492,-0.0471097,-0.0553426,-0.0443411,-0.106384,0.0361271,0.0259506,-0.0231,-0.0775075,0.033499,0.0742647,0.109674,0.0629414,0.0776591,0.0110184,6.80591e-05,0.101277,0.0147844,0.0292042,0.0153546,0.0305892,0.130481,-0.00478913,0.0623563,0.035896,-0.0568815,-0.0099214,0.0559455,0.048465,0.078992,0.0674256,0.0284964,0.0295154,-0.0154963,0.189254,-0.0193806,0.105798,-0.00997181,-0.0267705,0.113424,0.0414264,0.0466722,0.00688248,0.0259242,-0.0679449,0.0779171,0.00767845,-0.0149617,-0.0572525,-0.0313859,-0.00410037,-0.00666661,0.020751,0.0449179,0.0432306,0.0146383,0.0451957,0.0318951,0.0591343,0.0315705,0.0641144,0.0542582,0.0654086,0.0418299,0.0474925,0.0771143,-0.00582733,0.0360628,-337311,0.996829
-355728,0.991563,0.298307,4,15,0,355784,-0.00640228,0.997572,0.00097853,-0.0292925,0.0772273,-0.0240475,-0.00727869,0.0787217,0.0213253,-0.0179372,-0.02346,-0.0379146,-0.0576336,0.00198052,-0.0386211,-0.0190652,-0.00174834,-0.023464,-0.0104882,-0.0153334,-0.0577229,-0.07645,-0.0940196,-0.0675491,-0.0979553,-0.0461451,-0.0300228,-0.0453072,-0.0518214,-0.0242147,-0.0464294,-0.0231355,0.0380254,0.0132573,-0.0254403,-0.0434425,0.00712267,-0.034645,0.00115948,0.0346256,-0.0855872,0.00640708,-0.0224172,-0.0311755,-0.0402396,0.0533294,-0.116124,-0.0401672,-0.0638997,-0.075035,-0.165228,0.042682,-0.00103888,-0.0162014,-0.0741282,-0.00406459,0.0786518,0.133581,0.0484852,0.077653,0.0171803,0.04093,0.0862758,0.045385,-0.00476769,0.00515811,0.0404463,0.0967968,0.025017,0.0784997,0.00642012,-0.0763933,0.00986102,0.0439923,0.0419322,0.0673369,0.020834,0.0635055,0.0534996,0.0132868,0.204283,-0.0155682,0.112792,-0.00476823,-0.0154212,0.0868788,0.0642966,0.0455954,0.0408238,0.0294849,-0.0817985,0.095822,-0.00888811,-0.0201248,-0.0509596,0.0185852,-0.0315669,-0.0569111,0.0645307,-0.00930158,0.0435987,0.0214015,0.0496552,0.0179642,0.0345612,0.0471631,0.0485139,0.0847146,0.0352658,0.0857146,0.111837,0.0583544,0.0171752,0.040166,-337399,0.997197
-355727,0.794322,0.298307,4,15,0,355785,-0.00584195,0.996423,-0.0179071,-0.0443472,0.0682191,-0.0190075,-0.020234,0.0570297,0.0439616,-0.0307311,-0.0492299,-0.0415124,-0.0818058,0.00867083,-0.00647362,-0.0317536,-0.0046694,-0.0395214,-0.0168082,-0.00149853,-0.0521889,-0.049892,-0.11091,-0.0516119,-0.0965555,-0.0223237,-0.033667,-0.0395425,-0.0599369,-0.0150931,-0.0537196,-0.0358663,0.0407237,0.00564485,0.00587704,-0.0339304,0.0123444,-0.0344653,0.0125447,0.0355586,-0.0968421,0.00339528,-0.0343585,-0.0505464,-0.0472975,0.0236869,-0.115985,-0.0338203,-0.0361596,-0.0505077,-0.110367,0.026988,0.0212154,-0.0307877,-0.0789756,0.0154107,0.0672315,0.114942,0.0618637,0.0832838,0.00102943,0.0175803,0.0958706,0.0194267,0.0176585,0.00782522,0.0446969,0.131038,0.022787,0.0697868,0.0153865,-0.0417716,0.00347964,0.0608831,0.0445929,0.0722724,0.0481406,0.034375,0.0323417,-0.0188427,0.179365,-0.0159551,0.109508,0.0241225,-0.0262603,0.0925782,0.0598358,0.0379991,0.0480873,0.0339408,-0.0712392,0.0906756,-0.0430667,-0.0164107,-0.0216006,-0.0284648,-0.0170855,-0.0252076,0.0278557,2.11216e-05,0.0350014,0.00725477,0.0793686,0.0358535,0.0578058,0.0334553,0.0831137,0.0516418,0.0640091,0.0629652,0.0551603,0.0457708,-0.00187837,0.0201394,-337297,0.996771
-355724,0.985992,0.298307,4,15,0,355777,-0.00796494,0.996682,0.00594663,-0.0514773,0.0589761,-0.0067971,-0.00849218,0.0768332,0.036967,-0.034786,-0.0517998,-0.0251012,-0.0720661,-0.0149029,-0.0252358,-0.0257728,-0.0136184,-0.026037,-0.0133072,-0.00368215,-0.0492516,-0.06145,-0.106042,-0.0568624,-0.0983239,-0.019417,-0.0255364,-0.0263831,-0.0621231,0.000879625,-0.0448427,-0.0369387,0.0334413,0.00386603,-0.0209492,-0.0533194,0.0268814,-0.0382011,0.00202344,0.031295,-0.0905389,-0.00543849,-0.0211427,-0.0238216,-0.0259982,0.0224111,-0.129342,-0.045486,-0.0591785,-0.0588005,-0.120169,0.0281404,0.00572541,-0.0191489,-0.081646,0.0234879,0.0839263,0.125147,0.0600842,0.0749485,-0.00507798,0.0115844,0.0965936,0.0523112,0.00437813,0.00625015,0.0352599,0.116045,0.0171791,0.0744127,0.0140342,-0.0621031,-0.0203206,0.0521737,0.054315,0.0868542,0.0297345,0.0491305,0.0540285,-0.0193243,0.200391,-0.0156956,0.0919725,0.00130867,-0.0141066,0.0741976,0.0557202,0.0369989,0.0512502,0.0403329,-0.0870298,0.0760931,0.00624169,-0.0226204,-0.0165043,-0.0161027,-0.00344461,-0.0126949,0.00731694,0.0239409,0.030605,0.0190251,0.0378638,0.0379496,0.0728966,0.0350032,0.0541329,0.0503257,0.0798946,0.0537196,0.089884,0.0601302,-0.00751734,0.0267431,-337342,0.99696
-355729,0.868564,0.298307,4,15,0,355772,-0.00927123,0.996273,-0.035197,-0.0363699,0.0667462,-0.0351393,-0.016074,0.0506641,0.0110165,-0.0185507,-0.0522665,-0.0573969,-0.0749658,-0.0251957,-0.0335598,-0.0181768,0.00498736,-0.0380344,-0.00204585,0.00295169,-0.0504957,-0.0786228,-0.09581,-0.0542165,-0.0859307,-0.0320807,-0.0464433,-0.0276358,-0.0461213,-0.00381707,-0.0334094,-0.0396235,0.0525678,0.0188258,-0.00345701,-0.0468797,-0.0266425,-0.024537,0.0143197,0.0444077,-0.10286,0.000120301,-0.0203805,-0.0646061,-0.0576163,0.0581369,-0.124258,-0.0512458,-0.0613901,-0.0422319,-0.134129,0.0447794,0.0299957,-0.0225486,-0.0605863,0.00949146,0.0815537,0.110333,0.0722075,0.0890692,-0.00162454,0.0312655,0.0891392,-0.00391712,0.00267928,0.00377124,0.0297266,0.123722,0.0131381,0.0800209,0.00854542,-0.0624202,-0.00899382,0.0399904,0.0250004,0.0534704,0.0575925,0.0438162,0.0316515,0.00818126,0.198234,-0.0176182,0.124131,-0.0183455,-0.0119969,0.108161,0.0465753,0.0409397,0.0148329,0.0109142,-0.0737432,0.102594,-0.0143496,-0.03513,-0.0162248,-0.00864447,-0.0358157,-0.0253789,0.027238,0.0092683,0.0179355,1.07518e-05,0.0626813,0.0202128,0.0552644,0.0287415,0.0631414,0.0573606,0.0513877,0.0497351,0.0730835,0.0676813,-0.0162593,0.0182248,-337340,0.996951
-355729,0.990927,0.298307,4,15,0,355778,-0.0051881,0.996371,0.00434976,-0.0446164,0.085243,-0.0130052,0.00160979,0.0837886,0.0452016,-0.0300663,-0.030864,-0.0145552,-0.0711891,0.00145439,-0.00101721,-0.0165437,-0.0130862,-0.0203573,-0.0133614,0.0108949,-0.0513861,-0.0616992,-0.122485,-0.0558037,-0.105044,-0.0300475,-0.0355268,-0.0179363,-0.0586247,-0.0155809,-0.0612673,-0.0367815,0.0248565,0.00816683,-0.0203093,-0.0459078,0.0400772,-0.0399444,-0.000744343,0.024931,-0.097257,-0.00893642,-0.0188433,-0.032361,-0.0359947,0.0210977,-0.105228,-0.036164,-0.0563757,-0.0704185,-0.132167,0.0250877,-0.0020507,-0.015475,-0.0753183,0.01718,0.0696033,0.121336,0.0386192,0.0614522,0.0309385,0.0147904,0.092318,0.0629831,0.0175041,0.0119887,0.0376478,0.093798,0.00790962,0.0620577,0.0337408,-0.0588214,0.00796539,0.0560881,0.0648861,0.0770309,0.0242505,0.0396935,0.0499938,-0.00946996,0.198906,-0.0132012,0.0903741,0.00782183,-0.0318763,0.0905969,0.0617966,0.0490299,0.0345501,0.0466217,-0.0762423,0.0764993,0.0131169,0.0109777,-0.0656082,-0.0152993,0.0219166,-0.0108016,0.0572801,0.022137,0.0401574,0.022642,0.0348137,0.0364787,0.0276429,0.0376107,0.059112,0.0685807,0.0385814,0.0448994,0.0807449,0.0577276,0.0213025,0.0386856,-337307,0.99681
-355714,0.988576,0.298307,4,15,0,355776,-0.00707132,0.996518,-0.0184897,-0.056518,0.0822316,-0.0293465,-0.0124414,0.0596313,0.0100275,-0.0236679,-0.0333588,-0.0446295,-0.0630789,-0.0108208,-0.0133916,-0.0108885,-0.00527332,-0.0331977,-0.0238533,0.00161987,-0.0409428,-0.0895101,-0.116884,-0.0566962,-0.10016,-0.0164507,-0.0427188,-0.0453576,-0.0379227,-0.000567444,-0.0327869,-0.0506703,0.0337343,0.0164515,-0.0122109,-0.0339574,0.00502765,-0.0255412,-0.00298989,0.0381633,-0.0897334,-0.00237187,-0.00975008,-0.0557355,-0.0403517,0.0488698,-0.122577,-0.0484953,-0.0513024,-0.0558878,-0.136219,0.0399956,0.0132885,-0.0254255,-0.0883599,-0.00925208,0.0792174,0.10663,0.0595348,0.071523,0.0102087,0.0412316,0.0785825,0.028578,0.0044053,-0.000974891,0.0342744,0.122472,0.0169347,0.0685563,0.0300002,-0.0595068,0.0175346,0.0510333,0.0436469,0.0808521,0.0552749,0.038715,0.0414575,0.00284858,0.211025,0.00467958,0.118748,0.00286485,-0.0345181,0.0911088,0.0534469,0.027177,0.0288478,0.0263007,-0.0695603,0.0969387,0.0103002,-0.0169174,-0.0509134,-0.00935574,-0.0372386,-0.0588245,0.0251809,0.0385157,0.061754,0.0312406,0.0680833,0.0283757,0.0485377,0.0483683,0.0703011,0.0726473,0.0486027,0.0440762,0.0558317,0.0436933,-0.00290536,0.0382552,-337346,0.996974
-355717,0.587823,0.298307,4,15,0,355778,-0.00691353,0.997975,-0.0190169,-0.0270241,0.0629482,-0.020238,-0.000928632,0.0688769,0.0419718,-0.0272003,-0.0497396,-0.0291271,-0.0598599,-0.0189083,-0.0275092,-0.0239621,0.000211769,-0.0227419,0.0025565,0.00130044,-0.0656353,-0.0579277,-0.0971891,-0.0551658,-0.0921171,-0.0484222,-0.0395542,-0.00921944,-0.0722918,-0.020476,-0.0628736,-0.0260807,0.030333,0.00812535,-0.0158455,-0.0573982,0.00333726,-0.0366523,0.0138026,0.0277345,-0.09129,-0.00373294,-0.0294363,-0.0416024,-0.0525775,0.0315229,-0.0916416,-0.0435793,-0.0606998,-0.0574134,-0.123697,0.0269115,0.007916,-0.00586028,-0.0472212,0.025256,0.0762859,0.124089,0.0471143,0.084507,0.0242369,0.00864065,0.0979994,0.0485298,0.0213538,0.0124481,0.0299293,0.098083,0.00200672,0.0762901,0.00672055,-0.069386,-0.0244613,0.0593189,0.0464259,0.0565835,0.0205302,0.0388316,0.0399183,-0.00175771,0.182499,-0.0277054,0.101799,-0.00996926,-0.00340533,0.102359,0.0448558,0.057794,0.0259093,0.0277124,-0.0752096,0.0838255,-9.16754e-05,-0.0225706,-0.0553589,0.00288274,-0.0390673,-0.0103924,0.0740402,0.0303816,0.0349883,0.0264842,0.033112,0.0204729,0.0299278,0.041578,0.0568246,0.0587146,0.0575645,0.0736924,0.116178,0.0706454,-0.0169644,0.0485128,-337299,0.996776
-355721,0.860233,0.298307,4,15,0,355770,-0.00505908,0.997902,-0.0117547,-0.0580991,0.0874662,-0.0326925,-0.0118519,0.0588689,0.0153526,-0.0151179,-0.033629,-0.0332498,-0.0507496,-0.00920159,-0.0073929,-0.0105178,-0.0161376,-0.0296852,-0.0258776,-0.00361921,-0.0355093,-0.0823998,-0.120392,-0.0547401,-0.0928379,-0.014735,-0.0451471,-0.0457968,-0.044254,0.00268593,-0.0225309,-0.0443426,0.0434557,0.0173818,-0.00656234,-0.0284733,0.00973355,-0.020382,0.000925452,0.038636,-0.100475,-0.00695157,-0.011337,-0.056098,-0.0383516,0.0411236,-0.131459,-0.0398885,-0.0617115,-0.0566483,-0.142846,0.0457417,0.0212898,-0.0329747,-0.0777542,0.00431334,0.0759614,0.103878,0.0747399,0.0651939,0.00999009,0.0327875,0.0963593,0.00978621,0.00255605,-0.00526758,0.0422137,0.131688,0.0153559,0.0684997,0.0324815,-0.064098,0.0148524,0.0432336,0.039337,0.0808973,0.0524631,0.0503726,0.0423138,0.00669996,0.210534,-0.00046864,0.113441,0.00484861,-0.0397801,0.0884399,0.0594307,0.0321697,0.0293808,0.0357704,-0.0626724,0.0882122,0.00508113,-0.017181,-0.0486162,-0.0155009,-0.00165445,-0.0169441,0.0312494,0.0140448,0.0510824,0.0195245,0.0742809,0.0189684,0.0336811,0.0227031,0.0479616,0.0749174,0.0433496,0.0489819,0.045581,0.0416813,0.00598377,0.0199342,-337365,0.997055
-355723,0.894067,0.298307,4,15,0,355774,-0.00843202,0.997558,-0.0203191,-0.0386388,0.0894452,-0.0316527,-0.00811735,0.0732965,0.00944485,-0.0213292,-0.0535645,-0.0337283,-0.0659009,0.00162821,-0.00725761,-0.0201812,0.00136384,-0.0344106,-0.00268125,0.0125782,-0.0444021,-0.0605482,-0.109209,-0.0601553,-0.100167,-0.0224956,-0.0526029,-0.0343626,-0.0391405,-0.00120655,-0.0307774,-0.0425542,0.0363094,-0.00145062,-0.033762,-0.0483691,0.0235256,-0.0228458,0.00276719,0.0354874,-0.0738332,0.00596262,-0.0160664,-0.0646058,-0.0461039,0.0305778,-0.119717,-0.026912,-0.0754434,-0.0584519,-0.117042,0.0534052,0.0134925,-0.0275032,-0.0585046,0.0255308,0.0639337,0.101158,0.0506589,0.0764848,0.0127888,0.0332118,0.0846632,0.0161599,-0.015361,-0.00386938,0.0243016,0.106837,0.0369223,0.0513289,0.023463,-0.0701682,-0.000339294,0.0607292,0.0380717,0.0759941,0.0432252,0.0333663,0.053558,-0.00400864,0.206371,-0.0149674,0.105895,0.00663739,-0.0283991,0.101429,0.0554505,0.0494075,0.0276255,0.0294732,-0.0537034,0.0906047,0.00370972,-0.020097,-0.0551267,-0.00516828,0.00952366,-0.00654042,0.0447007,0.034698,0.0318285,0.0177129,0.046229,0.0165956,0.0256631,0.0345803,0.109286,0.0818342,0.0387586,0.0694799,0.0728237,0.0428959,-0.00127979,0.0388,-337287,0.996729
-355729,0.860872,0.298307,4,15,0,355777,-0.00525537,0.997183,-0.0155205,-0.0375718,0.0876727,-0.0277436,-0.0181156,0.0679579,0.00585546,-0.0299529,-0.0441159,-0.0315018,-0.0565886,-0.000174502,-0.021518,-0.0142115,-0.00222161,-0.0374528,0.00104564,0.0177327,-0.0374928,-0.0636901,-0.0968495,-0.0498723,-0.101846,-0.0294605,-0.0395676,-0.0399272,-0.037379,0.00765114,-0.0519781,-0.0545749,0.0362118,-0.00210204,-0.0185594,-0.0318323,0.0194913,-0.0233341,-0.00827337,0.0267485,-0.0808888,-0.0128753,-0.016627,-0.0485375,-0.0504523,0.0471322,-0.112018,-0.0297818,-0.0637804,-0.0517743,-0.126403,0.0638946,0.0175306,-0.0267893,-0.0752291,0.0436024,0.0669545,0.10563,0.0418565,0.0578544,0.0044583,0.0492513,0.0867333,0.028835,-0.0149503,-0.000195048,0.0210784,0.0917902,0.0249345,0.0624665,0.022119,-0.0694231,-0.0106765,0.0568567,0.0319123,0.0650939,0.0206492,0.0367342,0.059826,0.00850202,0.203964,-0.00123707,0.115915,0.00083856,-0.0271729,0.095349,0.0514516,0.0365898,0.0111476,0.0320386,-0.0763114,0.0808525,-0.00535554,-0.0183786,-0.0601861,-0.00946909,0.013058,-0.0196893,0.0546987,0.00854615,0.04762,0.0211337,0.0411753,0.0178698,0.02025,0.0340704,0.0836392,0.0876422,0.0431574,0.0489808,0.0681529,0.0452264,-0.00887736,0.0450817,-337301,0.996788
-355725,0.781082,0.298307,4,15,0,355797,-0.00613302,0.99682,-0.0114477,-0.0442088,0.0704046,-0.0251383,0.00197507,0.0832263,0.0182539,-0.0240412,-0.0299528,-0.0249042,-0.0716221,-0.0104013,-0.00897791,-0.0141685,-0.0082794,-0.0319369,-0.0203369,-0.00912646,-0.0562056,-0.0536494,-0.101229,-0.055466,-0.0994993,-0.0361061,-0.024619,-0.00476938,-0.0639175,-0.0065202,-0.0616343,-0.0435683,0.0259963,0.0284357,-0.0108821,-0.0447201,-0.00389025,-0.0695002,0.0057088,0.0426265,-0.0845238,-0.0108098,-0.0231499,-0.0603628,-0.0491348,0.031152,-0.108726,-0.0518385,-0.053082,-0.0622558,-0.136635,0.004179,0.00199179,-0.00902762,-0.055443,0.0229761,0.0898285,0.119594,0.045244,0.0774226,0.00663483,0.0333301,0.0787604,0.0455011,0.0236794,-0.00714644,0.0396824,0.120001,-0.0100616,0.0774702,0.0181992,-0.0535506,0.00168534,0.0665931,0.0476907,0.0829938,0.0425236,0.0296755,0.0362448,0.00265554,0.190308,-0.0273212,0.10489,0.00542752,-0.00987592,0.0963105,0.0455653,0.0540043,0.0125058,0.0255115,-0.0816252,0.0957661,0.00551014,-0.0250809,-0.0614428,-0.0111678,-0.0658109,-0.0231556,0.0641692,0.0133207,0.0565277,0.0438965,0.0365982,0.0244232,0.0228794,0.0323037,0.0560005,0.0497921,0.0451654,0.0777612,0.0574362,0.0688203,0.0203815,0.0527822,-337328,0.996899
