# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = h2reg_model
# start_datetime = 2025-03-23 20:04:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/6ti7noxb.json
# init = 2 (Default)
# random
#   seed = 69587
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h2-dens/h2reg-20250323150456_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=h2reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,mu_inner_beta,sigma_inner_beta,log_p,rmse
-178206,0.936616,0.278402,4,15,0,178243,-0.00950402,0.997147,-0.0419357,-0.0735199,-0.0583104,-0.142839,0.036505,0.0220157,-0.0412516,-0.0756313,0.0274411,0.0970298,0.0872111,0.0450596,0.0676935,0.0155726,0.00757832,0.0824507,0.0361502,-0.00223358,-0.0135184,0.0245518,0.122381,0.0374229,0.0687096,0.0346703,-0.0678768,-0.00710804,0.0677389,0.0482122,0.0616214,0.0559914,0.0202398,0.0432945,0.0166977,0.209181,0.0161721,0.111035,-0.00825829,-0.0278961,0.0885134,0.0575217,0.0448469,0.0463863,0.00651373,-0.0819235,0.0974592,-0.0410704,0.0454901,0.0253722,0.0678204,0.0324046,0.0781654,0.0368519,0.0658142,0.0843995,0.0542144,0.00343932,0.0503976,-168024,0.993439
-178205,0.871003,0.278402,4,15,0,178236,-0.00822745,0.995789,-0.0469282,-0.0621321,-0.0621838,-0.0981048,0.0293249,0.00534926,-0.0273841,-0.0699211,0.0191828,0.0814401,0.122622,0.0645394,0.0818204,0.0448335,-0.00396117,0.0682727,0.0168994,0.0260527,0.00454453,0.0305437,0.106439,-0.00127708,0.0740394,0.0386988,-0.0586666,0.0140481,0.0517319,0.0634592,0.0551413,0.0441328,0.0526364,0.0535442,-0.00368526,0.212558,0.0143557,0.119853,0.000158832,-0.0406941,0.100434,0.0543203,0.0558755,0.020107,0.0170778,-0.0740306,0.0918958,-0.0236286,0.0368113,0.0251193,0.0253006,0.0337645,0.0384396,0.0413004,0.0471724,0.0668272,0.0635032,0.022755,0.0462021,-167986,0.99313
-178204,0.87833,0.278402,4,15,0,178235,-0.00960916,0.99655,-0.0505409,-0.0483477,-0.0687311,-0.150114,0.0551762,0.0178669,-0.0330611,-0.0932487,-0.0115761,0.0912302,0.0991927,0.0341813,0.0736475,-0.00218829,0.0230709,0.112884,0.0277404,0.0034023,0.0180049,0.0517736,0.123204,-0.00210809,0.0743785,0.0294378,-0.0734645,-0.0135433,0.0590202,0.0503485,0.0678754,0.051625,0.0170086,0.0475989,0.00929143,0.186183,-0.00160433,0.0988695,-0.0101774,-0.0101636,0.0820652,0.0472375,0.0483858,0.0372368,0.0326674,-0.0843579,0.0959756,0.0428705,0.061634,0.0467837,0.0400433,0.0298649,0.120422,0.0415206,0.0468573,0.0564433,0.0562438,0.054714,0.0217867,-168058,0.993725
-178212,0.892965,0.278402,4,15,0,178239,-0.00879424,0.996914,-0.0399742,-0.0611678,-0.0591805,-0.119821,0.0412558,0.0225722,-0.0252177,-0.0703715,0.0346393,0.0942611,0.132457,0.0591553,0.0674686,0.0340235,0.00605033,0.0712163,0.0276876,0.0258719,-0.0143285,0.0189754,0.0990432,0.00457445,0.0811602,0.0269325,-0.0423166,0.0124745,0.0440438,0.0616086,0.0553874,0.0325133,0.0463869,0.0424497,0.000423498,0.214234,0.0151099,0.12406,0.000174214,-0.044233,0.0889799,0.0514677,0.0527125,0.0190845,0.0203548,-0.0869543,0.100577,-0.0137655,0.0512781,0.000818423,0.0856123,0.0291552,0.144542,0.0527551,0.0596114,0.115696,0.101045,0.0450265,0.0503933,-168022,0.993424
-178204,0.935289,0.278402,4,15,0,178236,-0.00780717,0.999157,-0.0675406,-0.0508593,-0.0446102,-0.11736,0.0397281,0.0142359,-0.0284692,-0.0981136,0.0124073,0.0731083,0.104444,0.0322518,0.0822091,0.0192104,0.0153434,0.0944765,0.0173297,0.00463219,0.0016279,0.0294258,0.1177,0.00861175,0.0778646,0.0295829,-0.0658061,0.00183578,0.0501384,0.0468926,0.0687896,0.0565311,0.0322852,0.0385372,0.00910281,0.221027,-0.0044701,0.120832,0.0033285,-0.0152245,0.0900731,0.0612188,0.0524404,0.0388422,0.0192472,-0.0966325,0.100665,0.0578472,0.0581244,0.0464818,0.0283761,0.02979,0.13478,0.0425672,0.0451065,0.0905364,0.0698527,0.058464,0.0150004,-168005,0.993258
-178205,0.997695,0.278402,4,15,0,178231,-0.00914423,0.99638,-0.0499201,-0.0438442,-0.0601471,-0.12089,0.0518045,0.0206937,-0.0198229,-0.0838473,0.0150745,0.0961626,0.111866,0.059101,0.0831348,0.00754657,0.0121758,0.107612,0.027287,0.0179662,0.00223828,0.0326936,0.100233,0.0125023,0.0827568,0.0420818,-0.0763453,-0.0120912,0.0662768,0.0400797,0.0516895,0.0137656,0.034877,0.0345159,-0.00014769,0.209163,-0.0139346,0.115649,-0.00205663,-0.0346573,0.0958339,0.0486464,0.0545796,0.00245307,0.0220884,-0.0816873,0.108173,0.0046146,0.0572428,0.0499075,0.0527107,0.00826226,0.140836,0.0382492,0.0680472,0.0832384,0.0452039,0.0491287,0.0541873,-168031,0.993506
-178207,0.884646,0.278402,4,15,0,178235,-0.00858836,0.999756,-0.036636,-0.0533812,-0.0758672,-0.135221,0.0559,0.00665956,-0.0375598,-0.0951825,0.0149999,0.0757383,0.105503,0.0568523,0.069644,-0.000504989,0.00098901,0.101188,0.0310882,0.015538,0.0124471,0.0181086,0.102988,0.000796981,0.0902945,0.0329163,-0.0823683,-0.0144344,0.0475635,0.0583697,0.0626308,0.0296731,0.0314866,0.0427965,-0.0085258,0.196702,-0.00208701,0.133247,-0.0163089,-0.0326427,0.080283,0.0624177,0.0576055,0.0114635,0.0210508,-0.0828547,0.0740658,0.0244877,0.0389095,0.0318298,0.0937709,0.0173055,0.0744429,0.0394287,0.0700485,0.0532927,0.0792013,0.043879,0.0242198,-168042,0.993564
-178204,1,0.278402,4,15,0,178227,-0.00970713,0.998666,-0.0561168,-0.0578096,-0.0613495,-0.118305,0.040367,0.0191743,-0.0188699,-0.0625302,0.0119699,0.0986751,0.105006,0.0389749,0.083693,0.0371274,0.0224884,0.0645321,0.0239496,0.00744043,0.0130225,0.0548166,0.109131,0.0114759,0.0709943,0.0392933,-0.0443996,0.016113,0.0662093,0.0557739,0.0574215,0.0458806,0.0369744,0.0442341,0.00652032,0.201267,0.0129764,0.0819253,0.00661739,-0.0200264,0.0954226,0.0488578,0.0451519,0.0397733,0.0331991,-0.0821141,0.104262,-0.0455434,0.0638911,0.0702361,0.00359304,0.0424949,0.0724275,0.0370283,0.0591511,0.0967051,0.0491324,0.0251511,0.0447399,-167995,0.993184
-178209,0.851777,0.278402,4,15,0,178234,-0.00969291,0.997589,-0.033181,-0.0535997,-0.0629024,-0.119225,0.0434932,0.00800714,-0.0348628,-0.0864845,0.00692661,0.0810361,0.11666,0.0601742,0.063427,-0.00605359,-0.00602528,0.110726,0.02762,0.016773,0.00495966,0.0154638,0.111172,0.00208141,0.0880338,0.026729,-0.0809736,-0.00888615,0.0420289,0.0544502,0.0650587,0.0276062,0.0277047,0.0459282,-0.0120331,0.1957,-0.01888,0.132902,-0.0165195,-0.0331058,0.0800928,0.0575507,0.0597212,0.016849,0.0223547,-0.0826473,0.0814366,-0.0261561,0.0111698,-0.0132156,0.0220061,-0.00659487,0.0575755,0.076419,0.0483568,0.104395,0.0925405,0.00107917,0.0106201,-168015,0.993363
-178212,0.552762,0.278402,4,15,0,178246,-0.00757951,0.99951,-0.0298842,-0.0567106,-0.0716376,-0.134602,0.0289195,0.0334433,-0.0301089,-0.0809866,0.00583474,0.113943,0.090473,0.0509469,0.0780276,0.0156688,0.0240016,0.083553,0.0427003,0.0246013,0.0199958,0.0272889,0.116687,0.0079454,0.0920988,0.0469271,-0.0870131,0.00698509,0.0460052,0.0684088,0.0470924,0.0540354,0.0258736,0.0608055,-0.0018474,0.187903,-0.0305872,0.100718,-0.00576482,-0.0179748,0.0745608,0.0554276,0.0743345,0.0225336,0.0322887,-0.0865261,0.0835801,-0.0167069,0.0339021,0.0270286,-0.00692884,0.0190447,0.0489105,0.0324757,0.0881234,0.106347,0.0459992,0.0128705,0.0247925,-168029,0.99346
-178207,0.800863,0.278402,4,15,0,178238,-0.00695632,0.995627,-0.0273915,-0.0522954,-0.0773274,-0.125867,0.038884,0.0371946,-0.0308788,-0.0728705,0.0201258,0.0963168,0.0992534,0.0514439,0.070005,0.015757,0.0249114,0.0838093,0.0375902,0.0207653,0.00285931,0.0482388,0.112358,0.00920485,0.0887537,0.0453055,-0.0841642,0.0121078,0.0448119,0.0552397,0.0532686,0.0510186,0.0428952,0.0662826,-0.0277327,0.199214,-0.0267737,0.106174,-0.00586099,-0.0186378,0.0736069,0.0670817,0.0647182,0.0273636,0.0362361,-0.0869613,0.0905673,-0.0316205,0.0442947,0.00983182,0.0156248,0.0258177,0.0568024,0.0332644,0.0879074,0.118653,0.0521374,0.00512553,0.0313819,-168011,0.993341
-178197,0.736676,0.278402,4,15,0,178228,-0.00827321,0.995416,-0.0400036,-0.0661887,-0.0456685,-0.117712,0.0565409,0.00270551,-0.026658,-0.0659482,0.00628149,0.0706031,0.112066,0.0672847,0.0774491,0.0141346,0.0175415,0.0804313,0.0282159,0.00236749,0.00858628,0.0140675,0.118512,0.0167393,0.085597,0.0367836,-0.0591331,0.0112309,0.0580451,0.0508132,0.063982,0.0549113,0.0272667,0.0344413,0.00865574,0.184963,0.00211867,0.109042,-0.00519277,-0.0381663,0.0908165,0.0349761,0.0417587,0.0302754,0.0340722,-0.0774864,0.0909916,0.0198676,0.0509073,0.040498,0.0484422,0.0283631,0.062202,0.038191,0.0381867,0.0480632,0.0538414,0.0443951,0.0104014,-167984,0.993115
-178197,0.10811,0.278402,4,15,0,178219,-0.00831882,0.994203,-0.0412291,-0.0663128,-0.0384079,-0.115788,0.0540212,0.00339909,-0.0248104,-0.0634609,0.00497818,0.0753112,0.112439,0.0638881,0.0768086,0.0166898,0.017911,0.0828492,0.0243503,0.00547593,0.00852885,0.0150776,0.117208,0.0166613,0.0808305,0.0400775,-0.055379,0.0110462,0.0559682,0.0496558,0.0647213,0.0528984,0.0278737,0.0340629,0.00665233,0.184124,0.00120227,0.108868,-0.0111408,-0.0338617,0.0858336,0.0402737,0.0427712,0.0244013,0.0300169,-0.0768888,0.0893894,0.0241995,0.0427095,0.0409758,0.0518297,0.0259214,0.0645142,0.0418244,0.040259,0.0471188,0.0538328,0.0394889,0.00894275,-167979,0.993074
-178197,0.0367569,0.278402,4,15,0,178221,-0.00831882,0.994203,-0.0412291,-0.0663128,-0.0384079,-0.115788,0.0540212,0.00339909,-0.0248104,-0.0634609,0.00497818,0.0753112,0.112439,0.0638881,0.0768086,0.0166898,0.017911,0.0828492,0.0243503,0.00547593,0.00852885,0.0150776,0.117208,0.0166613,0.0808305,0.0400775,-0.055379,0.0110462,0.0559682,0.0496558,0.0647213,0.0528984,0.0278737,0.0340629,0.00665233,0.184124,0.00120227,0.108868,-0.0111408,-0.0338617,0.0858336,0.0402737,0.0427712,0.0244013,0.0300169,-0.0768888,0.0893894,0.0241995,0.0427095,0.0409758,0.0518297,0.0259214,0.0645142,0.0418244,0.040259,0.0471188,0.0538328,0.0394889,0.00894275,-167979,0.993074
-178205,0.0340565,0.278402,4,15,0,178233,-0.00857557,0.99874,-0.0215959,-0.0605649,-0.0572582,-0.1238,0.0448001,0.0189694,-0.0189879,-0.069455,0.0255968,0.0883738,0.0990577,0.0437177,0.0639594,0.0258538,-0.0134747,0.0862034,0.0539111,0.00674675,0.00581039,0.0253006,0.0782235,-0.00830139,0.0870744,0.0394324,-0.0586646,-0.00836279,0.0483343,0.0606964,0.0585314,0.0344716,0.0484153,0.0452799,0.00312646,0.181654,0.00781516,0.100357,-0.00496225,-0.0132203,0.0750465,0.0417604,0.0511989,0.0267491,-0.00321654,-0.0701343,0.0793113,0.00860581,0.0281898,0.0392726,0.0524581,0.038806,0.0819786,0.0471669,0.0524664,0.0474509,0.0453403,0.0253745,0.0367543,-167997,0.993198
-178211,0.801759,0.278402,4,15,0,178241,-0.00793776,0.99869,-0.0238308,-0.0541007,-0.0477106,-0.131513,0.0488292,0.0023923,-0.026347,-0.0874187,0.00323621,0.105599,0.0896722,0.0422803,0.067617,0.0250146,0.00362678,0.088248,0.0550633,0.00338846,0.00889315,0.0123654,0.082309,-0.0179021,0.0763265,0.0274969,-0.0447947,-0.0096133,0.055615,0.0612524,0.0585722,0.0263669,0.0490173,0.0475122,-0.00603258,0.178929,0.016995,0.0925377,-0.00317858,-0.021611,0.0753346,0.0277465,0.050531,0.0343714,0.027496,-0.0688637,0.0668032,0.0230786,0.0267279,0.0410255,0.0607297,0.016482,0.102855,0.0709451,0.0564078,0.0499995,0.0544837,0.0316112,0.0207261,-168008,0.993286
-178205,0.100212,0.278402,4,15,0,178242,-0.00825909,0.995872,-0.0246543,-0.0387698,-0.043918,-0.124926,0.0459656,0.00681662,-0.0297397,-0.0800043,0.0123922,0.102579,0.0913219,0.0385172,0.0649232,0.0248212,0.0114324,0.0839644,0.0440067,0.00656481,0.0142376,0.0105939,0.102642,-0.00942619,0.0809664,0.0384984,-0.0515969,-0.0098401,0.0451052,0.0599201,0.0611791,0.043039,0.0323259,0.0581464,-0.00777716,0.180274,0.0118399,0.0939478,-0.00602133,-0.012024,0.0822329,0.0249311,0.0493999,0.0270983,0.032289,-0.0677207,0.0673222,0.0211283,0.0246289,0.0416198,0.0374564,0.0261845,0.082577,0.0774571,0.0434851,0.0512546,0.05118,0.0305117,0.0133178,-167983,0.993105
-178205,0.0135968,0.278402,4,15,0,178238,-0.00825909,0.995872,-0.0246543,-0.0387698,-0.043918,-0.124926,0.0459656,0.00681662,-0.0297397,-0.0800043,0.0123922,0.102579,0.0913219,0.0385172,0.0649232,0.0248212,0.0114324,0.0839644,0.0440067,0.00656481,0.0142376,0.0105939,0.102642,-0.00942619,0.0809664,0.0384984,-0.0515969,-0.0098401,0.0451052,0.0599201,0.0611791,0.043039,0.0323259,0.0581464,-0.00777716,0.180274,0.0118399,0.0939478,-0.00602133,-0.012024,0.0822329,0.0249311,0.0493999,0.0270983,0.032289,-0.0677207,0.0673222,0.0211283,0.0246289,0.0416198,0.0374564,0.0261845,0.082577,0.0774571,0.0434851,0.0512546,0.05118,0.0305117,0.0133178,-167983,0.993105
-178208,0.612966,0.278402,4,15,0,178239,-0.00950108,0.997229,-0.0606107,-0.0575067,-0.0901542,-0.130612,0.0485194,0.021601,-0.0166231,-0.0686282,0.023936,0.0599905,0.114141,0.0709877,0.0871636,-0.00183593,-0.0102006,0.0887852,0.0174745,0.010454,-0.00292706,0.0446068,0.119464,0.000547066,0.0781088,0.0271311,-0.0576678,0.00658728,0.0665283,0.0560826,0.0389705,0.0472462,0.0301462,0.0392882,0.00750412,0.225512,-0.0187483,0.101302,0.00147138,-0.0247548,0.0725334,0.0658306,0.0464678,0.0284364,0.0279677,-0.094838,0.0902714,0.038079,0.0495684,0.0309409,0.0443346,0.0241866,0.195953,0.0579886,0.0534988,0.0784837,0.063531,0.0372475,0.0120797,-168038,0.993553
-178216,0.419494,0.278402,3,15,0,178240,-0.00801708,0.998515,-0.0420415,-0.0550738,-0.0902178,-0.140857,0.0560415,-0.00926299,-0.0258782,-0.0594043,0.024611,0.0763091,0.117961,0.0581806,0.0816529,0.0089932,-0.0111823,0.0938519,0.0364567,-0.000117612,0.0146391,0.040904,0.104182,-0.00327256,0.102732,0.0253675,-0.0707061,0.00421616,0.0422788,0.0610344,0.035951,0.0406414,0.0420199,0.0447133,0.0126388,0.22262,-0.0193214,0.0984843,0.00699505,-0.0190189,0.065362,0.0670792,0.0420257,0.0332798,0.0228971,-0.0913912,0.0829736,0.0558227,0.045415,0.014882,0.074365,0.0111015,0.11667,0.0477872,0.0521247,0.0937483,0.0393208,0.0446226,0.0458442,-168043,0.993588
-178220,0.8874,0.278402,4,15,0,178248,-0.00714548,0.999955,-0.0380337,-0.046779,-0.0815559,-0.13945,0.0552512,-0.00532627,-0.0193498,-0.0563369,0.016703,0.0690796,0.110815,0.0628716,0.0890174,0.0215618,-0.0109037,0.0910006,0.035361,0.0059875,0.00297805,0.0337668,0.106596,-0.00420435,0.0990916,0.0279017,-0.0758743,-0.00265375,0.0403377,0.0624493,0.0385919,0.048833,0.0421557,0.04025,0.0196273,0.2219,-0.0136213,0.0867199,-0.00015535,-0.0103554,0.0643145,0.064999,0.0398118,0.0136,0.0246186,-0.08375,0.0786377,0.0388803,0.0393932,0.0178324,0.086504,-0.00325232,0.127268,0.0652882,0.0688729,0.0982929,0.0487781,0.0481001,0.0386211,-168028,0.993445
-178208,0.999544,0.278402,4,15,0,178244,-0.00935673,0.996097,-0.0342594,-0.0465255,-0.0832955,-0.128756,0.0326809,0.00600959,-0.0113986,-0.0778685,0.0194212,0.0835514,0.115171,0.0535652,0.0684884,0.017832,-0.00795931,0.080945,0.0353238,0.00757311,0.0041967,0.0316708,0.0967004,0.0168984,0.0911608,0.0216188,-0.0720599,-0.0101242,0.0519087,0.0778157,0.0490764,0.0323498,0.0467207,0.0554265,-0.00951093,0.210676,-0.0151542,0.106788,-0.00270635,-0.00788557,0.073361,0.0563278,0.048015,0.0256138,0.0279056,-0.0995445,0.0932451,0.0339049,0.0219087,0.0212534,0.0706721,0.0191278,0.167266,0.0493089,0.0503578,0.103607,0.0559901,0.0255211,0.033502,-168006,0.993295
-178219,0.872447,0.278402,4,15,0,178248,-0.00808254,0.999235,-0.0628275,-0.0684522,-0.0689049,-0.0865278,0.0557813,0.0117996,-0.0288503,-0.0831604,-0.0128695,0.105299,0.0919411,0.0568541,0.071111,0.0102484,0.00868555,0.0859569,-0.00246883,-0.00896592,0.0183588,0.0210707,0.127009,0.0260944,0.0728978,0.0348005,-0.0531142,0.00657959,0.0595604,0.0437179,0.0494145,0.0350343,0.0356958,0.0309331,-0.00544408,0.18929,0.000203756,0.102762,0.00697452,-0.0542572,0.0823726,0.0599359,0.0427685,0.0367821,0.0430326,-0.0950715,0.099034,-0.0113197,0.0599352,0.00480051,0.00749684,0.0222157,0.0850648,0.0494664,0.0643709,0.116036,0.0543126,0.0113481,0.0165152,-167993,0.993158
-178214,0.984014,0.278402,4,15,0,178246,-0.00800709,0.996986,-0.0266161,-0.042963,-0.056652,-0.156386,0.0302608,0.0170407,-0.030029,-0.0665327,0.0373623,0.0738768,0.122106,0.0376589,0.0737472,0.020077,0.00827124,0.0886929,0.0506312,0.0287886,-0.000449681,0.0522135,0.0987954,-0.0186317,0.0866769,0.0311095,-0.0702198,-0.000167128,0.0504591,0.0671913,0.068816,0.0428937,0.0291455,0.0590166,0.0100298,0.202339,0.00574327,0.11139,-0.0184362,0.00130706,0.0925535,0.0408364,0.0603351,0.0179396,0.0138739,-0.0711463,0.0820003,-0.0250726,0.0214523,0.0332042,0.0695107,0.0274205,0.0531026,0.0624054,0.0349661,0.0430376,0.058326,0.0231771,0.0415404,-168035,0.993534
-178213,0.947491,0.278402,4,15,0,178245,-0.00667497,0.998059,-0.0333981,-0.0486232,-0.0510394,-0.154978,0.029886,0.0196253,-0.0283086,-0.064321,0.0330565,0.0753489,0.120829,0.0358715,0.0744496,0.0194224,0.00997171,0.0961543,0.0449796,0.0243257,0.00579822,0.0479884,0.105858,-0.0217007,0.0896159,0.0327632,-0.073144,0.0010733,0.0502118,0.0659626,0.0672075,0.040863,0.0329976,0.0564732,0.0104571,0.202073,0.00223076,0.108655,-0.0144134,0.00149973,0.0963096,0.0407634,0.0590696,0.0143007,0.0129879,-0.0702324,0.0818438,-0.0266857,0.0149648,0.0457735,0.067204,0.0301406,0.0476223,0.0610273,0.0357743,0.0428043,0.0621207,0.03405,0.0498231,-168033,0.993507
-178215,0.968241,0.278402,4,15,0,178244,-0.00673641,0.998384,-0.0600032,-0.0631722,-0.0758124,-0.117625,0.0437698,0.0239976,-0.0266974,-0.0876994,-0.0130999,0.108045,0.100512,0.0536753,0.0830963,0.00353423,0.00771558,0.0894324,-0.00242982,0.00360836,0.0189887,0.0189142,0.114611,0.0155838,0.0751732,0.0371147,-0.0455838,0.00414319,0.0649781,0.0448956,0.0614493,0.0468264,0.0407755,0.0362467,0.00411088,0.184015,0.00966529,0.108145,0.00700709,-0.0591955,0.0862611,0.0663253,0.0421843,0.040125,0.0397511,-0.0919256,0.0989862,-0.0553695,0.0248099,-0.00271378,0.0594866,0.0254857,0.102129,0.0800279,0.104977,0.0977812,0.0647194,0.0318605,0.0599175,-168029,0.993468
-178216,0.887489,0.278402,4,15,0,178247,-0.00711432,1.00024,-0.0367071,-0.0488937,-0.0462884,-0.131183,0.0480843,0.00286087,-0.0277866,-0.0733597,0.0354409,0.0714095,0.105996,0.0425274,0.0644522,0.0377361,0.00506547,0.0953171,0.0482961,0.00998922,0.00312329,0.0501236,0.113122,-0.00953621,0.0836362,0.0202501,-0.0837329,0.00153476,0.0473846,0.0583553,0.0608881,0.028562,0.0320204,0.052046,-0.00294389,0.195154,0.00463047,0.0942803,-0.0161667,-0.00401022,0.0863813,0.0431988,0.0678553,0.0106567,0.02414,-0.0860615,0.0727393,-0.0173952,0.0596732,0.0406336,0.0429631,-0.0127764,0.0375957,0.031523,0.0381588,0.043231,0.0883121,-0.00764317,0.025231,-168007,0.993265
-178214,1,0.278402,4,15,0,178248,-0.00797518,0.999307,-0.0498142,-0.0646401,-0.0823711,-0.120662,0.0400049,0.0190769,-0.026566,-0.0883914,-0.0112196,0.102533,0.102197,0.0678472,0.0793758,0.00103767,0.0257237,0.0739292,0.00577404,0.01583,0.0133275,0.0208788,0.12078,0.001294,0.0776257,0.0501903,-0.0606733,0.00744168,0.063309,0.0485644,0.0655684,0.0474683,0.0341227,0.0456393,0.00592115,0.193773,0.000338314,0.113,0.0076774,-0.0428966,0.105389,0.0503367,0.0530858,0.0424036,0.043966,-0.0724731,0.109962,-0.0341276,0.0317763,-0.0182639,0.0676198,0.0630382,0.0897691,0.047153,0.145033,0.115194,0.069916,0.0781215,0.115114,-168023,0.99341
-178203,0.968109,0.278402,4,15,0,178245,-0.00863936,0.996965,-0.0416624,-0.0483392,-0.0421736,-0.12947,0.0489994,0.0145416,-0.0269174,-0.0647922,0.0342204,0.0792422,0.111496,0.0287831,0.0756756,0.0250007,-0.000782077,0.0940907,0.0535591,0.00948117,0.00871395,0.0453619,0.116554,0.0025174,0.0769915,0.0148619,-0.069892,0.000137316,0.048985,0.06287,0.0567636,0.0433786,0.0445322,0.0480891,0.0035328,0.201319,0.00950987,0.0990427,-0.00711333,-0.0109563,0.0709265,0.0500419,0.047548,0.0196007,0.00980045,-0.0903736,0.0750981,-0.0459799,0.0783257,0.00538945,0.0369526,-0.00634634,0.0492983,0.0477013,0.0457213,0.0895935,0.0522228,-0.0138467,0.0724516,-168006,0.993285
-178208,0.807586,0.278402,4,15,0,178239,-0.00846281,0.998849,-0.0476698,-0.0521652,-0.0386758,-0.13929,0.0312777,-0.00795819,-0.0305353,-0.0574104,0.00127007,0.10915,0.103259,0.0211448,0.0700873,0.0190466,0.00445409,0.0791262,0.0138733,0.00701141,0.0167039,0.0393246,0.123597,0.0242267,0.0706814,0.0269323,-0.0581762,0.0134207,0.0656688,0.0672899,0.0626612,0.0167565,0.0283847,0.0430815,0.00174886,0.207594,-0.0192578,0.116477,-0.00456049,-0.0148762,0.0715414,0.044167,0.0474443,0.0372464,0.0272356,-0.0971103,0.0936516,-0.0506766,0.0826968,0.0287595,0.079276,-0.00357581,0.0515552,0.0662991,0.0658085,0.0814247,0.0591496,0.00417959,0.0560636,-167988,0.993123
-178210,0.97815,0.278402,4,15,0,178235,-0.008636,0.997851,-0.0363838,-0.0614725,-0.0833819,-0.0977805,0.0425256,0.0346071,-0.0227699,-0.0865481,0.0230218,0.0805807,0.1193,0.0747175,0.0751996,0.0179127,0.0132129,0.0943588,0.0364303,0.0109713,-0.00418786,0.0293852,0.109708,-0.0284089,0.0868005,0.0317668,-0.063431,-0.0144401,0.0365709,0.0539361,0.0573516,0.0567056,0.0456189,0.049308,0.00718369,0.176105,0.0186194,0.0992767,-0.00943991,-0.0385967,0.0981417,0.0502907,0.0617539,0.0180252,0.0276619,-0.0827103,0.0898924,-0.0378591,0.00894976,0.0060437,0.0426426,0.0343912,0.0925656,0.0471875,0.0540373,0.0449525,0.0827293,0.0144618,0.0512686,-168021,0.993411
-178207,0.994081,0.278402,4,15,0,178237,-0.00856043,0.998112,-0.05361,-0.0574645,-0.0462203,-0.150645,0.0581437,-0.00354367,-0.0310544,-0.0699943,0.0022332,0.107798,0.101337,0.0338905,0.0689492,0.0117404,0.00153568,0.0797295,0.017675,0.0136848,0.0235356,0.0396582,0.118282,0.0319359,0.0719361,0.0325038,-0.0657151,0.0213432,0.0688764,0.0570946,0.0586872,0.0221134,0.0245276,0.0439026,0.000598451,0.209045,-0.00565376,0.113361,-0.000695045,-0.0158141,0.075655,0.0508076,0.044238,0.0391721,0.0261548,-0.0841804,0.0874026,0.00746339,0.0838365,0.0373572,0.0163305,0.0160617,0.0540685,0.0630473,0.0821515,0.107661,0.0413443,0.0372479,0.0257918,-168029,0.993472
