# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = h2reg_model
# start_datetime = 2025-03-23 20:04:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/6ti7noxb.json
# init = 2 (Default)
# random
#   seed = 69587
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h2-dens/h2reg-20250323150456_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=h2reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,mu_inner_beta,sigma_inner_beta,log_p,rmse
-178209,0.731004,0.288658,4,15,0,178244,-0.00835873,0.995423,-0.0633022,-0.0388215,-0.0637087,-0.113914,0.0378484,0.0132523,-0.0261884,-0.051888,0.00359718,0.102266,0.092101,0.0551461,0.08162,0.0391301,-0.00423043,0.0977365,0.0220671,-0.00140854,0.00995589,0.0250392,0.119826,0.0196879,0.0774441,0.0340554,-0.0700838,0.0064543,0.0582863,0.04606,0.0493785,0.0384517,0.0491918,0.0380931,-0.00584241,0.18894,0.0159591,0.104375,-0.00982947,-0.0305709,0.116401,0.0361157,0.0534498,0.030377,0.0131452,-0.082,0.0964191,-0.0172551,0.0432304,-0.00116905,0.0418049,0.0453545,0.0395185,0.084648,0.0581555,0.082759,0.0783359,0.0419319,0.0341408,-167996,0.993215
-178211,0.974804,0.288658,4,15,0,178240,-0.00823471,0.997747,-0.0336039,-0.0734731,-0.0840971,-0.11768,0.0408382,0.0347314,-0.0429844,-0.0805395,0.00993593,0.0909409,0.10803,0.0703469,0.0664181,0.0172204,0.0143238,0.0708429,0.0402138,0.00701344,-0.000278774,0.0512365,0.1116,0.00343062,0.086223,0.0383802,-0.0322237,0.0176748,0.0453546,0.0548123,0.0736045,0.0338911,0.0281078,0.0592938,-0.00272352,0.20246,0.00342283,0.135007,-0.011053,-0.0405624,0.0744391,0.0512119,0.0687239,0.0146726,0.0246053,-0.0914825,0.0789574,-0.0426751,0.0607089,0.0748212,0.0945102,-0.00412205,0.0629647,0.0382884,0.0486366,0.0778931,0.0775162,0.0106918,0.0600708,-168025,0.993439
-178208,0.825826,0.288658,4,15,0,178245,-0.00958859,0.998559,-0.0473652,-0.0616086,-0.082205,-0.13109,0.0359884,0.0210587,-0.0434655,-0.0743277,0.0129324,0.0742765,0.10174,0.0654914,0.0590455,0.0297301,0.0106261,0.0704404,0.0441159,0.0231052,-0.000778614,0.0431505,0.105248,-0.00384019,0.0724513,0.0308603,-0.048609,-0.00211416,0.0601348,0.0457313,0.0779383,0.0609417,0.0362758,0.0564834,0.00297055,0.188724,-0.0212043,0.115852,-0.00510042,-0.0230995,0.0538334,0.0484209,0.0606579,0.0376952,0.0353074,-0.0929423,0.0888387,-0.0192303,0.0639333,0.0355943,0.113725,0.0513998,0.0821041,0.0305235,0.0411761,0.0862902,0.118311,0.0563914,0.0423684,-168019,0.993381
-178203,0.880943,0.288658,4,15,0,178227,-0.0108196,0.999145,-0.0451549,-0.0521331,-0.0449936,-0.119671,0.0513977,0.00581107,-0.0137683,-0.0730746,0.0165544,0.104488,0.105232,0.0428234,0.0833422,0.00383036,0.00775373,0.108776,0.009591,-0.000917516,0.0185739,0.0369301,0.114738,0.0108023,0.0911763,0.0323373,-0.0763465,0.00887928,0.0483516,0.0594985,0.0388925,0.0207391,0.0332307,0.0421806,0.00497694,0.191311,0.0227895,0.0958036,-0.00579244,-0.0238765,0.110432,0.0542707,0.0418666,0.0260484,0.0170687,-0.0649364,0.081385,-0.0357681,0.0504039,0.0303313,0.0191625,0.000450408,0.0415728,0.056804,0.0586634,0.0667356,0.0826359,0.0359932,0.0538338,-168011,0.993307
-178200,0.982013,0.288658,4,15,0,178229,-0.0106811,0.998251,-0.0521399,-0.0569399,-0.0853253,-0.128034,0.0415325,0.0230056,-0.0394902,-0.0768891,0.0112025,0.0806292,0.110175,0.0628078,0.0790221,0.0242479,0.00611736,0.0704113,0.044804,0.0264066,0.00877195,0.0284847,0.110399,-0.00031485,0.0620879,0.0310474,-0.0438323,-0.0013823,0.0594586,0.0544499,0.0797639,0.0502225,0.0335636,0.0451781,-0.00511523,0.200091,-0.00978915,0.112938,-0.00590971,-0.0198205,0.0591502,0.0474009,0.0670979,0.0330974,0.0373848,-0.0992006,0.0987046,0.00519742,0.0506492,0.0356408,0.0689738,0.0358841,0.100596,0.0401664,0.0445974,0.0620137,0.047624,0.0505066,0.0370657,-168034,0.993514
-178201,0.847934,0.288658,4,15,0,178228,-0.0114044,0.997755,-0.0405502,-0.0524066,-0.0395676,-0.112754,0.0432582,0.0056782,-0.0160902,-0.0777053,0.00792113,0.0938873,0.0895173,0.0376489,0.0680229,0.0152937,0.0278208,0.0962605,0.0173905,0.00612067,0.0104569,0.0382577,0.113831,0.0100119,0.0928282,0.0394272,-0.0836699,0.0128594,0.0491282,0.0554978,0.0368418,0.0280271,0.0322808,0.0465784,0.0116479,0.188352,0.0139606,0.100938,-0.00642264,-0.0334066,0.11686,0.055389,0.036597,0.0181295,0.0164708,-0.0642485,0.0805263,-0.0261315,0.0369963,0.0223417,0.0525492,0.00911786,0.0494599,0.036207,0.0634552,0.0652599,0.0641441,0.00660908,0.0480857,-167969,0.99297
-178207,0.948336,0.288658,4,15,0,178231,-0.00547133,0.998499,-0.0361132,-0.0657257,-0.0448151,-0.140283,0.0441345,0.00915021,-0.0278457,-0.0857678,0.00393613,0.108152,0.114969,0.0325429,0.0657435,0.0275976,0.00850188,0.0889761,0.0470106,0.0288554,-0.00383586,0.0369805,0.0948187,0.0139764,0.0786474,0.0273654,-0.0496711,0.00515476,0.0477767,0.0544283,0.0800955,0.0435813,0.0028245,0.0400675,0.00204567,0.186663,0.016198,0.104421,-0.00447348,-0.0340965,0.0950858,0.0346868,0.043017,0.0258459,0.0439413,-0.0848914,0.0825738,-0.0295026,0.0492855,-0.0200536,0.0529911,0.0163763,0.0423701,0.0351077,0.0832858,0.0586194,0.0612787,0.0187648,0.0318034,-168036,0.993525
-178202,0.968684,0.288658,4,15,0,178235,-0.00787287,0.997154,-0.0604448,-0.0402205,-0.0779911,-0.125189,0.0507645,0.021289,-0.0203809,-0.0732828,0.0176852,0.0813505,0.0938799,0.0585802,0.0689366,0.00262791,0.0139489,0.0914793,-0.00162627,0.00126966,0.0133782,0.0255266,0.121513,0.00285589,0.0903333,0.0371067,-0.0718848,-0.0135913,0.0627901,0.0459299,0.0570852,0.0234335,0.0576019,0.054461,0.00628583,0.202724,-0.00503785,0.109608,-0.0201536,-0.00751579,0.0633548,0.0533278,0.0509016,0.0206213,0.0131953,-0.0843177,0.0976422,-0.0273564,0.0438043,0.0524778,0.0570056,0.042787,0.048315,0.0410417,0.0522266,0.0837053,0.0605524,0.038809,0.0336916,-168006,0.993286
-178205,0.792952,0.288658,4,15,0,178230,-0.00781161,0.998232,-0.031513,-0.0729762,-0.0497707,-0.126199,0.0354883,0.00685662,-0.034901,-0.0804131,0.00399043,0.0953485,0.115303,0.0363012,0.077035,0.0315685,0.0134203,0.0811178,0.0569572,0.0250679,0.00891434,0.0455667,0.111556,0.00290012,0.0712317,0.0308391,-0.0550757,0.0192644,0.0454455,0.0647928,0.0650349,0.0541205,0.00970783,0.0360736,-0.000652295,0.185597,0.00878627,0.102963,0.00970635,-0.0428314,0.108256,0.0510027,0.0530336,0.0359834,0.0383131,-0.0837308,0.0849536,-0.0130465,0.0857221,0.0227756,0.0594785,0.01226,0.058442,0.0484918,0.0722412,0.0471356,0.0578828,-0.0030404,0.0838405,-168014,0.993349
-178209,0.799459,0.288658,4,15,0,178235,-0.00871782,0.997794,-0.0621451,-0.0408667,-0.078223,-0.126522,0.0538892,0.0244223,-0.020856,-0.0718455,0.0227358,0.0840362,0.100593,0.0624271,0.0714682,-0.000924181,0.00645335,0.0955701,-0.00460964,-0.00112581,0.00983845,0.032544,0.106761,0.0112474,0.0816611,0.0316554,-0.0670321,-0.0160158,0.0607036,0.0413233,0.052023,0.0223479,0.0559371,0.0553431,0.00591513,0.203701,-0.00379634,0.114144,-0.0281448,-0.0103961,0.0618105,0.0497635,0.0502635,0.0301245,0.0143783,-0.0810883,0.0953914,-0.0184276,0.00503146,0.0340917,0.0376319,0.0439949,0.0469425,0.0450998,0.0492093,0.100848,0.0545356,0.0400272,0.044181,-168023,0.993423
-178206,0.955342,0.288658,4,15,0,178243,-0.00996659,0.99722,-0.0374589,-0.071631,-0.0419402,-0.128886,0.0411081,0.0047418,-0.0358487,-0.0877987,-0.00867383,0.100179,0.117479,0.0351844,0.0724043,0.0282949,0.0127306,0.0814062,0.0577881,0.0269128,0.00852845,0.0499923,0.105224,-0.00379507,0.0823999,0.0283589,-0.0615281,0.0056491,0.0467977,0.0586311,0.0655059,0.0624085,0.0127768,0.0414809,0.00889444,0.178652,0.0116855,0.100796,0.0111216,-0.0328882,0.100984,0.0539965,0.0536026,0.0330708,0.0396351,-0.0917272,0.0797441,-0.00990945,0.0722748,0.0273717,0.038325,0.0142173,0.0650765,0.0602526,0.0637769,0.0699682,0.0941465,0.0389869,0.0444818,-168024,0.993435
-178205,0.975025,0.288658,4,15,0,178230,-0.00697172,0.997544,-0.0544833,-0.045587,-0.0702511,-0.109804,0.0413766,0.0212721,-0.0169545,-0.0616915,0.0213958,0.0923915,0.0984267,0.0597828,0.0799921,0.0083791,0.00942908,0.0911686,0.00872034,0.00821042,0.000592172,0.0115441,0.125757,0.0161001,0.0716117,0.0369495,-0.0783417,0.0165213,0.052841,0.0485568,0.0538417,0.0118555,0.0532801,0.0482621,0.00540409,0.21906,-0.00411153,0.110187,-0.0195071,-0.0225046,0.0896622,0.0426448,0.0436536,0.0263454,0.016234,-0.0782933,0.0995804,-0.0250456,0.0386877,0.0305458,0.0689918,0.0347625,0.0474578,0.0308992,0.0514328,0.0564419,0.0417125,-0.0116734,0.0849307,-167988,0.993135
-178204,0.915235,0.288658,4,15,0,178234,-0.00977847,0.996525,-0.0478642,-0.0624599,-0.0604017,-0.142306,0.0494617,0.0127016,-0.0365624,-0.0892284,0.000538601,0.0903825,0.108284,0.033922,0.0678632,0.0275892,0.00414684,0.095896,0.0544548,0.0146941,0.0245125,0.0520433,0.110556,-0.00198074,0.0709673,0.0247677,-0.0427631,-0.0172248,0.0614393,0.0595988,0.0761728,0.0472531,0.0279127,0.0387088,0.0051154,0.187942,0.00344454,0.101513,0.00442004,-0.0310133,0.0953598,0.0585575,0.0569521,0.03865,0.0244216,-0.0978585,0.0812623,-0.0264437,0.0698372,0.0181916,0.0326357,0.00664868,0.0850212,0.0678024,0.0466584,0.0532031,0.0567077,0.0553757,0.0393084,-168046,0.993629
-178206,0.945854,0.288658,4,15,0,178232,-0.0111142,0.997827,-0.0482244,-0.0491133,-0.0644819,-0.110596,0.0408386,0.00418415,-0.0168027,-0.0640041,0.0146027,0.0906596,0.103402,0.0617806,0.0852883,0.00504557,-0.000574423,0.0781165,-0.00515033,0.0086086,-0.00355566,0.0144542,0.111114,0.0104917,0.0866374,0.0405686,-0.081447,0.0155497,0.0495382,0.0511977,0.0503751,0.0207408,0.0463822,0.0481466,-0.00070263,0.203807,-0.00192007,0.112281,-0.0143673,-0.012742,0.0753693,0.0492182,0.045111,0.0194421,0.0241204,-0.0755778,0.1059,-0.0287172,0.0333935,0.0319528,0.0714888,0.0550696,0.0400334,0.0461069,0.0695311,0.0899334,0.0708571,-0.0484194,0.0777812,-167980,0.993065
-178212,0.887829,0.288658,4,15,0,178239,-0.00762187,0.997351,-0.0481614,-0.0697574,-0.0683715,-0.117058,0.0408404,0.037865,-0.0223403,-0.0958593,0.0116871,0.1052,0.114095,0.031815,0.05772,0.028152,0.0119892,0.0959802,0.0390388,0.0266395,0.0169298,0.0421507,0.100723,-0.00891369,0.0680888,0.0307556,-0.0457489,-0.000185373,0.0601694,0.0450244,0.0518721,0.0520898,0.032376,0.0396844,0.00715607,0.188353,0.0248032,0.0900219,0.00270068,-0.0304876,0.122602,0.0401283,0.0771647,0.0325175,0.0337827,-0.0932946,0.0704271,-0.0257418,0.0475791,0.0191951,0.0770795,0.0280376,0.0720494,0.0465287,0.034728,0.0955069,0.0614022,-0.0113501,0.110173,-168039,0.993564
-178202,0.969916,0.288658,4,15,0,178239,-0.00749992,0.997854,-0.0438557,-0.0599258,-0.0718589,-0.154761,0.0647753,0.0169483,-0.043297,-0.0690086,0.0186494,0.0735257,0.102371,0.0622437,0.0579965,0.0132405,0.0064988,0.09272,0.00545283,0.0322941,0.00551668,0.0372907,0.112849,0.0125687,0.0772807,0.0402771,-0.0640563,0.00643216,0.0631033,0.0586385,0.0689344,0.0302489,0.0496892,0.0455193,0.00517227,0.206038,-0.0124812,0.117767,-0.00841831,-0.00824739,0.0735197,0.0593906,0.0335915,0.0328056,0.0218035,-0.0857736,0.0949181,-0.0428469,0.0338924,0.0422911,0.0491259,0.0227009,0.0859477,0.0475561,0.05791,0.0577896,0.0562214,0.00614863,0.0371975,-168054,0.993688
-178203,0.968982,0.288658,4,15,0,178228,-0.00770987,0.998201,-0.0445049,-0.0506124,-0.0485744,-0.0929629,0.0236967,0.0235867,-0.00641321,-0.0776534,0.008032,0.0966139,0.10422,0.0350755,0.0902933,0.0188853,0.0193853,0.0850229,0.0436261,0.00011619,0.0050745,0.0346634,0.10796,-0.0126822,0.0825095,0.0290189,-0.0610169,0.00168229,0.0492778,0.0548664,0.0500737,0.0468393,0.0281316,0.0480811,-0.00434482,0.196183,0.0225292,0.103782,0.00228632,-0.0332902,0.0959133,0.0432184,0.0595308,0.0210801,0.0294348,-0.0675664,0.0766024,-0.0103362,0.0601641,0.0320573,0.053715,0.036553,0.063525,0.0290152,0.0516445,0.121561,0.0503054,0.0202406,0.0193867,-167965,0.992935
-178205,1,0.288658,4,15,0,178228,-0.00913694,0.998784,-0.0435569,-0.0554385,-0.0564735,-0.137954,0.0423782,-0.0102158,-0.0291097,-0.059973,0.0205718,0.114652,0.100695,0.0664547,0.0518376,0.0289822,0.0191579,0.0760351,0.0260142,0.0158506,0.015399,0.0332582,0.116554,0.0145179,0.0904107,0.047108,-0.0535663,0.0128819,0.0433099,0.0754685,0.0539328,0.0252386,0.0258085,0.0604655,-0.00440285,0.189972,0.0113494,0.108188,-0.000541198,-0.0244461,0.0693354,0.048607,0.0537271,0.0372564,0.0409478,-0.0886384,0.0937197,-0.0208508,0.0478898,0.060734,0.034855,0.0209478,0.0406535,0.0407655,0.0737529,0.0470724,0.0476434,0.0567951,0.0507737,-168012,0.993326
-178197,0.999949,0.288658,4,15,0,178225,-0.00775828,0.997919,-0.0463931,-0.0578573,-0.0491445,-0.118088,0.0436038,0.022287,-0.0301941,-0.0677932,0.009001,0.0880701,0.113705,0.0413115,0.0759063,0.0181857,0.0121062,0.0982352,0.0226587,0.00305295,0.0141275,0.0408121,0.128049,0.0192189,0.0843037,0.0302435,-0.0540118,-0.00352442,0.0587359,0.0596814,0.0573703,0.0482483,0.0139636,0.0504456,-0.0108836,0.192612,0.006825,0.12374,0.00722176,-0.00912214,0.10646,0.0502841,0.0653718,0.0276337,0.0349528,-0.0771307,0.0681297,-0.0214815,0.0457135,0.0253165,0.0712931,0.0396402,0.0564544,0.0354004,0.0585017,0.0798363,0.042165,0.014842,0.0232029,-167999,0.993221
-178197,0.962217,0.288658,4,15,0,178223,-0.00923983,0.998245,-0.0464823,-0.0541442,-0.0836799,-0.130511,0.0537958,0.0165519,-0.0271415,-0.0867944,0.0176597,0.0869137,0.105518,0.0434163,0.0795004,0.00849236,0.0072455,0.0742622,0.0190432,0.03214,0.00187643,0.0444154,0.10032,0.00718161,0.0787103,0.0200129,-0.063129,-0.00577915,0.0528237,0.0465024,0.057864,0.042298,0.0473318,0.0338788,0.0186608,0.202226,0.00504649,0.0968971,-0.0125173,-0.0411297,0.080634,0.0623797,0.0502746,0.0133341,0.0247517,-0.0969224,0.106332,0.00411254,0.0662684,0.00812622,0.0623132,0.0207566,0.105458,0.0540066,0.0571934,0.0659069,0.0581049,0.022627,0.0249154,-168030,0.993481
-178196,0.917004,0.288658,4,15,0,178225,-0.0078283,0.997232,-0.0451742,-0.0560645,-0.0390372,-0.114737,0.0295846,0.0113388,-0.0277191,-0.0667652,0.00518907,0.10402,0.107324,0.058337,0.0720111,0.0251605,0.0143563,0.0973102,0.0324477,-0.000303727,0.0234782,0.0294507,0.122418,-0.00238435,0.0805198,0.0420169,-0.0686496,0.00946484,0.0537758,0.0557399,0.0685422,0.0335703,0.0214124,0.0503699,-0.0179283,0.190818,0.0126075,0.111752,0.0031541,-0.0199617,0.0897628,0.0382404,0.0517528,0.0379025,0.0354568,-0.0781158,0.0764427,-0.0339485,0.0394901,0.0391571,0.0327081,0.0214252,0.0325401,0.0457072,0.0584948,0.0693201,0.067767,0.00577423,0.0221782,-167989,0.99314
-178204,0.731632,0.288658,4,15,0,178227,-0.00811164,0.998739,-0.0578398,-0.0591978,-0.0532696,-0.116597,0.0331568,0.0221909,-0.0254949,-0.0507735,0.0142099,0.0921017,0.108256,0.0498054,0.0838752,0.00789415,0.0121972,0.0849617,0.020973,0.0071036,0.0237152,0.0297316,0.115564,0.0191599,0.0824058,0.00629277,-0.0599099,0.0248586,0.0684779,0.0584577,0.0583544,0.0654713,0.0277579,0.0418792,-0.0167803,0.208142,-0.00444741,0.111674,0.00434461,-0.0327663,0.0834133,0.018787,0.0459056,0.027293,0.0149172,-0.0822181,0.0917712,-0.0181018,0.0298706,0.0135783,0.0763473,0.0270274,0.0529279,0.0624514,0.0645121,0.0580619,0.0636301,0.0370214,0.0483063,-167988,0.993118
-178208,0.954891,0.288658,4,15,0,178234,-0.00815475,0.99767,-0.0351181,-0.0542504,-0.0763359,-0.132624,0.0527631,0.00728405,-0.0305203,-0.103037,0.00616983,0.0886439,0.109053,0.0450816,0.0640544,0.0221713,0.00594759,0.0919401,0.0278806,0.0116098,-0.00638902,0.0453303,0.110105,-0.0130882,0.076556,0.060185,-0.0632938,-0.0180369,0.0385595,0.0522962,0.0630261,0.0134889,0.0423126,0.0522758,0.0274246,0.183087,0.00707095,0.10107,-0.0136596,-0.0207356,0.0863778,0.0795921,0.0540617,0.0294422,0.0379709,-0.0759509,0.0855084,-0.0278828,0.0208879,0.0404103,0.038097,0.00269664,0.0755415,0.0649816,0.0472301,0.0770535,0.0537238,-0.0243917,0.0511456,-168037,0.993543
-178203,0.95905,0.288658,4,15,0,178237,-0.00899528,0.996841,-0.0449668,-0.0728656,-0.0576876,-0.12289,0.0500718,0.0291154,-0.0255175,-0.0435223,0.00584765,0.0873193,0.126476,0.0319189,0.0772013,0.0181064,0.0239042,0.0965968,0.0306212,0.00880272,0.00913299,0.038392,0.11963,0.011615,0.0743362,0.0290344,-0.0500796,0.00616419,0.0569344,0.0399802,0.054869,0.045557,0.0253875,0.0375379,-0.00032319,0.178997,-0.00469499,0.104554,0.00040875,-0.0185826,0.0686789,0.0415305,0.0507766,0.0056861,-0.000445374,-0.0996486,0.0796123,0.0241744,0.0520924,0.0179971,0.0350761,0.0392863,0.0760312,0.0524612,0.0480816,0.0689334,0.0494158,0.0332528,0.0233674,-168013,0.993348
-178200,0.910515,0.288658,4,15,0,178228,-0.00790008,0.997391,-0.0495301,-0.0451554,-0.0698451,-0.124071,0.03343,-0.00144333,-0.027667,-0.108213,0.00568199,0.09567,0.0897661,0.0616133,0.0720997,0.0107711,0.00865746,0.07959,0.0255858,0.0160006,0.0149508,0.0440315,0.109278,-0.0083292,0.0948853,0.0337424,-0.0684704,-0.010244,0.0538307,0.0704466,0.065603,0.0350551,0.0354571,0.0526636,0.00747419,0.208829,0.0103973,0.107318,-0.00379927,-0.0327793,0.104156,0.0576102,0.0518287,0.0450053,0.0480836,-0.0689964,0.110138,-0.0345854,0.0427002,0.0232015,0.0724814,0.0179397,0.0523965,0.0310102,0.0524142,0.0542515,0.0594884,-0.00649684,0.063508,-168009,0.993311
-178210,0.817111,0.288658,4,15,0,178235,-0.00598904,0.999516,-0.0436704,-0.0523376,-0.0590529,-0.133756,0.0356875,-0.00692618,-0.0318838,-0.105545,0.0151551,0.100624,0.0941808,0.0582703,0.0759339,0.00544279,0.00844653,0.0734976,0.037479,0.017828,0.00863345,0.0503469,0.105327,-0.0108524,0.0827329,0.031915,-0.0673153,0.000332072,0.057152,0.0800849,0.0711988,0.020652,0.0404544,0.0643793,-0.000917651,0.213572,0.00985088,0.1003,0.00743762,-0.0331795,0.11048,0.0651855,0.0401958,0.0401872,0.0397115,-0.0621969,0.108799,-0.0299317,0.047855,0.0223438,0.0630793,0.0286697,0.0586393,0.0290072,0.060244,0.0562956,0.0543868,-0.0281171,0.078804,-168020,0.993381
-178209,0.908888,0.288658,4,15,0,178244,-0.00900435,1.00012,-0.04944,-0.044931,-0.0525149,-0.106527,0.0353293,0.013829,-0.0486429,-0.0578355,-0.00202878,0.0799386,0.107366,0.0628478,0.0610247,0.0205824,0.00279691,0.103074,0.0209975,0.0124067,0.0127864,0.0168166,0.11206,-0.0160622,0.0921628,0.0194769,-0.0665328,0.0149478,0.0432012,0.0470641,0.057195,0.0326001,0.018957,0.0330929,-0.00147788,0.1854,-0.000684731,0.108246,-0.0213169,-0.0181685,0.0952236,0.0604845,0.0455535,0.0115561,0.0526029,-0.0765872,0.0769399,-0.0363138,0.0618502,0.0270727,0.050607,0.0535776,0.0350486,0.053874,0.0403576,0.0725697,0.0599545,0.0580513,0.083931,-167983,0.993061
-178209,1,0.288658,4,15,0,178232,-0.00891864,0.995808,-0.0428686,-0.0636701,-0.0718439,-0.134191,0.052929,0.0149988,-0.00170635,-0.0902489,0.0190511,0.0999473,0.104892,0.0321159,0.0859564,0.0099951,0.0154987,0.0705406,0.0282728,0.0112998,0.00635322,0.0568913,0.110362,0.0178656,0.0696976,0.0464533,-0.0554351,-0.00443383,0.0653284,0.0610345,0.0627376,0.0438168,0.0496012,0.0573323,0.00638886,0.203168,0.00564635,0.10183,0.00670151,-0.036471,0.0763952,0.0411079,0.056547,0.0381268,0.000573884,-0.0912138,0.103702,0.00466772,0.0261193,-0.00925281,0.0379329,0.019301,0.136626,0.0452553,0.0869892,0.0764844,0.0642101,0.0243168,0.0328984,-168027,0.993475
-178201,0.956844,0.288658,4,15,0,178232,-0.00651529,0.995157,-0.0477116,-0.0549674,-0.046066,-0.120083,0.0379375,0.017314,-0.0312671,-0.0623699,0.00796979,0.0777689,0.111584,0.0561104,0.0658115,0.0159547,-0.00479606,0.0950048,0.0201588,0.0079384,0.0170736,0.0161367,0.108835,-0.0199115,0.0842587,0.0329497,-0.0609257,0.00106741,0.0552192,0.0447299,0.0624017,0.0527497,0.022695,0.0468687,0.00147008,0.19106,-0.00855927,0.110345,-0.0133262,-0.0102721,0.0871749,0.0555791,0.0457866,0.019385,0.0454952,-0.0694324,0.0805955,-0.0130924,0.0593194,0.0699401,0.0607226,0.0452001,0.044597,0.0413023,0.0565089,0.0640708,0.0462413,0.0547474,0.024281,-167983,0.993106
-178199,0.861844,0.288658,4,15,0,178228,-0.00651312,0.998296,-0.0432047,-0.0570483,-0.0738262,-0.128748,0.0495897,0.0128048,-0.0223184,-0.0894459,0.0143425,0.0975681,0.101262,0.0413156,0.0820082,0.0179212,0.0322739,0.0804783,0.0364271,0.0214463,-0.00175502,0.0536457,0.120951,0.0236158,0.0759517,0.0313237,-0.0660491,0.00346141,0.0555852,0.0645167,0.0588224,0.0295467,0.0414797,0.044838,0.00112362,0.203258,0.0119165,0.106282,0.0021877,-0.0391675,0.0848267,0.0466079,0.0555735,0.0361808,0.00766595,-0.0926824,0.0957248,-0.0485025,0.049679,-0.0219694,0.0158919,0.0175933,0.0693218,0.0363836,0.067476,0.0915104,0.0579478,-0.0326787,0.0436793,-168025,0.993434
-178208,0.88972,0.288658,4,15,0,178230,-0.00862304,0.998736,-0.047079,-0.0533075,-0.0741192,-0.139901,0.0498046,-0.00758364,-0.0411053,-0.0756815,0.00961604,0.0615549,0.0978887,0.061031,0.0688404,0.0198362,0.0113974,0.0834101,0.0211896,0.0257387,0.0258908,0.0207433,0.115661,-0.0050372,0.0811281,0.0254822,-0.058985,-0.00417486,0.0622292,0.0427316,0.0677793,0.0357468,0.0205399,0.0425831,0.00337402,0.186329,-0.0322568,0.0961512,-0.00118728,-0.0251084,0.0778187,0.0468508,0.0510405,0.0220409,0.0262238,-0.0647306,0.0921255,-0.00845499,0.044127,0.0217169,0.0838312,0.0483817,0.103432,0.0223656,0.0836121,0.0481699,0.066173,0.0571676,0.0649487,-168014,0.993341
-178207,0.923782,0.288658,4,15,0,178236,-0.010278,0.999556,-0.0392212,-0.0511483,-0.0264067,-0.126625,0.0450096,0.0166125,-0.0308232,-0.0746587,0.00997789,0.110312,0.117839,0.0439306,0.084962,0.0157371,-3.73774e-05,0.102813,0.0344661,0.00673173,0.0121993,0.0178848,0.110586,0.00426298,0.0817872,0.0346665,-0.0659892,0.0034198,0.0580539,0.057326,0.0518156,0.0270978,0.0485585,0.0437104,-0.00497995,0.201688,0.0117853,0.121655,-0.0133353,-0.0235601,0.094315,0.078457,0.0545148,0.0295577,0.0306657,-0.0938794,0.0678781,-0.0493091,0.0515343,0.0198868,-0.00408628,-0.0147163,0.0548942,0.0646583,0.0395275,0.119958,0.0935792,0.0194161,0.0570263,-168027,0.993442
