# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = h2reg_hreg_model
# start_datetime = 2025-04-21 08:03:10 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/rumovfi5.json
# init = 2 (Default)
# random
#   seed = 11565
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h2-dens.h-nondens/h2reg-hreg-20250421030307_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=h2reg-hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,beta.1.8,beta.2.8,beta.3.8,beta.4.8,beta.5.8,beta.6.8,beta.7.8,beta.8.8,beta.9.8,beta.1.9,beta.2.9,beta.3.9,beta.4.9,beta.5.9,beta.6.9,beta.7.9,beta.8.9,beta.9.9,beta.1.10,beta.2.10,beta.3.10,beta.4.10,beta.5.10,beta.6.10,beta.7.10,beta.8.10,beta.9.10,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,mu_beta.8,mu_beta.9,mu_beta.10,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,sigma_beta.8,sigma_beta.9,sigma_beta.10,mu_inner_beta,sigma_inner_beta,betad.1.1,betad.2.1,betad.3.1,betad.4.1,betad.5.1,betad.6.1,betad.7.1,betad.8.1,betad.9.1,betad.1.2,betad.2.2,betad.3.2,betad.4.2,betad.5.2,betad.6.2,betad.7.2,betad.8.2,betad.9.2,mu_betad.1,mu_betad.2,sigma_betad.1,sigma_betad.2,log_p,rmse
-338774,0.994542,0.236789,4,15,0,338850,-0.0045902,0.974216,-0.015349,-0.0323515,0.0123138,-0.00501827,0.00756971,0.0415456,0.0346849,-0.0242841,-0.0166715,-0.0265564,-0.0629495,-0.0155118,-0.0219811,-0.0211857,-0.00314843,-0.0149847,-0.00713955,-0.0104979,-0.0422348,-0.0590912,-0.0736686,-0.0504228,-0.057075,-0.0228417,-0.0279786,-0.0274715,-0.0431673,-0.00951641,-0.0468396,-0.0508292,0.0339851,0.0136269,-0.0202116,-0.0452886,0.00160167,-0.0132383,0.0196661,0.0399146,-0.0595096,0.0220576,-0.0202407,-0.0179776,-0.029707,0.0744767,-0.0714935,-0.0793536,-0.043383,-0.100406,-0.11722,-0.0120276,0.0072556,-0.0346448,-0.0907814,-0.00188605,0.067825,0.112081,0.0637519,0.0711604,0.0211192,0.00719085,0.0857527,0.0115273,-0.0214,-0.0253184,0.0550517,0.0712198,-0.00267455,0.0299025,-0.00210716,-0.0796256,-0.0101261,-0.00955333,0.0480387,0.0811898,0.0165441,0.0393397,0.0269738,-0.00755792,0.179341,-0.0294983,0.0631797,-0.0194603,0.00968518,0.029683,0.0122095,-0.00648433,-0.00791876,-0.00548296,-0.101904,0.0121822,-0.00159203,-0.0186328,-0.0510002,0.00879842,-0.01644,-0.0334093,0.0535402,0.0109097,0.03069,0.0217419,0.045304,0.0318258,0.0218457,0.0484138,0.0327865,0.0787681,0.0269593,0.0279218,0.0527599,0.062479,0.00302714,0.040477,0.131902,-0.0444215,0.259989,0.115244,0.301222,0.131243,0.046796,0.0673038,0.243505,0.152893,-0.0477842,0.0946623,0.079466,-0.00563693,0.162931,0.0894929,0.140584,0.145667,0.158249,0.102913,0.109697,0.0539014,-343586,1.0211
-338769,0.917857,0.236789,4,15,0,338826,-0.00566259,0.975374,-0.0260522,-0.035528,0.0407746,-0.033453,0.00979054,0.035992,0.0101961,-0.0128298,-0.0136198,-0.0430501,-0.0675652,-0.0158557,-0.0216193,-0.0124555,-0.0263976,-0.0366627,-0.0201966,0.0121921,-0.0456193,-0.0727002,-0.0769416,-0.0263075,-0.0599736,-0.0187747,-0.0573423,-0.0178123,-0.0257804,0.0103826,-0.0563894,-0.0200045,0.0506219,0.00221274,-0.00665552,-0.036624,0.0225979,-0.0246846,0.00984685,0.025425,-0.0809071,0.00966091,-0.00160429,-0.0385696,-0.0689035,0.0568872,-0.0908196,-0.0428396,-0.053776,-0.0786681,-0.138349,-0.00713185,-0.0167752,-0.043711,-0.0607308,0.0103257,0.0916144,0.124832,0.0537434,0.0663241,-0.00367424,0.00665961,0.0869658,-0.0121571,-0.0235494,-0.0204321,0.0392964,0.0549426,0.0175318,0.0150555,0.00206503,-0.088256,-0.00876178,-0.0327221,0.0231638,0.0858201,0.0183821,0.0335116,0.0394826,0.00770998,0.170463,-0.0566266,0.0468503,-0.0543869,-0.0238014,0.0205695,0.00208661,-0.0355339,0.00132442,-0.000409135,-0.0876778,0.0036813,-0.0144405,-0.00976605,-0.0432128,-0.00187304,-0.0306328,-0.0340329,-0.0349784,-0.0253195,-0.0316527,-0.00463075,0.0369389,0.0337796,0.0258432,0.0298613,0.0582642,0.0373348,0.091771,0.0602067,0.086627,0.0432891,-0.0143283,0.0145527,0.132447,-0.0433071,0.252511,0.126107,0.288683,0.128435,0.0437731,0.0629486,0.235029,0.150345,-0.0524501,0.104513,0.0710471,0.00838322,0.165831,0.0925287,0.152029,0.155604,0.108334,0.0884229,0.147739,0.108464,-343479,1.02079
-338772,0.847201,0.236789,4,15,0,338841,-0.00583122,0.973361,-0.0194308,-0.0331411,0.0283353,-0.00288139,0.0155403,0.0331253,0.0436145,-0.0358229,-0.0346125,-0.0390509,-0.0734141,-0.0111162,-0.0180047,-0.0158698,-0.00143583,-0.0306006,-0.000326559,-0.000509828,-0.0401063,-0.063476,-0.0752701,-0.0561164,-0.0618927,-0.0280054,-0.0291553,-0.0251415,-0.0547481,0.000495147,-0.0377216,-0.0420359,0.0387229,0.0204318,-0.0195692,-0.0485917,0.00796794,-0.0170753,0.0136388,0.029397,-0.0475137,0.0231467,-0.0191666,-0.0177259,-0.0276937,0.0568898,-0.0744499,-0.0778911,-0.0431226,-0.0933007,-0.119823,-0.0120195,-0.00556506,-0.0287896,-0.0871817,-0.00162872,0.071848,0.113913,0.0671385,0.0730063,0.020938,-0.00032855,0.0800919,0.00736894,-0.0201073,-0.0207132,0.0504789,0.0548409,-0.00954907,0.024353,-0.00454066,-0.0664185,-0.0150497,-0.00924759,0.054773,0.0752366,-0.00514991,0.0348631,0.0302752,-0.0108343,0.182833,-0.0278021,0.0674722,-0.00881631,0.0047858,0.0447074,0.0283162,-0.00234345,-0.00534301,-0.00649183,-0.113637,0.00855533,0.0130178,-0.0380015,-0.051481,-0.017401,0.00731026,-0.0489248,0.055045,0.00354299,0.0193615,-0.0318066,0.0341118,0.0219716,0.0208735,0.0392353,0.051585,0.0539502,0.0402454,0.0252815,0.0585066,0.0567965,-0.00042421,0.0596476,0.123417,-0.0469747,0.259016,0.11843,0.30026,0.132843,0.0533021,0.0696067,0.246048,0.150009,-0.0449353,0.103226,0.0848195,-0.00558251,0.161081,0.0901315,0.142416,0.141946,0.145623,0.0973308,0.0940745,0.0576722,-343578,1.02099
-338771,0.982713,0.236789,4,15,0,338832,-0.00319844,0.973228,-0.0170367,-0.0385514,0.0349203,-0.0248781,0.00547977,0.0464812,0.0282965,-0.0133092,-0.0289273,-0.0280359,-0.0728041,-0.0299039,-0.0263229,-0.00492916,-0.0148687,-0.0302712,-0.0287792,0.0185534,-0.0442903,-0.074149,-0.0632137,-0.0438027,-0.060552,-0.02077,-0.0508768,-0.0278095,-0.0370656,0.00404215,-0.0679902,-0.0103136,0.0484489,0.00363387,-0.0270634,-0.0633496,0.0173108,-0.0401804,0.0310388,0.0227383,-0.0503305,0.0196217,-0.0230527,-0.0514057,-0.057942,0.0760074,-0.0808423,-0.0480328,-0.049299,-0.0810555,-0.148132,-0.00226209,-0.0224644,-0.0420474,-0.0741547,0.0237988,0.074569,0.112059,0.0728213,0.0495084,0.0181134,-0.00333465,0.0750128,-0.0138064,-0.0112036,-0.0182001,0.0466937,0.0494189,0.0139352,0.0211802,0.00998763,-0.0710745,-0.0183725,-0.00762552,0.0387616,0.0828864,0.00483564,0.037071,0.0354598,0.0126709,0.170434,-0.0294701,0.0648234,-0.0453084,-0.002738,0.0393156,0.0207484,-0.0149312,-0.0101667,0.00308105,-0.104158,0.00317883,-0.0104592,-0.017202,-0.0450093,-0.0203475,-0.000100098,-0.0624759,0.0281158,-0.000785538,0.0169808,0.0116503,0.042626,0.0341392,0.0159245,0.0375162,0.0589658,0.0521192,0.0532528,0.0441636,0.101559,0.0357729,-0.0110211,0.0241728,0.138758,-0.0418262,0.25327,0.12278,0.290815,0.130485,0.0456761,0.0686847,0.238261,0.153755,-0.0517312,0.0897342,0.0719104,0.00279669,0.162221,0.0894787,0.145623,0.151979,0.124795,0.102537,0.101694,0.134034,-343503,1.02068
-338771,0.93341,0.236789,4,15,0,338832,-0.00337976,0.974827,-0.0212494,-0.0250774,0.0363716,-0.017073,0.0237722,0.0328232,0.0192094,-0.035234,-0.0276611,-0.0451431,-0.0580846,-0.00561412,-0.0169195,-0.0131948,-0.0131368,-0.025594,-0.00801624,-0.000827342,-0.0403642,-0.0652297,-0.0853324,-0.0241428,-0.0600627,-0.0175207,-0.0343218,-0.0153843,-0.0401339,0.0119591,-0.0323025,-0.0469581,0.0296692,0.00942028,0.00221016,-0.0224135,0.0172216,-0.00930717,0.0046161,0.0283166,-0.0650628,0.0275395,0.00372221,-0.0122572,-0.035253,0.0638311,-0.0810353,-0.0732868,-0.0390205,-0.0909767,-0.125681,-0.0238486,-0.00214765,-0.0299016,-0.0844874,0.00725839,0.0888466,0.113257,0.0365497,0.0840784,-0.00161665,0.0233762,0.0811764,0.00798629,-0.0275455,-0.0303415,0.0535995,0.0699175,-0.00990644,0.0256378,-0.0186204,-0.0909088,0.00503903,-0.0260939,0.0406951,0.075101,0.0131542,0.0383938,0.0433818,-0.00770508,0.171057,-0.0404207,0.0464322,-0.0251292,-0.0221883,0.0276985,0.00929011,-0.0303978,-0.00178865,-0.00373107,-0.0951178,0.00955908,-0.00159632,-0.0244908,-0.0493278,-0.0071493,0.00247845,-0.0368777,0.0455052,0.0157687,0.0474169,-0.0456235,0.0246153,0.0154308,0.0415598,0.0317663,0.0561089,0.0555184,0.0422311,0.053425,0.0378605,0.0605793,-0.00733055,0.034986,0.121594,-0.0453865,0.256196,0.123106,0.296452,0.131226,0.0492107,0.0643071,0.24663,0.148452,-0.043348,0.116399,0.082525,-0.000547974,0.164037,0.0906868,0.148382,0.147289,0.150414,0.0519067,0.108211,0.0633842,-343605,1.02123
-338777,0.89605,0.236789,4,15,0,338841,-0.00594967,0.972894,-0.0249288,-0.0294924,0.0435142,-0.0173137,0.0234779,0.0421169,0.00671207,-0.0366183,-0.0304258,-0.0346044,-0.0587136,-0.0053097,-0.0192781,-0.0140323,-0.0157492,-0.0412323,-0.00179388,-0.00518578,-0.0353291,-0.0849384,-0.0851677,-0.0279949,-0.0627895,-0.0149165,-0.0383078,-0.0167632,-0.0235989,0.0123504,-0.037715,-0.0412338,0.033878,0.0147953,0.00578178,-0.0348634,0.0177516,-0.00560331,8.81913e-05,0.0282938,-0.0725604,0.0260395,-0.0158229,-0.00158869,-0.0439906,0.0571658,-0.0873218,-0.0552502,-0.0361941,-0.117624,-0.12656,-0.0135797,0.0126835,-0.0336577,-0.0670033,0.0161752,0.0868294,0.122122,0.0804977,0.0852638,-0.00863475,0.0241386,0.0760059,-0.00153936,-0.0180886,-0.0279742,0.0467099,0.0582404,0.00845871,0.0387087,-0.0056963,-0.075091,0.0102095,-0.0386507,0.0375265,0.0889101,0.0139309,0.0414925,0.0370036,-0.00260829,0.186086,-0.0318591,0.0759721,-0.0285868,-0.0193396,0.0221493,0.0111971,-0.0290158,-0.0104081,0.00380506,-0.0883272,0.0186971,0.0162283,-0.0118974,-0.0525192,0.00211755,-0.00196145,-0.0467808,0.0257205,0.016574,0.0601324,-0.0434517,0.0375153,0.0171737,0.0247946,0.0378739,0.049126,0.0498243,0.0500801,0.0567341,0.0698187,0.0565381,-0.0198975,0.0296738,0.131548,-0.0454024,0.248613,0.124465,0.291873,0.127754,0.0491761,0.0581504,0.242053,0.14768,-0.0455214,0.109708,0.0832817,0.00401074,0.163363,0.0892178,0.143972,0.14933,0.140654,0.0896353,0.0956151,0.0599889,-343567,1.0209
-338774,0.962356,0.236789,4,15,0,338844,-0.00498926,0.97262,-0.0194108,-0.0438135,0.0370655,-0.0182576,0.00438637,0.0358811,0.0526131,-0.0103742,-0.0179109,-0.0420179,-0.0688615,-0.0269721,-0.0216559,-0.0111336,-0.0162605,-0.0156299,-0.0286614,0.0068484,-0.0535049,-0.0492016,-0.0608275,-0.0510777,-0.055265,-0.031299,-0.0470624,-0.023946,-0.0550848,-0.00540447,-0.0469125,-0.0170475,0.0433356,0.00206866,-0.0269976,-0.0446999,0.0023576,-0.033284,0.0237376,0.0276461,-0.0569986,-0.000293749,-0.00211792,-0.0545021,-0.0537097,0.0580932,-0.0795024,-0.0657595,-0.0602538,-0.05768,-0.138179,-0.00307592,-0.0374671,-0.0396516,-0.0857123,-0.0109527,0.0759543,0.10947,0.0380525,0.0463321,0.0233401,-0.0078229,0.0885198,-0.00105114,-0.022681,-0.0130538,0.051413,0.0644923,0.00195219,0.00675917,0.0111726,-0.0896714,-0.0294873,-0.00331767,0.0389873,0.072396,-0.00466972,0.0254254,0.0337295,0.000957161,0.16293,-0.0510805,0.0364853,-0.0281775,0.00356642,0.0363211,0.0198082,-0.00907941,0.000603789,-0.0131476,-0.0880656,-0.00562839,-0.0148818,-0.0320504,-0.0545154,-0.0217634,-0.0268225,-0.0365997,0.0296924,-0.0119025,0.0109249,-0.012903,0.0330799,0.0249248,0.0109859,0.0310768,0.0526305,0.0410934,0.0406054,0.0400029,0.0836312,0.0542027,-0.0036464,0.0272703,0.130387,-0.0393682,0.259651,0.121941,0.294133,0.130373,0.0484181,0.0754765,0.246052,0.152141,-0.0448205,0.0917639,0.0760049,0.000129342,0.162394,0.0917385,0.151063,0.150734,0.14922,0.0948905,0.146734,0.0982993,-343622,1.02109
-338778,0.774283,0.236789,4,15,0,338859,-0.00577245,0.97402,-0.0258623,-0.0243235,0.0440199,-0.0153696,0.0246266,0.0427583,0.00826452,-0.0296062,-0.0304781,-0.0354923,-0.0612199,-0.00343302,-0.0183608,-0.00770346,-0.0135801,-0.0408394,0.00153037,-0.00339874,-0.0410473,-0.0809624,-0.0812264,-0.041836,-0.0542106,-0.0324031,-0.0428287,-0.0289454,-0.0313227,0.0104548,-0.0398348,-0.0403508,0.0386345,0.0186229,0.00306324,-0.0348341,0.0223732,-0.00173187,0.000725033,0.0293208,-0.0688711,0.0275473,-0.0151934,-0.00534947,-0.0480847,0.0593201,-0.0901329,-0.0500365,-0.0414257,-0.115137,-0.124693,-0.0190695,0.0184509,-0.036834,-0.0660238,0.0183874,0.092314,0.129572,0.0832385,0.0851583,-0.00864232,0.0285178,0.0820734,-1.52533e-05,-0.0129877,-0.0283016,0.0421634,0.049449,0.00733495,0.0372868,-0.0110163,-0.0668165,0.010416,-0.0344339,0.0379175,0.0887911,0.0233106,0.0400573,0.0362996,-0.00179141,0.179886,-0.0277994,0.0765677,-0.0323912,-0.0174499,0.0335779,0.0110532,-0.0252319,-0.00204622,0.0107232,-0.098511,0.0245415,0.0174773,-0.00162647,-0.0374425,-0.00790316,-0.0106638,-0.0420482,0.0452816,0.0059787,0.0602417,-0.00314649,0.0341724,0.0433664,0.0242669,0.0240648,0.0410128,0.0528961,0.0643302,0.0348763,0.0734633,0.0485765,-0.010471,0.040676,0.131571,-0.0477864,0.252354,0.117418,0.295697,0.131568,0.0482493,0.0626473,0.239005,0.150561,-0.050944,0.113937,0.0712228,0.00314948,0.167263,0.0817781,0.146189,0.148771,0.129043,0.13663,0.107803,0.0867428,-343576,1.02104
-338775,0.997087,0.236789,4,15,0,338844,-0.00571461,0.974263,-0.0294651,-0.0122047,0.0461548,-0.0289289,0.0181627,0.0334453,0.0532132,-0.00175724,-0.0164245,-0.0455768,-0.0749361,-0.0223786,-0.00243255,0.00436006,-0.00582272,-0.0156112,-0.0118056,0.0026823,-0.05117,-0.0631935,-0.0765683,-0.0363292,-0.0599734,-0.0269117,-0.0541291,-0.0290698,-0.0479454,0.00589615,-0.0456174,-0.0194003,0.0313034,0.0114335,-0.0100521,-0.03708,-0.00445347,-0.0364913,0.015673,0.0161875,-0.0863497,0.00187612,-0.00760634,-0.0363348,-0.0602428,0.0595681,-0.0893869,-0.0839502,-0.0486675,-0.0994406,-0.150707,0.00299687,-0.0198517,-0.044607,-0.0777781,0.0150826,0.0757652,0.116244,0.043125,0.0583507,0.0291092,0.0190564,0.0774356,0.00546859,-0.0241103,-0.013422,0.0538412,0.0679012,0.0157231,0.0100449,-0.00961623,-0.0972975,-0.016959,-0.0162285,0.0463195,0.0778783,-0.00125693,0.030434,0.0452817,-0.0106878,0.177722,-0.0619155,0.0327691,-0.0492196,-0.00458355,0.016706,0.0251841,-0.0214198,-0.00340408,0.00366543,-0.089175,0.00346817,-0.00783094,-0.0251516,-0.0583354,-0.00315228,-0.00544856,-0.0209998,0.0420809,-0.0130344,-0.0148474,-0.0219022,0.0301746,0.0188221,0.0162207,0.0289592,0.0843366,0.0759229,0.0363482,0.0551819,0.0698331,0.0304014,-0.0164926,0.0212671,0.13214,-0.0369705,0.253624,0.126312,0.295982,0.130144,0.0478434,0.0640951,0.243271,0.151368,-0.047906,0.097407,0.0823744,-0.00219014,0.157364,0.0959701,0.147574,0.152021,0.119766,0.102428,0.125284,0.0871675,-343614,1.02121
-338771,0.991105,0.236789,4,15,0,338836,-0.00457904,0.97394,-0.0359203,-0.0137737,0.022488,-0.0165706,0.0117396,0.023808,0.00514117,-0.0444863,-0.0313525,-0.0351291,-0.0628375,-0.0130715,-0.0282064,-0.0142604,-0.00565491,-0.0371419,-0.00952699,0.0148189,-0.0486646,-0.0585888,-0.0678193,-0.0342538,-0.0638398,-0.0346699,-0.0443644,-0.0353822,-0.0396528,-0.00522716,-0.0449602,-0.0242647,0.06007,0.0166546,-0.0103062,-0.0325433,0.0279354,-0.00176146,0.00119891,0.045383,-0.0490851,0.0171531,-0.00294363,-0.027696,-0.0338863,0.0551619,-0.0875584,-0.0762861,-0.0485218,-0.0741307,-0.148052,0.0146825,-0.014456,-0.0470929,-0.101987,0.00232829,0.0759244,0.0954656,0.0553662,0.0700948,0.00218371,0.00517957,0.0867662,0.0167494,-0.0117258,-0.026702,0.0588048,0.0413444,-0.0133875,0.00469836,-0.00711594,-0.0716885,-0.0133978,-0.0154616,0.0295591,0.0884773,0.00347252,0.0303266,0.0247298,0.00751321,0.167298,-0.0330363,0.0523358,-0.0264152,-0.0176346,0.0358035,0.00827904,-0.0266299,-0.00598589,-0.0159413,-0.0891837,-0.0124065,-0.0021141,-0.0206988,-0.0393225,-0.0150369,-0.0283579,-0.046272,0.0343214,-0.00720824,-0.000857075,-0.0238468,0.0231982,0.0384679,0.016584,0.030547,0.0392349,0.0517776,0.0441619,0.0437316,0.101208,0.0546463,-0.0257985,0.0276525,0.130658,-0.0493192,0.258624,0.119431,0.294593,0.130571,0.0456217,0.0630075,0.238353,0.154254,-0.0487006,0.107583,0.0746106,0.00653065,0.163957,0.0888893,0.148688,0.153338,0.0767613,0.0708769,0.150451,0.0563164,-343617,1.0212
-338780,0.67127,0.236789,4,15,0,338850,-0.00505356,0.973408,-0.00656074,-0.0567612,0.0547567,-0.0182129,0.0144409,0.0515898,0.0564353,-0.0145858,-0.0142586,-0.0454792,-0.0757977,-0.0168949,-0.0196232,-0.0131958,-0.0287726,-0.0177538,-0.0111131,-0.000624261,-0.0372059,-0.0755115,-0.0736865,-0.0453093,-0.0549671,-0.0142122,-0.0385965,-0.0101633,-0.0421807,0.011732,-0.0436887,-0.0323868,0.017178,0.0020674,-0.0133468,-0.0540099,0.00171563,-0.037495,0.0172727,0.0129318,-0.0718825,0.0128246,-0.0151386,-0.0308792,-0.0621766,0.0622451,-0.0737837,-0.057431,-0.0558617,-0.104925,-0.128782,-0.0275256,-0.0176297,-0.0281062,-0.0641706,0.00190666,0.0918517,0.135267,0.0652673,0.0748911,0.018333,0.0133046,0.079301,-0.0135874,-0.0170062,-0.0154795,0.0386494,0.0735628,0.0218907,0.045505,0.00375436,-0.0773759,-0.0117976,-0.037747,0.0471825,0.0747031,0.00985708,0.0387498,0.0439803,-0.0123649,0.180239,-0.0475666,0.0634678,-0.0363764,0.0021039,0.0227778,0.0213738,-0.0092283,-0.00606506,0.00361965,-0.098797,0.025419,-0.0020172,-0.0282668,-0.05283,-0.000916615,0.0134593,-0.0706819,0.0427792,0.00453261,0.0485828,-0.000225664,0.0679295,0.0187386,0.0240279,0.0371929,0.0599049,0.0548075,0.053715,0.0383888,0.0476093,0.0315378,0.00705996,0.0349805,0.131961,-0.0376185,0.253829,0.128531,0.298094,0.132569,0.0499984,0.071674,0.249657,0.150769,-0.0431983,0.0986994,0.0802058,0.00095006,0.163127,0.0949046,0.146735,0.149005,0.121323,0.0753146,0.133101,0.190428,-343747,1.02165
-338771,0.991542,0.236789,4,15,0,338848,-0.00439547,0.973353,-0.0378005,-0.0131747,0.0205876,-0.0190089,0.0110921,0.0263905,0.00224269,-0.0307381,-0.0339151,-0.0321192,-0.0601822,-0.00820088,-0.0183056,-0.00627381,0.00298072,-0.0374101,-0.0116044,0.0131147,-0.0521633,-0.0599156,-0.073304,-0.033523,-0.0685394,-0.032757,-0.0508308,-0.0348723,-0.0357336,-0.00857925,-0.0630256,-0.0314775,0.0510456,0.00986089,-0.0198194,-0.0219276,0.0210598,0.000470137,0.00421198,0.0433008,-0.0572534,0.0170459,-4.99503e-05,-0.0270874,-0.0398287,0.0581148,-0.0942647,-0.0632405,-0.0398811,-0.068498,-0.134793,0.00698322,0.00102487,-0.0433028,-0.0884007,0.00424206,0.072616,0.0964503,0.0573205,0.0590638,-0.0003785,0.00334556,0.0883797,0.0103047,-0.0212275,-0.029909,0.059184,0.0490421,-0.0129466,0.000837646,-0.00225201,-0.0863785,-0.00780997,-0.00661723,0.0311218,0.0876031,0.00866757,0.0307807,0.0261553,0.00777648,0.168965,-0.038144,0.0618914,-0.0183228,-0.0160266,0.0415566,0.0127159,-0.0273239,0.000521073,-0.00497244,-0.0990398,-0.0110179,-0.00530198,-0.0140245,-0.0543406,0.00192987,-0.0266451,-0.0243744,0.0335352,0.0113766,0.0122046,-0.024481,0.0153131,0.0220227,0.0219911,0.0429734,0.0500773,0.0483624,0.0323643,0.0513715,0.0771625,0.0546617,-0.0128294,0.0241433,0.129958,-0.0508794,0.255255,0.118055,0.295939,0.127576,0.0512049,0.0589403,0.237419,0.153559,-0.0483842,0.105691,0.0806995,0.00564207,0.165564,0.0868821,0.142573,0.153542,0.146593,0.121902,0.0976348,0.0584929,-343561,1.02092
-338772,0.840518,0.236789,4,15,0,338828,-0.00322946,0.974438,-0.00284184,-0.0498366,0.0593844,-0.0165453,0.0102629,0.0451287,0.0481332,-0.0102898,-0.0199704,-0.0413405,-0.0633045,-0.0163639,-0.0175621,-0.0198159,-0.0330133,-0.00578027,-0.0175607,0.000607061,-0.0446086,-0.0694495,-0.0734712,-0.0425588,-0.0471671,-0.0198787,-0.0387431,-0.019343,-0.047699,0.0135376,-0.0348574,-0.0319355,0.0466734,0.0138472,-0.0130753,-0.0642679,0.0195213,-0.0336728,0.0239442,0.0200734,-0.0591863,0.0254689,-0.0181896,-0.0296203,-0.0597952,0.0650952,-0.0673101,-0.0619896,-0.04928,-0.0957125,-0.132493,-0.028954,-0.00446408,-0.0231715,-0.0673898,-0.0076439,0.0925405,0.115975,0.0587209,0.0707739,0.00115915,0.0149842,0.0725399,-0.0157896,-0.0157203,-0.010027,0.0286719,0.0696569,0.0210689,0.040278,0.00685511,-0.0640183,-0.0129256,-0.0256389,0.0458752,0.0800449,0.00682253,0.0277013,0.0281084,-0.0120065,0.182933,-0.0447863,0.046961,-0.04134,-0.00138851,0.026297,0.00412661,-0.0133719,-0.00654969,-0.00249053,-0.102472,0.0304219,-0.00738784,-0.0199667,-0.0389296,-0.012169,0.00928108,-0.0455828,0.0320494,-0.00203667,0.0178646,-0.0017997,0.0670301,0.0227586,0.019812,0.0323291,0.0526228,0.0554804,0.0842066,0.0338164,0.0685183,0.0348435,-0.00500329,0.0178567,0.130764,-0.0362827,0.255287,0.128489,0.290201,0.133583,0.0435143,0.0741247,0.246661,0.148244,-0.0454537,0.0995877,0.0771002,-0.00156501,0.159638,0.092538,0.150981,0.145801,0.133133,0.0508846,0.161091,0.09679,-343522,1.02087
