# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = h2reg_hreg_model
# start_datetime = 2025-03-23 20:43:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/tv311lc7.json
# init = 2 (Default)
# random
#   seed = 72236
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h2-dens.h-nondens/h2reg-hreg-20250323154325_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=h2reg-hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,mu_inner_beta,sigma_inner_beta,betad.1.1,betad.2.1,betad.3.1,betad.4.1,betad.5.1,betad.6.1,betad.7.1,betad.8.1,betad.9.1,betad.1.2,betad.2.2,betad.3.2,betad.4.2,betad.5.2,betad.6.2,betad.7.2,betad.8.2,betad.9.2,mu_betad.1,mu_betad.2,sigma_betad.1,sigma_betad.2,log_p,rmse
-169572,0.986125,0.248143,4,15,0,169616,-0.00664099,0.974963,-0.0481082,-0.0574787,-0.102637,-0.110146,0.0102131,0.00303057,-0.0359974,-0.092272,-0.0129829,0.0925528,0.105485,0.0699201,0.0735662,0.00246377,0.00300523,0.0709169,-0.0145996,-0.0325261,-0.0127972,0.0394039,0.039291,-0.00114241,0.0183732,0.0111043,-0.0793884,-0.0190417,-0.00281167,0.0542786,0.0537925,0.015633,0.0166843,0.02998,0.0286,0.178644,-0.0131438,0.0727846,-0.0319194,-0.000101938,0.0174554,0.0257175,-0.0106506,-0.00792537,-0.00242005,-0.116443,0.00892487,-0.0535608,0.055712,-0.039012,0.0297219,-0.0196265,0.0552997,0.0336638,0.0585824,0.0840212,0.0356873,-0.017269,0.0445485,0.194136,-0.0575256,0.258382,0.118911,0.294156,0.128006,0.0368534,0.054942,0.229242,0.158555,-0.0387318,0.0750026,0.0664962,0.00623469,0.170338,0.0789587,0.167133,0.155593,0.138473,0.0403933,0.257991,0.0807222,-171084,1.01743
-169574,0.985037,0.248143,4,15,0,169613,-0.00619733,0.97321,-0.0738497,-0.0279311,-0.0786417,-0.135586,-0.0143149,-0.0283374,-0.0540204,-0.0765432,0.0152378,0.103823,0.104247,0.0364149,0.0589278,0.00968782,-0.00919223,0.0911448,0.0020725,-0.00450903,-0.019575,0.0574401,0.0732559,-0.00554664,0.0353303,0.0109371,-0.0743055,0.00821073,-0.0316915,0.054947,0.0889219,-0.0107959,0.0371584,0.0475194,-0.0272457,0.171926,-0.0473341,0.0422506,-0.037353,-0.0290557,0.0286378,0.00443622,-0.0124423,-0.00284729,-0.00298187,-0.105035,0.0104937,-0.0866632,-0.0016808,0.0242109,-0.00346386,-0.0116458,0.0757569,0.107827,0.0323393,0.0704851,0.0581387,0.017213,0.0430045,0.219305,-0.0452586,0.249386,0.11461,0.281138,0.14821,0.0511386,0.0487832,0.228556,0.157679,-0.0449873,0.0773337,0.0725903,0.0122769,0.162928,0.082874,0.147731,0.161103,0.116132,0.139926,0.0853534,0.0929765,-171103,1.01742
-169566,0.985375,0.248143,4,15,0,169614,-0.00356293,0.97344,-0.0707572,-0.049119,-0.0948242,-0.130355,-0.00133335,-0.011192,-0.051187,-0.102201,-0.0194215,0.0869725,0.108675,0.0511148,0.0644172,-0.00706392,-0.00439256,0.0835873,-0.0230736,-0.0146662,-0.0056328,0.0513358,0.0493539,0.0120815,0.0142139,0.0172898,-0.0730383,0.0132772,-0.0168735,0.0679615,0.0465356,0.0171845,0.0326401,0.0400357,0.0177895,0.15426,-0.0340842,0.070548,-0.0423804,-0.0458646,0.0254121,0.0157857,-0.0220396,-0.0100209,-0.0124139,-0.115516,0.00885977,-0.0515124,0.0270002,-0.0139819,0.0133391,-0.0274926,0.0363066,0.0688162,0.053589,0.0818916,0.0409809,-0.0622448,0.0574082,0.197234,-0.0578034,0.266251,0.117879,0.290905,0.13658,0.0465955,0.0487521,0.23947,0.156455,-0.0422629,0.076227,0.063046,0.00435036,0.177263,0.0826347,0.167737,0.15394,0.178364,0.073689,0.126508,0.115681,-171188,1.01812
-169568,0.882536,0.248143,4,15,0,169622,-0.0073487,0.973976,-0.0691385,-0.0446223,-0.0953509,-0.121825,0.00583005,-0.0241259,-0.0534471,-0.0885015,0.000640008,0.0864953,0.113755,0.0526868,0.0683039,-0.0134922,0.0176473,0.0829341,-0.0160552,-0.016697,-0.0157188,0.0397525,0.0534958,-0.00175959,0.0201835,0.024072,-0.073331,-0.00729503,-0.0187342,0.0655182,0.0419191,0.0107084,0.0264915,0.056788,-0.0109275,0.157956,-0.0509392,0.0672044,-0.0506553,-0.0328588,0.0138444,0.0175525,-0.0197061,-0.00206604,-0.012384,-0.121051,0.00294105,-0.0498212,0.0512733,0.00439183,0.0254803,-0.0410978,0.0468074,0.0633189,0.0331187,0.0864291,0.0363942,-0.0340478,0.0562201,0.204964,-0.0554471,0.259746,0.119718,0.291936,0.139729,0.0391729,0.0512202,0.234139,0.148024,-0.0434594,0.0696432,0.0688607,0.0112495,0.17315,0.090881,0.168033,0.151159,0.130752,0.0548412,0.0832994,0.14986,-171151,1.01787
-169574,0.917699,0.248143,4,15,0,169612,-0.00626697,0.974237,-0.0822038,-0.0388189,-0.0847573,-0.119378,-0.0011666,-0.024772,-0.0333863,-0.0909718,0.0186773,0.0910731,0.0928467,0.0705063,0.0779256,-0.0153445,0.00405008,0.082877,-0.00963369,-0.0185627,-0.00750185,0.019304,0.0528826,0.00980971,0.0196594,0.0199319,-0.0658346,-0.0071825,-0.0223416,0.0825193,0.0700386,0.031441,0.0276107,0.0409778,-0.00514722,0.169794,-0.0487569,0.0576742,-0.0535264,-0.0372423,0.0115631,0.0193162,-0.00731858,0.00864971,-0.0070284,-0.104978,0.00254703,-0.0537284,0.0323519,-0.0043082,0.0149943,-0.0259393,0.0403948,0.0648044,0.0335973,0.0547796,0.0494085,0.0045655,0.0692432,0.199853,-0.0539709,0.261917,0.123273,0.285841,0.131935,0.0426744,0.0421893,0.233274,0.155351,-0.0377999,0.0684011,0.0705235,0.00764266,0.167931,0.0890679,0.162037,0.146271,0.16385,0.087303,0.146317,0.221058,-171051,1.01711
-169566,0.990254,0.248143,4,15,0,169613,-0.00613679,0.97546,-0.0425669,-0.0553296,-0.0998664,-0.133213,-0.000408502,-0.00337629,-0.0523673,-0.0747642,-0.0114952,0.110769,0.126867,0.0418597,0.0551613,0.0205573,-0.0139852,0.0832579,-0.0132713,-0.0160074,-0.0281377,0.0693822,0.0556863,-0.0183563,0.0297832,-0.000851781,-0.0853358,-0.00411441,-0.011079,0.027697,0.0728408,-0.00777103,0.031618,0.0354368,0.00356382,0.172998,-0.0101286,0.0593505,-0.0180687,0.00633961,0.0429989,0.0156476,-0.0177556,-0.0114687,0.00908282,-0.112384,0.0225636,-0.0287916,0.0239571,0.00552528,0.0206702,0.0189897,0.0683916,0.0555861,0.0463991,0.0749686,0.0431124,0.0201931,0.0407712,0.210488,-0.0493102,0.252094,0.110322,0.288691,0.146572,0.0515649,0.0558757,0.225847,0.160178,-0.0514506,0.0922674,0.0661567,0.00399564,0.16902,0.0721227,0.154329,0.170689,0.134554,0.0704597,0.103522,0.0952617,-171164,1.0181
-169570,0.877436,0.248143,4,15,0,169604,-0.00726418,0.971675,-0.0718756,-0.0399737,-0.0870877,-0.117185,-0.0075478,-0.0209423,-0.0369938,-0.0993156,0.00174143,0.083146,0.0966814,0.0611153,0.0826503,-0.00546876,0.00497641,0.0695603,0.00581691,-0.0224843,0.00540983,0.0355829,0.0688896,0.0302872,0.0276071,0.0254921,-0.0805855,-0.00438053,-0.0155956,0.0722414,0.0581349,0.0151189,0.0297365,0.0265207,0.00064221,0.181516,-0.0265761,0.0637494,-0.0490932,-0.0365965,0.014303,0.0185585,-0.00730909,0.00695046,-0.0199472,-0.111957,0.00201198,-0.054225,0.0350969,-0.0112867,0.0585832,-0.0537976,0.0448979,0.0430554,0.0553505,0.0965186,0.0504673,0.0386818,0.107923,0.211507,-0.0574193,0.267664,0.120637,0.279773,0.137027,0.044687,0.0422141,0.240317,0.149547,-0.0351621,0.0776127,0.0699807,0.0081424,0.158686,0.0805011,0.159475,0.159335,0.133382,0.0835485,0.11,0.0698982,-171110,1.01735
-169568,0.998439,0.248143,4,15,0,169609,-0.00518109,0.975263,-0.0764218,-0.0496592,-0.0876291,-0.116357,-0.00562636,-0.0155403,-0.0388705,-0.0717736,0.00752833,0.0751636,0.107417,0.0580687,0.0840254,0.00651421,0.0016009,0.0705106,0.0103464,-0.00874965,0.00639893,0.0268726,0.0637373,0.0250478,0.0302248,0.0206111,-0.0782017,0.0106119,-0.017431,0.0764914,0.0573729,-0.00200335,0.033609,0.0374491,-0.00352115,0.178952,-0.0225752,0.0552898,-0.0385077,-0.0278059,0.00817732,0.00532094,-0.0122226,0.00172577,-0.025548,-0.103583,-0.00698972,-0.0460819,0.0323915,0.000454478,0.0566607,-0.0522489,0.0328184,0.0276699,0.043882,0.0638356,0.0581039,0.0432485,0.0741416,0.20357,-0.0577382,0.262382,0.123962,0.282609,0.138662,0.0455965,0.0397618,0.235133,0.155568,-0.0400532,0.080052,0.0671524,0.0113427,0.165805,0.0748565,0.158502,0.16353,0.101603,0.0673564,0.108641,0.0651957,-171085,1.01746
-169567,1,0.248143,4,15,0,169602,-0.00535873,0.973113,-0.07251,-0.0391127,-0.0845951,-0.118158,-0.016297,-0.018375,-0.0350065,-0.0777151,0.00551289,0.0897693,0.101972,0.0585003,0.0706444,0.0150978,-0.00179409,0.0719716,0.0174205,-0.0119097,0.00650342,0.0432161,0.0560831,0.0156943,0.0315974,0.029057,-0.0902978,0.00496756,-0.0163895,0.0726598,0.0484701,-0.00450411,0.0311744,0.0464182,0.00115687,0.187694,-0.0301874,0.075258,-0.0269279,-0.0427601,0.0205938,-0.00552611,-0.0132539,-0.0067901,-0.0072564,-0.125947,-0.00123912,-0.0542107,0.0448656,-0.0005169,0.0605368,-0.0617381,0.0442703,0.0497143,0.063351,0.0621852,0.0649006,0.0200122,0.131562,0.201031,-0.0547175,0.263087,0.112772,0.286546,0.142227,0.0476254,0.0455231,0.231366,0.159701,-0.0364717,0.080694,0.0587575,0.00166337,0.164198,0.0840649,0.156489,0.163296,0.174074,0.097811,0.10241,0.0569217,-171079,1.01723
-169566,0.936305,0.248143,4,15,0,169607,-0.00622683,0.973764,-0.0812318,-0.0554551,-0.11538,-0.122914,-0.00569796,0.00960648,-0.0485772,-0.0735393,0.008912,0.0747169,0.11163,0.0536514,0.061131,0.0180875,-0.0149835,0.0826099,-0.00663274,-0.00432159,-0.0400986,0.055773,0.0510192,-0.00398277,0.0301707,-0.00132835,-0.0646507,-0.0117331,-0.020881,0.0660361,0.0755259,0.00820412,0.0430729,0.0417838,0.00342075,0.159265,-0.0132574,0.0686523,-0.0373462,-0.0113872,0.00232533,0.0373478,-0.00425576,-0.000405816,0.0138504,-0.106869,0.00693138,-0.0430037,0.0397058,0.00575812,0.06189,-0.0151651,0.0541089,0.0438185,0.0285141,0.0617627,0.0813282,0.0155397,0.0344615,0.204123,-0.0559186,0.252984,0.121913,0.292265,0.136098,0.0484538,0.0610252,0.23418,0.15599,-0.037612,0.0723429,0.0767477,0.0061077,0.15686,0.0765199,0.159817,0.160746,0.136445,0.109671,0.148187,0.0824665,-171148,1.01783
-169564,0.997732,0.248143,4,15,0,169603,-0.00495505,0.97343,-0.0401094,-0.0418528,-0.0695426,-0.12295,0.00501449,-0.0287247,-0.0230367,-0.093246,-0.00531047,0.123937,0.0959724,0.0618824,0.0814918,-0.00906389,0.0049604,0.0815691,-0.00842615,-0.0255927,0.00166608,0.0538342,0.0546945,-0.00869945,0.03642,0.0229034,-0.0870566,-0.00289201,-0.0153253,0.0424013,0.0688109,0.0045751,0.0165225,0.0319443,-0.0143251,0.188609,-0.0315346,0.0519996,-0.0349132,-0.0152141,0.0339599,0.002634,-0.0133403,-0.0107715,-0.00731138,-0.125176,0.0126881,-0.0495985,0.0340377,-0.00162631,0.0122723,-0.00572447,0.043009,0.0630516,0.0880649,0.0681032,0.0494309,0.000500712,0.0303583,0.2084,-0.0485217,0.26276,0.112701,0.27766,0.140903,0.0466539,0.0460758,0.228412,0.160015,-0.0508717,0.0837039,0.0595737,0.00769646,0.178385,0.082187,0.146906,0.154603,0.141282,0.084799,0.0967806,0.0769211,-171061,1.01712
-169564,0.965041,0.248143,4,15,0,169611,-0.00463244,0.974846,-0.0809264,-0.0515182,-0.110138,-0.124513,-0.00870952,0.00367005,-0.0647037,-0.0753121,0.00897122,0.070892,0.113583,0.0473459,0.0471604,0.0235002,-0.00858878,0.0826766,-0.00441131,-0.010912,-0.0287754,0.042047,0.0667933,0.00433939,0.0161095,0.0024667,-0.0663232,-0.0033775,-0.0175322,0.0667285,0.0731624,0.00835336,0.034871,0.042525,0.0206013,0.152326,-0.0234685,0.0645486,-0.0326855,-0.0115897,0.0166094,0.0241413,-0.0130996,-0.00148804,0.00405937,-0.0936908,0.00633544,-0.0489137,0.0489195,0.00264311,0.0554465,-0.0140267,0.0603689,0.0387354,0.0304143,0.0702847,0.0298992,0.0239855,0.0406514,0.202916,-0.060181,0.252902,0.116438,0.293937,0.136328,0.0504335,0.0566417,0.230431,0.156453,-0.0409358,0.0812734,0.0800327,0.00426006,0.158379,0.0757417,0.170122,0.162553,0.140505,0.0979839,0.149846,0.076322,-171155,1.01798
-169562,0.973795,0.248143,4,15,0,169606,-0.00557098,0.97297,-0.0820893,-0.062955,-0.102333,-0.129198,-0.00726086,0.0122792,-0.0532143,-0.083583,-0.00162025,0.0797819,0.120107,0.0486758,0.0527402,0.0311254,0.00243156,0.0852526,0.00503675,0.00524888,-0.0217656,0.03823,0.0565303,0.0185013,0.0238593,0.00864287,-0.0654081,-0.0122237,-0.0146291,0.0579262,0.0631462,0.00977182,0.0266581,0.0303539,0.0180519,0.160888,-0.0300957,0.0633772,-0.0227416,-0.019995,0.0378706,0.00704622,-0.0166307,-0.00747957,-0.000687818,-0.102424,-0.000632349,-0.0236877,0.0481285,0.00297366,0.020698,-0.00014306,0.0492243,0.0420103,0.0429236,0.0619995,0.028797,0.00985514,0.0267709,0.20976,-0.0525664,0.254946,0.116624,0.294104,0.13597,0.0566033,0.047484,0.233481,0.153139,-0.0392003,0.0804635,0.0772216,0.00702433,0.165989,0.0779134,0.168253,0.158858,0.16295,0.113307,0.233417,0.0957075,-171222,1.01834
-169563,0.958271,0.248143,4,15,0,169605,-0.0059082,0.97551,-0.0570273,-0.0413489,-0.0845957,-0.123581,0.00629718,-0.00894446,-0.0256337,-0.0930885,0.00803937,0.119847,0.100871,0.0492482,0.0633911,0.016436,-0.0100254,0.0967123,0.016973,-0.0238586,0.000754629,0.0549924,0.059706,-0.00855457,0.0359276,0.0130125,-0.0807862,-0.0139322,-0.0107324,0.0491549,0.043856,0.00783023,0.0373049,0.0230405,0.0181104,0.172724,-0.0301599,0.0564571,-0.0212281,-0.00263122,0.0374833,0.0239986,-0.0138058,0.00934766,-0.00337091,-0.0867186,0.0168753,-0.021266,0.0326103,0.0130782,0.0513335,-0.0101465,0.0630081,0.0424554,0.0294129,0.0367886,0.037984,0.0261283,0.0324665,0.206457,-0.045317,0.255341,0.117506,0.279944,0.129861,0.0352946,0.0478245,0.232959,0.157054,-0.0453594,0.0764526,0.0717073,0.00625515,0.164124,0.0868942,0.151108,0.158701,0.145433,0.102119,0.0898353,0.133342,-171033,1.01708
-169565,0.926013,0.248143,4,15,0,169605,-0.00520478,0.973779,-0.0726433,-0.0528754,-0.115552,-0.140081,-0.00150603,-0.0109977,-0.0512991,-0.0912776,0.00650275,0.0993185,0.111669,0.046126,0.0821601,-0.011422,0.00208727,0.0816365,-0.0200272,-0.0178261,-0.0371095,0.0413401,0.0417563,0.00647925,0.0293546,0.0263668,-0.0783063,-0.0127664,-0.0245442,0.057766,0.0840321,-0.00138592,0.0197961,0.0289543,0.0206548,0.172464,-0.0312221,0.0723353,-0.0383286,0.00150158,0.0229081,0.0106285,-0.0381768,0.0106519,-0.00429554,-0.114984,0.00817957,-0.055225,0.0663725,0.00935092,0.0172667,0.00180474,0.0954394,0.0848087,0.0730559,0.0799255,0.0315264,-0.00135683,0.0442702,0.20694,-0.0462444,0.260805,0.117079,0.286395,0.138117,0.0587812,0.0495303,0.228368,0.153871,-0.0439942,0.0930038,0.068948,0.01247,0.166798,0.0725352,0.160599,0.159544,0.148366,0.133591,0.113941,0.0747346,-171167,1.01798
-169553,0.997281,0.248143,4,15,0,169598,-0.00575329,0.973225,-0.0709676,-0.0505503,-0.101968,-0.129299,0.00695588,-0.0253171,-0.0451392,-0.0896971,-0.01425,0.0919023,0.0899544,0.0556469,0.0648584,0.00858247,0.00149213,0.0967549,-0.00524049,-0.0285698,-0.01025,0.0533326,0.0477343,-0.0108285,0.0103579,0.0163467,-0.0690576,-0.00876604,-0.00218355,0.0462615,0.071212,0.0218168,0.0422931,0.0315936,-0.000369559,0.178505,-0.0268467,0.057226,-0.0265959,-0.0166471,0.0171829,0.0181094,-0.00355396,-0.00851917,0.000105019,-0.104389,0.000901896,-0.0564801,-0.00767387,-0.0347519,0.0304787,-0.0193561,0.0360697,0.0882527,0.0467803,0.0558634,0.0532238,-0.0126395,0.0301694,0.205689,-0.0593833,0.249469,0.119691,0.287083,0.139941,0.0504288,0.0567631,0.229358,0.159056,-0.0431606,0.0767003,0.0699636,0.00649133,0.164481,0.0837789,0.164423,0.154121,0.225987,0.0521125,0.159644,0.064866,-171125,1.01761
-169559,0.935238,0.248143,4,15,0,169593,-0.00599812,0.974601,-0.0514514,-0.0459506,-0.0847872,-0.129902,-0.0109829,-0.000644951,-0.0373329,-0.0748588,0.0199549,0.106725,0.124382,0.049872,0.0702914,-0.000534896,-0.0169341,0.0613624,-0.0132132,-0.019163,-0.0317636,0.0496818,0.0677993,0.0114231,0.0397062,0.0152692,-0.085901,-0.00922102,-0.027557,0.0592486,0.0607003,-0.0136526,0.0141101,0.0444798,0.000403633,0.180183,-0.0319581,0.0539399,-0.0453769,-0.0102429,0.0280894,0.0148379,-0.0229882,-0.00150822,-0.00294028,-0.107547,0.0212341,-0.0259639,0.0320409,0.0140812,-0.00682525,0.0217615,0.0647007,0.0530809,0.0409712,0.124441,0.0698606,0.013553,0.0269291,0.211742,-0.0442365,0.260263,0.121367,0.287089,0.142172,0.0423108,0.0434782,0.225243,0.157906,-0.045201,0.0913117,0.0763349,0.00996999,0.170969,0.0853566,0.153321,0.161144,0.145505,0.143241,0.129628,0.100491,-171148,1.01791
-169561,0.875657,0.248143,4,15,0,169598,-0.005418,0.97361,-0.0514272,-0.036951,-0.0960249,-0.119969,-0.00150044,-0.0116909,-0.0486191,-0.0961059,0.00854433,0.102322,0.105389,0.0504423,0.0784109,-0.00607397,-0.00901346,0.0645441,-0.0150311,-0.0192724,-0.0272674,0.0474259,0.0772341,0.00264003,0.0228693,0.0139584,-0.0881589,-0.0116896,-0.0198561,0.0464949,0.054921,0.00655005,0.0211782,0.0336015,0.00786092,0.18457,-0.0301708,0.0607396,-0.0286474,0.00214001,0.0356945,-0.00837847,-0.0132248,0.00367179,-0.0117059,-0.122569,0.00947103,-0.0370885,0.0454315,0.00859202,-0.00879241,0.004633,0.0293867,0.0737119,0.0821751,0.109946,0.0888488,-0.0119106,0.0397299,0.213048,-0.0463139,0.24583,0.114777,0.284157,0.137155,0.046109,0.0429309,0.225866,0.156575,-0.046116,0.0894271,0.0675154,0.00273649,0.168078,0.0900917,0.156982,0.153478,0.118032,0.102542,0.177081,0.0995507,-171045,1.01701
-169552,0.976353,0.248143,4,15,0,169595,-0.00729747,0.9748,-0.0714288,-0.0629509,-0.0988391,-0.133327,-0.0043661,-0.0130194,-0.0374827,-0.0822672,-0.000760978,0.0934906,0.10634,0.0732313,0.0553071,0.0161168,-0.000728086,0.0987017,-0.00312117,-0.0183035,-0.00319531,0.0475193,0.0362719,-0.00928577,0.0260955,0.000248269,-0.0528621,-0.00382749,-0.0123799,0.057879,0.0921631,0.0037383,0.0345495,0.0397914,-0.00660827,0.163838,-0.0273541,0.0603526,-0.0391711,-0.030728,0.0187757,0.0397469,-0.0145321,-0.00626112,0.0106799,-0.107885,0.0104029,-0.0312722,0.0288105,0.00619669,0.054929,-0.011818,0.0673622,0.046099,0.0296874,0.0415266,0.0337728,0.00253475,0.0441134,0.20599,-0.0578336,0.260441,0.117237,0.288709,0.14106,0.0468747,0.0568223,0.233343,0.160814,-0.040381,0.0754952,0.0694615,0.00994119,0.163039,0.0745777,0.156629,0.163943,0.177092,0.0761061,0.0945502,0.062663,-171172,1.01811
-169577,0.668759,0.248143,4,15,0,169611,-0.0056049,0.976294,-0.0456046,-0.0629829,-0.0928166,-0.107987,-0.00300345,-0.00814819,-0.0442386,-0.111234,-0.00750493,0.106977,0.0881644,0.0427179,0.0505905,0.0074668,-0.0174169,0.0771237,-0.014849,-0.0396305,-0.00305884,0.0373467,0.0492333,-0.0157416,0.0375472,0.0250975,-0.0651883,-0.0138594,-0.0268842,0.0643451,0.052726,-0.00416149,0.0402549,0.0296838,0.0216713,0.197542,-0.0349329,0.0558901,-0.0393153,-0.0147128,0.00304614,0.00961338,-0.0111965,-0.0185582,0.00139372,-0.11334,0.00133285,-0.0579153,0.0335391,0.0071053,0.0185448,-0.00641904,0.0436559,0.0561322,0.0700614,0.115278,0.0490154,0.0138923,0.0356831,0.206477,-0.0596567,0.266957,0.112511,0.278192,0.140659,0.0611508,0.0423212,0.224451,0.147337,-0.0380171,0.0795712,0.0743806,0.00646529,0.171494,0.0697021,0.15907,0.154725,0.173479,0.11295,0.191079,0.0744351,-170990,1.01681
-169564,0.993244,0.248143,4,15,0,169615,-0.00521215,0.971948,-0.0436001,-0.0584413,-0.0824621,-0.119695,-0.00385027,-0.0104629,-0.0243984,-0.0853785,-0.00485611,0.10712,0.0889025,0.0556946,0.0664293,0.0117356,-0.0119819,0.0801039,0.0118913,-0.0338931,0.0038922,0.0488795,0.0710835,0.00741497,0.0361122,-0.0013872,-0.052693,-0.0129043,-0.0200403,0.0649132,0.0672117,-0.00187087,0.028199,0.030023,0.0105409,0.188753,-0.0510671,0.065534,-0.0404538,-0.0223688,0.0126721,0.00668273,-0.0154435,0.0116536,0.00117653,-0.11087,-0.00258175,-0.0348275,0.0322465,-0.0105631,0.00219825,-0.0202051,0.0483724,0.0714827,0.0572881,0.0780969,0.0486291,0.0356049,0.0695426,0.20609,-0.0561303,0.254419,0.108059,0.288236,0.144542,0.056763,0.0479919,0.231473,0.146194,-0.0414907,0.0685594,0.068149,0.00189695,0.168797,0.0762827,0.156404,0.158289,0.141756,0.0940849,0.112972,0.0716321,-171059,1.01697
-169560,0.915416,0.248143,4,15,0,169602,-0.00580654,0.973036,-0.0700171,-0.0485594,-0.0756693,-0.124929,-0.00436463,-0.0165604,-0.05928,-0.0778141,0.0156476,0.112651,0.117695,0.0736337,0.0739926,0.0076422,-0.00526637,0.0630594,0.00532275,-0.00669287,-0.0346701,0.0526266,0.0425956,0.006627,0.0165273,0.0206933,-0.0834441,-0.008531,-0.00177806,0.053336,0.0651568,0.000774351,0.0205585,0.0492081,0.00744291,0.171218,-0.0332,0.0578711,-0.0184382,-0.0285715,0.0388606,0.0127444,-0.0255154,-0.0166209,0.0227215,-0.116946,0.0159857,-0.0506651,0.0444131,0.023468,0.0173498,-0.0267118,0.0325717,0.0598899,0.0380951,0.104442,0.0328573,-0.0186885,0.0397123,0.204747,-0.0519283,0.250245,0.119296,0.288242,0.142988,0.0548932,0.0528061,0.236365,0.15388,-0.0435134,0.0870427,0.0687339,0.00559564,0.168257,0.076156,0.154374,0.161015,0.157622,0.0742706,0.107077,0.0621017,-171160,1.01786
-169561,0.922708,0.248143,4,15,0,169597,-0.00598884,0.975617,-0.0704505,-0.045727,-0.0803296,-0.133473,-0.0158591,-0.037434,-0.052272,-0.0780336,-0.000591246,0.0933945,0.117878,0.0398213,0.0602753,-0.00208189,-0.0159343,0.0742912,0.0087632,-0.0306354,-0.0202335,0.0523535,0.0604924,0.00881838,0.0260454,0.0305595,-0.0752866,0.00765944,-0.0263484,0.0598958,0.0729553,0.0180278,0.0213766,0.0449605,-0.0110821,0.176331,-0.0517571,0.0589575,-0.0241973,-0.0234787,0.0192578,0.0243806,-0.0247609,-0.00083011,0.015022,-0.123217,0.0104724,-0.0407938,0.0351992,-0.00882588,-0.0202672,0.0204246,0.0530172,0.052822,0.0469219,0.0630932,0.0887306,0.0125884,0.0356702,0.205498,-0.0492411,0.249043,0.112291,0.276464,0.136593,0.0507522,0.0468681,0.226378,0.159802,-0.0415507,0.0724717,0.0721004,0.00946113,0.174337,0.0834434,0.155558,0.156636,0.104082,0.103112,0.107015,0.0796847,-170986,1.01672
-169567,0.983684,0.248143,4,15,0,169601,-0.00569602,0.97279,-0.0499487,-0.0299103,-0.093401,-0.122899,-0.00965169,-0.00269006,-0.0587718,-0.0941237,0.0113286,0.107609,0.119455,0.0536996,0.0702407,-0.0227658,-0.0191729,0.0800123,-0.0176363,-0.031911,-0.0347454,0.0401836,0.0837203,-0.0047356,0.0238547,0.0153569,-0.0800808,-0.000806149,-0.0202734,0.0551017,0.0758587,-0.00150441,0.0269687,0.0347366,-0.0084301,0.177952,-0.0272732,0.0477933,-0.0347978,-0.0140176,0.0293738,0.0145451,-0.00657514,-0.00609413,-0.013801,-0.112828,0.0493817,-0.0564458,0.0407268,0.0169204,0.0419894,0.0239947,0.0295116,0.0552622,0.0351031,0.0843241,0.106817,-0.00606187,0.0452904,0.20756,-0.0452667,0.252391,0.113366,0.285745,0.13945,0.0445673,0.0479548,0.230777,0.166404,-0.045608,0.0869084,0.0713186,0.014558,0.16553,0.0822092,0.159791,0.155737,0.131501,0.094921,0.116142,0.0521403,-171146,1.01773
