# 1.19366e-05, 1.13007e-05, 0.000117935, 0.000122483, 0.00012618, 0.00012983, 0.000105553, 0.000114989, 9.95591e-05, 0.00010793, 0.0001273, 0.000130278, 0.000188925, 0.00016025, 0.000169098, 0.000171604, 0.000169899, 0.000124076, 0.000114281, 0.000152402, 0.000132888, 0.000149585, 0.000103395, 8.10213e-05, 0.000126763, 9.04205e-05, 0.000117556, 0.000140216, 0.000119817, 0.000145971, 0.000121737, 0.000141471, 0.000123053, 0.000107777, 0.000110272, 0.000115072, 0.000109193, 0.000153452, 0.000137276, 0.000168856, 0.000180585, 0.000162369, 0.000116322, 0.000121292, 0.000135589, 0.000120549, 0.000115129, 0.000446702, 0.000355705, 0.000282115, 0.00062704, 0.000237117, 0.0946411, 0.0806278, 0.0839312, 0.0920801, 0.0845805, 0.0012872, 0.379434, 3.76163e-05, 2.94852e-05, 3.12888e-05, 3.84305e-05, 4.44044e-05, 4.45319e-05, 2.74517e-05, 3.3879e-05, 3.26728e-05, 3.37381e-05, 3.55135e-05, 3.97912e-05, 3.6401e-05, 3.49658e-05, 4.25643e-05, 4.5372e-05, 3.98037e-05, 4.0609e-05, 0.00187547, 0.000751454, 0.0734054, 0.06561
-169563,0.907923,0.27095,4,15,0,169605,-0.00620462,0.973216,-0.0618334,-0.0412761,-0.0946481,-0.129257,8.18202e-05,-0.0137578,-0.0137334,-0.098996,0.00983102,0.101588,0.121799,0.045107,0.0674993,-0.00675584,-0.0222291,0.0696362,-0.00883182,-0.0127274,0.0145304,0.0536504,0.0599748,-0.00853391,0.0392884,0.0166476,-0.0670906,0.016362,-0.0133112,0.0660976,0.065163,-0.0177728,0.011019,0.0255397,0.00528352,0.159371,-0.0100905,0.0624045,-0.0385212,-0.0285954,0.0443144,0.00751736,-0.0268034,-0.0092001,0.00803086,-0.124455,0.00866539,-0.0276177,0.0347059,0.0304062,0.033895,0.00265691,0.0710188,0.0501604,0.0512966,0.0681944,0.0514735,0.0186215,0.0234866,0.209862,-0.0466562,0.253892,0.118879,0.282625,0.138103,0.047302,0.0510947,0.231594,0.154602,-0.0401156,0.0831316,0.0629982,-0.000269088,0.167497,0.0790141,0.157638,0.156319,0.115512,0.0995826,0.0737715,0.115443,-171074,1.0172
-169565,0.704049,0.27095,4,15,0,169606,-0.00634141,0.974591,-0.0577434,-0.0481087,-0.0684508,-0.129974,-0.0282678,-0.018295,-0.0485531,-0.0799813,0.00863552,0.0945593,0.0998915,0.0561024,0.0529274,0.0140019,0.00299556,0.097825,0.00861269,-0.0197752,-0.0229882,0.0398137,0.05659,-0.00649307,0.00862582,0.0173204,-0.0698868,-0.0316309,-0.026311,0.064095,0.0763357,0.0107199,0.0223773,0.0493289,0.00546336,0.159935,-0.0374007,0.0559991,-0.0371369,-0.0207334,0.0245271,0.0157177,-0.0287727,-0.010554,-0.00820664,-0.0935347,0.00276721,-0.0616257,0.0272726,-0.00641925,0.0565725,-0.00584866,0.0373119,0.0471181,0.0395197,0.0706071,0.0406307,-0.0353743,0.0501138,0.21735,-0.0583857,0.256789,0.108963,0.290098,0.137241,0.054786,0.039157,0.229949,0.163526,-0.0429774,0.0745346,0.0697078,-0.00250001,0.158549,0.0834868,0.161574,0.160962,0.169743,0.028831,0.181349,0.115766,-171106,1.01758
-169567,0.966127,0.27095,4,15,0,169600,-0.00710969,0.973889,-0.0633331,-0.0419726,-0.115304,-0.121805,0.0234855,-0.00127624,-0.031814,-0.0959046,-0.00494008,0.104136,0.114637,0.0518861,0.0809492,-0.00333098,-0.00956779,0.0660859,-0.0238612,-0.0165652,-0.00280047,0.055201,0.0537306,-0.00214844,0.0229351,0.00741866,-0.0790126,0.0231521,-0.00826474,0.0412803,0.06331,-0.00232026,0.0333433,0.0207777,-0.0024256,0.184113,-0.0257448,0.0594085,-0.030829,-0.0118032,0.0302711,0.0112766,-0.0110998,0.00629177,0.0126668,-0.126132,0.0187331,-0.0644452,0.0584308,0.0219173,0.0507889,-0.0204248,0.0532754,0.0535055,0.0491072,0.073499,0.0449554,-0.0460864,0.0571022,0.194968,-0.0480738,0.255259,0.124198,0.278803,0.137893,0.0517056,0.0644313,0.227733,0.152006,-0.0432297,0.0838983,0.0677476,0.00512297,0.177497,0.0863806,0.153022,0.155769,0.107727,0.134912,0.090955,0.0627053,-171084,1.01734
-169571,0.780611,0.27095,4,15,0,169616,-0.00372615,0.977294,-0.0358033,-0.0440363,-0.0820843,-0.146044,-0.00109946,-0.0131597,-0.0494619,-0.0961709,-0.00202437,0.109324,0.104448,0.0603712,0.0792021,0.00978233,-0.0279765,0.0681062,0.002228,-0.0190712,-0.00884675,0.0600507,0.0617614,-0.0323818,0.0282312,0.0108124,-0.0609644,-0.000796798,-0.0190502,0.0451708,0.0798354,0.0160221,0.0273678,0.0321943,-0.00794176,0.180293,-0.0177948,0.0370781,-0.0360612,-0.0277677,0.0377688,0.023709,-0.0153808,-0.00493855,-0.0210186,-0.11251,0.0277697,-0.0628706,0.0518778,-0.0178062,0.0367084,0.0188781,0.0549736,0.0540534,0.0724382,0.0588177,0.0483071,0.0369598,0.0911626,0.205406,-0.056496,0.252417,0.117939,0.28997,0.141846,0.0422398,0.0488454,0.226862,0.155524,-0.043589,0.0807619,0.0567706,0.0108365,0.162566,0.0774556,0.160254,0.167099,0.18308,0.03774,0.111262,0.0683069,-171099,1.01774
-169572,0.933051,0.27095,4,15,0,169619,-0.00560055,0.977407,-0.0868965,-0.0421117,-0.114447,-0.11431,-0.00191284,-0.0119204,-0.0376516,-0.07752,-0.00226011,0.0954262,0.113749,0.0462122,0.0659647,0.00544688,0.0169337,0.085642,-0.00909922,-0.0140339,-0.0199351,0.0174491,0.0669668,0.0142315,0.0270302,0.0145286,-0.0803935,-0.00222715,-0.00872573,0.0685103,0.0530269,0.00865471,0.0298867,0.055433,-0.000201026,0.140825,-0.0390978,0.0699517,-0.0256809,-0.0038445,0.023459,0.00990049,-0.0176535,0.00155726,0.00993488,-0.123592,0.00861413,-0.0431266,0.0338899,-0.0163479,0.0364177,-0.0333592,0.0700946,0.0483689,0.0721983,0.0505334,0.0534261,-0.0206476,0.0260968,0.208054,-0.0446355,0.260307,0.117645,0.284161,0.138044,0.0498175,0.0532635,0.231787,0.155611,-0.0414855,0.0809006,0.0749683,-0.000243671,0.172055,0.0920768,0.151203,0.151131,0.202222,0.137459,0.19505,0.12929,-171060,1.01744
-169564,0.997799,0.27095,4,15,0,169602,-0.00468595,0.974091,-0.0380969,-0.0543355,-0.0693871,-0.136185,-0.00268059,-0.0132215,-0.0535399,-0.0891146,0.00503411,0.104179,0.0987255,0.0587881,0.0705621,0.0129884,-0.018749,0.0799221,0.00116506,-0.0171254,-0.0103114,0.0667909,0.0458044,-0.0166625,0.0232397,0.00631157,-0.0763349,-0.00943964,-0.0220792,0.0416295,0.0882689,0.00555413,0.0310307,0.0214035,-5.05282e-05,0.200331,-0.017954,0.0520299,-0.0439985,-0.0263839,0.0200652,0.0230605,-0.00937891,-0.00682254,-0.020869,-0.0928122,0.0131521,-0.0562747,0.053088,0.0117341,0.0416072,0.000378156,0.0436553,0.0482482,0.0259525,0.0672064,0.0296205,0.0697946,0.138656,0.205859,-0.0588423,0.254355,0.118516,0.287745,0.139797,0.0451916,0.0479909,0.229011,0.16046,-0.0424197,0.0774771,0.0649229,0.0116182,0.162282,0.0749827,0.162731,0.167764,0.105561,0.143666,0.086745,0.100269,-171138,1.01778
-169566,0.940813,0.27095,4,15,0,169606,-0.00452465,0.973812,-0.0823115,-0.0330266,-0.116666,-0.111211,-0.0029185,-0.0115517,-0.0318182,-0.0815334,0.00290173,0.0944609,0.119491,0.0643377,0.059788,0.00468152,0.00107528,0.0840251,-0.0145241,-0.0226664,-0.0226674,0.0276554,0.0685389,0.0148835,0.0265278,0.0138715,-0.0788119,0.00125116,-0.00997693,0.0697571,0.0608735,-0.00158293,0.0233696,0.0538979,-0.000144081,0.155701,-0.0403002,0.0622506,-0.0207951,0.000538333,0.0286661,0.0023402,-0.0172013,-0.00195296,0.0183335,-0.122196,0.0068703,-0.0151543,0.0383348,-0.0137979,0.0649984,-0.0227478,0.064458,0.08071,0.0958179,0.082617,0.0539555,0.0368554,0.0804291,0.207835,-0.041861,0.261751,0.112631,0.287938,0.13743,0.0494717,0.0515554,0.233079,0.15399,-0.043655,0.0789815,0.0751189,0.00412036,0.171572,0.0885691,0.148936,0.156092,0.210248,0.0963351,0.182714,0.0955941,-171113,1.01756
-169560,0.982814,0.27095,4,15,0,169597,-0.00299986,0.975337,-0.0518145,-0.0552828,-0.0801578,-0.13427,-0.00199583,-0.0109979,-0.0440584,-0.0804308,-0.00582409,0.0946176,0.0870987,0.0429394,0.0825862,0.0101818,-0.00495446,0.0781326,0.0030081,-0.00500435,-0.0203363,0.0685688,0.048948,-0.0284664,0.0366058,0.0135051,-0.0777466,-0.00717628,-0.0207834,0.0366576,0.0775446,0.0119865,0.0330074,0.0174929,0.00864891,0.186831,-0.0208508,0.053486,-0.0438524,-0.0303877,0.0283576,0.0217516,-0.0211793,-0.00391849,-0.0124524,-0.0954754,0.0221478,-0.0644328,0.0289249,0.0048793,0.0499988,-0.0302787,0.0558188,0.0389317,0.0275938,0.0567054,0.0395881,-0.0574779,0.0945787,0.207924,-0.057135,0.252602,0.119185,0.28482,0.14183,0.0482922,0.0449229,0.222961,0.158276,-0.0437365,0.0759863,0.0640228,0.00761437,0.173269,0.079738,0.155184,0.164904,0.0840912,0.117935,0.090997,0.0745278,-171070,1.01736
-169574,0.897359,0.27095,4,15,0,169608,-0.00629832,0.972475,-0.0697739,-0.0322439,-0.0837506,-0.109153,0.00391598,-0.00863319,-0.0430705,-0.099502,0.0108912,0.106358,0.124206,0.0661984,0.049463,-0.00218057,-0.00297668,0.0883373,-0.0168186,-0.0326068,-0.0243354,0.0258145,0.0568858,0.0276807,0.0152579,0.0119028,-0.0898882,0.00672249,-0.00599973,0.0780924,0.0602548,-0.00418679,0.0100098,0.0512263,-0.0156189,0.159236,-0.0266167,0.0639276,-0.0221933,-0.00490348,0.0316839,0.0171961,-0.00720804,-0.00353223,0.00504298,-0.119646,0.00402741,-0.0450976,0.0148293,-0.00448637,0.0194336,0.000827876,0.0532583,0.119427,0.0787293,0.0766905,0.0423059,-0.00612768,0.0525846,0.199351,-0.0505099,0.260824,0.118033,0.295533,0.140919,0.0522392,0.0547073,0.242987,0.155881,-0.0516937,0.0750559,0.0695558,-0.000856494,0.161983,0.0802792,0.165205,0.156263,0.250654,0.0746595,0.181971,0.074227,-171207,1.01817
-169571,0.966918,0.27095,4,15,0,169622,-0.00604517,0.975276,-0.0539327,-0.06325,-0.103603,-0.143063,-0.00459404,-0.0145876,-0.0482745,-0.0731146,-0.00548444,0.0932512,0.0965424,0.0399055,0.0852527,0.0110633,0.0014775,0.0747956,-0.00849852,-0.0047675,-0.00597405,0.0702936,0.0577993,-0.0335184,0.0329967,0.0120601,-0.0697214,-0.0183717,-0.0260256,0.0331941,0.0772668,0.0177426,0.0463364,0.0195717,0.0192644,0.173295,-0.0251963,0.0514125,-0.0499405,-0.0280481,0.0161235,0.0148913,-0.0231596,-0.00343708,-0.0154801,-0.110788,0.0185537,-0.0509128,-0.0178252,-0.00275818,0.054209,-0.0502366,0.0402291,0.0705013,0.0305774,0.0657532,0.072312,-0.0127969,0.0994979,0.210471,-0.0550001,0.246743,0.113728,0.280474,0.139523,0.0418164,0.0455442,0.217908,0.157851,-0.0424176,0.0802565,0.0686355,0.0133012,0.17123,0.0796732,0.149128,0.163233,0.149296,0.117134,0.133858,0.08013,-171024,1.01698
-169572,0.976197,0.27095,4,15,0,169614,-0.00580949,0.973823,-0.0699939,-0.0301209,-0.0874647,-0.110301,0.00321208,-0.0105832,-0.0390677,-0.10066,0.0101197,0.105956,0.121962,0.0690928,0.0522977,0.00450226,-0.00792315,0.0906577,-0.00420926,-0.0322179,-0.0266869,0.0323566,0.0575988,0.0277262,0.0199838,0.0114732,-0.0874855,0.00647264,-0.00889244,0.0775765,0.0658996,-0.00760282,0.00956627,0.053799,-0.016006,0.168968,-0.0309125,0.0642232,-0.0169224,0.00211631,0.0357384,0.0191158,-0.00208006,-0.000217934,0.0116523,-0.115765,0.00266616,-0.0379546,0.0893489,0.0197114,0.0430942,0.0219936,0.0385914,0.0565228,0.0921337,0.0597029,0.0332625,0.0251295,0.0308221,0.201945,-0.0475627,0.257985,0.12055,0.294547,0.139099,0.0531437,0.0511031,0.240296,0.156549,-0.0428627,0.0723489,0.0715802,0.000502299,0.164594,0.0797283,0.159215,0.151356,0.141308,0.0570551,0.0938438,0.0828716,-171152,1.01787
-169564,0.99762,0.27095,4,15,0,169610,-0.00740364,0.974409,-0.0581535,-0.0429392,-0.0868005,-0.122305,0.00470268,-0.0216757,-0.0396506,-0.0992463,0.0180867,0.104563,0.124368,0.0806446,0.0757207,0.00663156,0.00737506,0.0859711,0.00240814,-0.0323636,-0.0191923,0.0458177,0.070187,0.0172047,0.0237322,0.0155174,-0.0696949,0.000151151,-0.0163449,0.0797495,0.0690553,0.00132095,0.0275868,0.0431026,-0.0156285,0.171769,-0.0222072,0.0700838,-0.0132962,-0.00851284,0.01746,0.013837,-0.00687418,0.00990847,0.0117291,-0.0964689,-0.0069216,-0.0373003,0.0539971,0.0392968,0.0557067,0.0105971,0.0470629,0.0527945,0.0689733,0.0546697,0.0355723,0.0434475,0.0398906,0.202872,-0.0483834,0.260573,0.111536,0.29955,0.140541,0.0442028,0.0446052,0.242195,0.156522,-0.0437387,0.0723672,0.0705501,-0.00295741,0.160371,0.0816725,0.150809,0.15312,0.121821,0.0587693,0.109909,0.0756638,-171160,1.01798
-169565,0.877703,0.27095,4,15,0,169608,-0.00715277,0.973218,-0.0633828,-0.0484434,-0.102375,-0.133742,0.000805638,-0.002976,-0.0476639,-0.0715045,-0.00757729,0.0917164,0.091472,0.0303199,0.0597346,0.0201001,-0.0122017,0.0777827,-0.0191435,0.00227117,-0.00985144,0.0551474,0.0507804,-0.0219169,0.0329236,0.0112822,-0.089503,-0.00995561,-0.013152,0.0330221,0.0765208,0.00836225,0.026377,0.040241,0.0252702,0.176697,-0.0397553,0.047122,-0.059152,-0.0165879,0.0386182,0.0139695,-0.0153777,-0.0137379,-0.00988639,-0.12549,0.029734,-0.0466337,0.0119438,-0.0139145,0.0289717,-0.0332582,0.0571745,0.0685414,0.0504983,0.0765806,0.0583129,0.00103338,0.0339922,0.210145,-0.0531855,0.246808,0.119823,0.275029,0.13879,0.050366,0.0572203,0.219204,0.156093,-0.0438116,0.0870124,0.0674801,0.0171737,0.173022,0.0811753,0.162889,0.164553,0.169727,0.128981,0.117076,0.0834504,-171075,1.01721
-169558,0.921595,0.27095,4,15,0,169605,-0.00471408,0.973714,-0.0692462,-0.051228,-0.103038,-0.118479,0.000713511,-0.0110569,-0.0379124,-0.0897205,-0.00462873,0.0863727,0.0890154,0.0559296,0.0888581,-0.00162826,0.00591808,0.0787208,-0.0257033,0.00412503,-0.018664,0.0513193,0.0340696,-0.0117492,0.0152632,0.00107578,-0.0774732,-0.000130415,-0.0192538,0.0513337,0.0865006,0.0137525,0.0131337,0.0378578,0.0117231,0.169282,-0.00919731,0.0698961,-0.0401485,-0.0253607,0.0126156,0.00996655,-0.0265479,0.0043462,0.00892504,-0.111078,0.0150873,-0.021238,0.0318301,-0.0104441,0.0122706,-0.0160921,0.0735693,0.043173,0.029196,0.0739304,0.028267,0.0202196,0.0357786,0.201645,-0.0517256,0.262154,0.11104,0.277433,0.132501,0.0486531,0.0481168,0.223241,0.162999,-0.0526977,0.083901,0.0656073,0.00901234,0.167281,0.081149,0.155715,0.158314,0.117027,0.100539,0.0943728,0.0757616,-171024,1.01686
-169571,0.81445,0.27095,4,15,0,169612,-0.00320111,0.97414,-0.0590153,-0.0528424,-0.0873299,-0.138643,0.00320784,-0.0228297,-0.0502271,-0.0820349,0.0234719,0.09998,0.0960699,0.0445119,0.0342107,0.0365741,-0.00282079,0.0753531,0.0108493,-0.0245489,-0.0202539,0.0522067,0.0704566,-0.00313274,0.0376322,0.00764373,-0.07672,-0.0205843,-0.00692094,0.052586,0.0544034,0.000457579,0.0502955,0.0379278,0.0015599,0.17714,-0.0441553,0.0531537,-0.0321736,-0.00378901,0.0457263,0.0177725,-0.000772664,-0.00831426,-0.00742375,-0.125805,-0.00210645,-0.0311016,0.0367233,0.00581366,0.062189,-0.0270021,0.072631,0.0391596,0.0737204,0.0576544,0.10018,0.0298259,0.0426425,0.208034,-0.0514547,0.244226,0.125182,0.295637,0.148432,0.0457922,0.0521019,0.235734,0.155402,-0.0315473,0.0784526,0.0725812,0.00279006,0.166244,0.0821704,0.16023,0.159893,0.170978,0.0892732,0.129353,0.0768159,-171183,1.01814
-169567,0.957091,0.27095,4,15,0,169608,-0.00800343,0.973597,-0.0604419,-0.068164,-0.0892009,-0.132576,0.00776309,0.00422144,-0.0395669,-0.0681689,0.0074812,0.0964432,0.115161,0.0403322,0.057607,-0.00306349,-0.0190324,0.0717416,0.000511303,-0.0082687,-0.0191201,0.0466683,0.0382431,-0.00599017,0.0253299,0.00134948,-0.083835,-0.0128598,-0.013239,0.0501316,0.0818652,0.00411797,0.0226729,0.0231183,0.00734198,0.191685,-0.0310932,0.0595629,-0.0526952,-0.036762,0.0399697,0.0309827,-0.0169595,0.00972017,-0.00163409,-0.106098,0.0119165,-0.0373794,0.0357552,-0.00804805,0.012089,-0.0117538,0.0460415,0.0514477,0.0357411,0.126504,0.041559,-0.0210655,0.0630189,0.205058,-0.0424671,0.254765,0.108545,0.279344,0.123992,0.0506024,0.0466179,0.229023,0.165695,-0.0522978,0.0806458,0.0648827,0.00113251,0.178363,0.0818078,0.155853,0.155856,0.147853,0.0863523,0.0995544,0.0641068,-171047,1.01703
-169563,0.999684,0.27095,4,15,0,169596,-0.00529499,0.974664,-0.0699328,-0.0771605,-0.0816904,-0.142418,0.00250085,0.00704204,-0.0561051,-0.0762778,0.0107642,0.106136,0.111462,0.0430775,0.0550237,0.000325642,-0.0102448,0.0668898,-0.00356837,-0.00598502,-0.0242928,0.0608565,0.0322009,-0.00508668,0.0318232,0.021113,-0.0793977,-0.0223385,-0.017665,0.0490741,0.0717454,-0.00844909,0.0232806,0.0231925,0.0023565,0.187708,-0.0359124,0.0557194,-0.0430844,-0.0366289,0.0325023,0.0240349,-0.0104709,0.015813,-0.00467365,-0.109479,0.0155799,-0.0477833,0.0180571,-0.00376078,-0.00496549,-0.0155183,0.0448308,0.041673,0.0476604,0.119897,0.0428794,-0.0376543,0.0380021,0.20892,-0.0439759,0.259404,0.112334,0.273998,0.133918,0.048802,0.0415931,0.230031,0.162646,-0.0474254,0.0818042,0.0672596,0.00825584,0.170556,0.0785259,0.153101,0.161266,0.123888,0.0686588,0.10048,0.0658388,-171071,1.0173
-169563,0.937444,0.27095,4,15,0,169596,-0.00543793,0.972521,-0.0549435,-0.0166015,-0.104273,-0.111042,-0.00608327,-0.0309334,-0.0274878,-0.0972911,-0.00367993,0.0922229,0.0949689,0.0691192,0.0791491,0.0130037,0.00607352,0.0972153,-0.00736046,-0.0276411,-0.00705145,0.0351362,0.0786618,5.37028e-05,0.0118556,0.00211678,-0.0666999,0.0123413,-0.0143368,0.0606912,0.071618,0.0223846,0.0337344,0.0488189,0.00115817,0.162976,-0.0218706,0.0619584,-0.0255992,0.00529572,0.01393,0.00249024,-0.0196521,-0.0243909,0.00303097,-0.109435,0.00122987,-0.0405598,0.0627148,0.0202203,0.0621446,0.00629027,0.0463929,0.05853,0.0481571,0.0477647,0.0383291,0.0289462,0.051913,0.203155,-0.0611045,0.253296,0.118613,0.291094,0.143751,0.0466606,0.0580313,0.22877,0.150969,-0.0431201,0.0784188,0.069633,0.0004755,0.165883,0.0838353,0.15896,0.155078,0.16021,0.118351,0.136948,0.102536,-171102,1.01736
-169553,0.997709,0.27095,4,15,0,169591,-0.0062537,0.974531,-0.0695928,-0.0485417,-0.0837046,-0.120465,0.00853005,-0.0268964,-0.0380429,-0.0868588,0.00346341,0.0879721,0.108834,0.0582927,0.0595069,0.00216351,-0.0071393,0.088683,0.00133952,-0.000222427,-0.00553101,0.0410828,0.0836864,-0.0127761,0.035172,0.00479141,-0.0627139,-0.0129302,-0.0224986,0.0557545,0.0895585,0.00406908,0.0352356,0.0378828,0.0084071,0.164851,-0.0387631,0.067503,-0.0279027,-0.0240735,0.0389692,0.0178499,-0.000805115,-0.0185267,0.00631408,-0.117039,0.0229003,-0.0679393,0.0488782,0.0107442,0.0574403,-0.00995248,0.0648562,0.0565861,0.0425958,0.0688699,0.0484061,0.0164181,0.0539367,0.213364,-0.0554421,0.260331,0.117225,0.286275,0.144636,0.0487106,0.059982,0.229033,0.154701,-0.0438897,0.0730606,0.0643743,0.00783478,0.165691,0.0782685,0.158304,0.162486,0.114957,0.0666829,0.109079,0.0475794,-171126,1.01772
-169573,0.793381,0.27095,4,15,0,169606,-0.00399091,0.974616,-0.0461189,-0.0442318,-0.101136,-0.124079,-0.0170284,-0.00945984,-0.0437085,-0.0671528,-0.00341196,0.108064,0.0913584,0.0644581,0.0757214,0.0109385,0.0115885,0.0973591,-0.0235212,-0.0156573,-0.0398554,0.0714356,0.0472985,0.00280302,0.0120966,0.0067763,-0.094571,0.0116176,-0.0105411,0.0604612,0.0637209,0.0222407,0.0113854,0.0307505,-0.015365,0.189544,-0.0163994,0.0421698,-0.0506983,0.00226774,0.0050893,0.0197558,-0.026384,0.0177264,-0.00461461,-0.107866,-0.0117954,-0.0484654,0.0789212,0.00692669,0.0352687,0.0178294,0.0350991,0.0670378,0.0671126,0.0571666,0.0591914,0.0299142,0.0602369,0.201747,-0.0486868,0.250059,0.114546,0.286828,0.132586,0.0451026,0.0444549,0.226882,0.163905,-0.0446314,0.0856673,0.0725165,0.00884193,0.168973,0.081467,0.150431,0.160459,0.0774604,0.131109,0.182815,0.120865,-171052,1.01715
-169569,0.981945,0.27095,4,15,0,169602,-0.00375855,0.973091,-0.0760274,-0.0475347,-0.0967562,-0.131745,0.0137935,-0.0134355,-0.0416577,-0.100901,0.0112262,0.0898546,0.116366,0.0465828,0.0587505,0.000519774,-0.0201245,0.0683849,0.00303555,-0.0118078,-0.00304486,0.0229607,0.0601841,-0.0139632,0.0331251,0.0102332,-0.0592844,-0.0246342,-0.0242673,0.0526615,0.0810474,-0.0124968,0.0499292,0.0439915,0.0109474,0.157157,-0.0432358,0.0719153,-0.0225105,-0.0319191,0.0230022,0.00141019,-0.0167107,-0.0180161,-0.00647121,-0.121354,0.0333985,-0.0117288,-0.00663581,0.00982482,0.0220417,0.000490285,0.0710166,0.0917053,0.0280543,0.0541529,0.0596287,0.00703528,0.0171476,0.211691,-0.0522521,0.255737,0.12214,0.285543,0.147888,0.0517362,0.0520002,0.226843,0.146244,-0.0396863,0.0747719,0.0735917,-8.17153e-05,0.162419,0.0781234,0.151836,0.152306,0.173208,0.0632241,0.10747,0.0569639,-171081,1.01724
-169570,0.761278,0.27095,4,15,0,169609,-0.00388745,0.974877,-0.0495455,-0.046787,-0.0895789,-0.120948,-0.0170697,-0.011747,-0.0470695,-0.0715869,-0.00369409,0.110018,0.0961112,0.0629046,0.0743915,0.0129168,0.004748,0.0960424,-0.019947,-0.027095,-0.0299687,0.0666474,0.044706,0.00786975,0.0098761,0.00752774,-0.0887772,0.0128912,-0.0027733,0.0594489,0.0607018,0.026072,0.00727389,0.02718,-0.00850561,0.183866,-0.00861917,0.0435589,-0.0459115,0.00280131,0.0352154,0.033001,-0.00878469,0.0132569,0.00346388,-0.109624,-0.00865858,-0.0560391,-0.0227302,0.00591553,0.0509272,-0.00837176,0.035643,0.115316,0.0671277,0.0659115,0.0679258,-0.0229169,0.0683112,0.198989,-0.0517402,0.254053,0.110711,0.285762,0.129058,0.0467796,0.050137,0.23334,0.166318,-0.0464965,0.0838211,0.0659326,0.0128659,0.166839,0.0846581,0.163638,0.164758,0.108721,0.131623,0.129492,0.122162,-171102,1.01757
-169564,0.883419,0.27095,4,15,0,169610,-0.00608683,0.973466,-0.071355,-0.051499,-0.0791274,-0.111951,-0.00288964,0.012484,-0.0327389,-0.0943123,-0.00280703,0.0920012,0.112439,0.0641968,0.0687536,0.0152137,0.00694013,0.0830264,0.000188182,-0.0369086,-0.0368644,0.0610859,0.0846228,-0.011128,0.0310254,-0.00353551,-0.0674575,0.00492174,-0.0198102,0.0645606,0.0742695,0.00090533,0.0412351,0.0278841,0.0133758,0.18127,-0.0323674,0.0584497,-0.0305014,-0.000486504,0.0431718,0.0157535,-0.00979766,-0.00218056,-0.00916123,-0.0932863,0.0151595,-0.0360115,-0.0502648,-0.0206568,0.0153516,-0.0134071,0.0544292,0.135349,0.0543147,0.0668948,0.0472036,-0.00984487,0.0404642,0.208399,-0.0470336,0.252335,0.116842,0.289996,0.141081,0.0482161,0.0557012,0.222787,0.165945,-0.0563532,0.0755028,0.0736992,0.00250149,0.163048,0.0793561,0.14879,0.160276,0.14021,0.120559,0.140953,0.0836174,-171109,1.0175
-169580,0.918995,0.27095,4,15,0,169610,-0.00743208,0.973579,-0.0377654,-0.0406972,-0.0981326,-0.13847,-0.01089,-0.0510336,-0.057019,-0.0734007,0.0107321,0.101743,0.101409,0.0461236,0.0545728,0.00545696,-0.024545,0.096587,-0.00608905,-0.0235205,-0.000551983,0.0523844,0.030377,0.0021411,0.0174839,0.0170188,-0.0802225,-0.0205552,-0.0210415,0.0386504,0.0578676,0.0120303,0.0182627,0.0344701,-0.0112175,0.15834,0.0041244,0.0518724,-0.0451583,-0.0274199,-0.00631648,0.00606784,-0.0108574,0.00287389,0.0173741,-0.111686,-0.00177001,-0.0580108,-0.0492445,0.0310654,0.0547929,-0.0134989,0.0351886,0.111042,0.0464037,0.0558406,0.0291288,-0.000615014,0.0729449,0.205264,-0.0602254,0.26323,0.113494,0.28541,0.14224,0.0488409,0.0458706,0.237047,0.151997,-0.0300644,0.0830721,0.0685893,0.00902466,0.171236,0.0813349,0.16228,0.162991,0.139653,0.0689047,0.0943519,0.0883111,-171160,1.01791
-169574,0.995287,0.27095,4,15,0,169620,-0.00643148,0.973354,-0.0910513,-0.0567338,-0.0889306,-0.114406,0.0181075,0.0208691,-0.0354827,-0.0896945,0.000150894,0.0925492,0.115902,0.0589079,0.0753293,0.0122282,0.00622893,0.0689237,-0.017278,-0.00907267,-0.0199455,0.0566793,0.0884718,0.00740408,0.0370523,0.00168569,-0.0692347,0.0217351,-0.0134043,0.0678166,0.0847805,-0.000538301,0.0428232,0.0422419,0.0111657,0.177596,-0.0533324,0.0674124,-0.0268534,-0.0104481,0.0512885,0.0308543,-0.00995359,-0.0158912,-0.017886,-0.105155,0.0246772,-0.0361428,0.00819703,-0.0107348,0.017795,-0.0195984,0.0680384,0.101792,0.0488317,0.0634131,0.062108,-0.0209652,0.0193753,0.206891,-0.0437901,0.249297,0.121296,0.287074,0.134622,0.0464612,0.0557405,0.225546,0.162553,-0.0562413,0.0757271,0.0682186,0.00571664,0.165195,0.0851059,0.149054,0.153513,0.161312,0.12167,0.161361,0.0677284,-171099,1.01741
