# 1.10725e-05, 1.07049e-05, 0.0001002, 9.76974e-05, 9.4301e-05, 0.000102713, 0.000132899, 0.000106355, 0.000104352, 0.000105792, 0.000111864, 9.94535e-05, 0.00011977, 0.000125681, 0.000106856, 0.000115972, 0.000110783, 0.000113634, 0.000114229, 0.000141607, 0.000107474, 0.00011513, 0.000165707, 0.000133088, 0.000168642, 0.000152274, 0.00015813, 0.000196963, 0.000156723, 0.000132827, 0.000166558, 0.000168455, 0.000113895, 0.000110963, 0.000111314, 0.000127292, 0.000131632, 0.000138612, 0.000132857, 0.000113654, 0.000129385, 0.000134512, 8.05024e-05, 9.3384e-05, 9.34428e-05, 0.000109702, 9.1745e-05, 0.00010546, 9.94368e-05, 9.47859e-05, 0.0001064, 9.51084e-05, 0.000123448, 0.000122558, 0.000135251, 0.000147871, 0.000135287, 0.000118539, 0.000136631, 0.000138888, 0.000116177, 0.000142902, 0.000101876, 8.14935e-05, 9.73001e-05, 0.000102052, 0.000129929, 0.000112448, 0.000113483, 9.65314e-05, 0.000143812, 0.000103972, 0.00013843, 0.00013368, 0.000138031, 0.000186554, 0.000151195, 0.000159784, 0.000134619, 0.000176782, 0.000157686, 0.000154391, 0.000104253, 0.000122636, 0.000103513, 0.000103633, 0.000128914, 0.000119933, 0.000112358, 0.000128354, 0.000117266, 0.000121707, 0.000130722, 0.000113003, 9.03539e-05, 0.000151988, 0.000274407, 0.000281923, 0.000424167, 0.000225548, 0.000584165, 0.000204587, 0.0851956, 0.123995, 0.197988, 0.0975791, 0.0757666, 0.0872497, 0.102598, 0.085842, 0.0904597, 0.0911266, 0.000139187, 0.156327, 2.1383e-05, 1.87262e-05, 2.13964e-05, 2.13955e-05, 3.02141e-05, 2.56759e-05, 2.10798e-05, 2.24235e-05, 1.981e-05, 2.02987e-05, 2.04405e-05, 2.32355e-05, 2.48557e-05, 2.05202e-05, 2.72732e-05, 2.68116e-05, 2.26636e-05, 2.39294e-05, 0.00212048, 0.0009124, 0.0723677, 0.079972
-338765,0.889199,0.250712,4,15,0,338831,-0.00579983,0.973917,-0.0228921,-0.0402811,0.0219116,-0.00715217,0.0121651,0.0430357,0.0213513,-0.0201614,-0.0137862,-0.0320635,-0.05506,-0.0161564,-0.00886543,-0.0081669,-0.0156279,-0.0319052,-0.0189723,-0.00792443,-0.0508863,-0.0618773,-0.0875233,-0.0454747,-0.0566064,-0.0198891,-0.0492319,-0.0268549,-0.0568879,-0.00449399,-0.0597282,-0.0302676,0.0548773,0.0221529,0.00188685,-0.0424091,0.0190345,-0.029044,0.0108138,0.0322088,-0.048554,0.0274619,-0.0264392,-0.0249373,-0.0440252,0.0557463,-0.081584,-0.059135,-0.0463131,-0.0899579,-0.129428,0.00833005,0.0180545,-0.0218632,-0.0740104,-0.00174355,0.0691092,0.12284,0.0660747,0.0674074,0.0198065,0.00859552,0.0870107,-0.0152064,-0.0284138,-0.0237682,0.0370177,0.0656306,0.0264374,0.0224057,0.00513077,-0.0889691,0.0160019,-0.0149727,0.0374588,0.106423,0.00145551,0.0277517,0.0368714,0.0137297,0.179071,-0.0305258,0.0684677,-0.0339605,-0.0147364,0.019106,0.0238634,-0.00850451,-0.00431733,-0.0132164,-0.0971924,0.0149446,0.00705294,-0.0180194,-0.0322178,0.0190943,0.0023686,0.00191735,0.0128358,-0.00960158,0.041055,-0.0133431,0.0239097,0.0142906,0.0181402,0.0712748,0.0509905,0.0730708,0.0773505,0.0447661,0.0764482,0.0337138,0.00748461,0.0207582,0.131515,-0.043671,0.254598,0.114758,0.291297,0.132359,0.0484231,0.0623913,0.239589,0.15194,-0.0418278,0.0993595,0.0804771,0.00330929,0.164068,0.0897986,0.149903,0.150077,0.183242,0.105581,0.113742,0.0634718,-343529,1.02085
-338772,0.832412,0.250712,4,15,0,338830,-0.00490715,0.974271,-0.0247071,-0.0264132,0.0564311,-0.0338589,0.0146638,0.0368877,0.0340472,-0.0192103,-0.0348083,-0.0396049,-0.0599223,-0.0143256,-0.0329566,-0.018039,-0.0152249,-0.0155253,-0.004898,0.00872601,-0.0449144,-0.0737336,-0.0664976,-0.0397334,-0.0649104,-0.0339916,-0.0432633,-0.0273876,-0.0316021,0.00928311,-0.0418711,-0.0456552,0.0331379,-0.000444517,-0.0276512,-0.0409372,0.00737257,-0.0153242,0.013333,0.0224827,-0.0742326,0.00323808,0.00799126,-0.0305568,-0.0528599,0.0645258,-0.0850132,-0.0607263,-0.052866,-0.0786019,-0.129801,-0.0303964,-0.0417864,-0.0500623,-0.0729512,0.00227078,0.0952703,0.113515,0.0583989,0.0646394,-0.00208291,0.0072234,0.0794618,0.00733134,-0.017905,-0.0284025,0.0626842,0.0623821,-0.0156852,0.0197497,-0.00363505,-0.0864637,-0.0411317,-0.0262558,0.0404448,0.0635025,0.0131289,0.0366015,0.0336653,-0.0181767,0.163318,-0.0471961,0.0498723,-0.0274911,-0.0010585,0.0380811,0.00580841,-0.0303733,-0.00264447,0.00752136,-0.0885381,-0.0023398,-0.0141874,-0.00982461,-0.0450433,-0.0347526,-0.0331278,-0.0859433,0.0308612,-0.00176756,0.0108834,-0.0182103,0.0422464,0.0403054,0.0121133,0.0207007,0.0584403,0.0321077,0.0393947,0.0723644,0.0753299,0.0508825,-0.0336141,0.04212,0.130075,-0.0400553,0.2536,0.130524,0.298022,0.129977,0.0452903,0.0684206,0.245783,0.148683,-0.0518573,0.102487,0.0772362,0.000781398,0.162958,0.0883766,0.141849,0.151183,0.0974859,0.0996318,0.13979,0.112015,-343597,1.02115
-338769,0.84437,0.250712,4,15,0,338850,-0.00641327,0.973332,-0.0225466,-0.0401132,0.0219313,-0.00433103,0.0145575,0.0482374,0.0233988,-0.0228882,-0.0271499,-0.0526759,-0.0811095,-0.0198988,-0.0126301,-0.00955876,-0.0182116,-0.0398544,-0.0275824,-0.00416671,-0.0436491,-0.0622063,-0.0838516,-0.042447,-0.0536931,-0.0164198,-0.0411116,-0.0223208,-0.0535126,-0.00595974,-0.0580783,-0.0197342,0.0598278,0.0208331,0.00134795,-0.0370108,0.0198301,-0.0262857,0.0115686,0.0310327,-0.0548706,0.0254392,-0.0295095,-0.0219679,-0.0467961,0.0571388,-0.086964,-0.0563413,-0.0453256,-0.0966803,-0.134629,0.00809484,0.0228054,-0.0251773,-0.0815214,0.00200392,0.0659575,0.115729,0.0536972,0.0684257,0.0177013,0.0181482,0.0879534,-0.00591001,-0.0202643,-0.00875013,0.0351064,0.0484516,0.0195705,0.0296647,0.00556025,-0.0860372,0.0187055,-0.0200575,0.036867,0.0902048,0.00396585,0.0307026,0.0366567,0.0199299,0.178245,-0.0317961,0.0556626,-0.0410098,-0.0156491,0.0234163,0.0240363,-0.00637361,-0.00527177,-0.0143138,-0.111846,0.0138763,0.00390848,-0.0372186,-0.0454806,0.0203864,-0.00675908,-0.00389862,0.0225389,-0.0173854,0.0527654,-0.0169605,0.0337776,0.0361304,0.0172412,0.0790648,0.0449845,0.0850238,0.0527625,0.0532283,0.0571214,0.0366511,0.00766778,0.0316824,0.131173,-0.047901,0.25785,0.112713,0.291884,0.132313,0.0474423,0.0651955,0.240436,0.155823,-0.0450518,0.104206,0.0757439,0.00328312,0.165013,0.0892539,0.152733,0.153282,0.161545,0.087464,0.109427,0.0666372,-343621,1.02115
-338772,0.867207,0.250712,4,15,0,338843,-0.00535987,0.974584,-0.0239145,-0.0313838,0.0488057,-0.023756,0.000729098,0.0251889,0.0400758,-0.0253521,-0.0135085,-0.0354661,-0.0509199,-0.0155683,-0.0241074,-0.0107648,-0.00682944,-0.0215216,0.00264335,0.0103208,-0.0396748,-0.0767806,-0.0636885,-0.0442852,-0.0641447,-0.0298143,-0.0561081,-0.0109894,-0.0273527,0.0130321,-0.0290328,-0.0341063,0.0197911,-4.22596e-05,-0.0232106,-0.0374216,0.00655162,-0.0120498,0.00846914,0.0189934,-0.0707868,0.00240539,0.00918014,-0.0260033,-0.0448487,0.0541176,-0.0819438,-0.0640902,-0.0430868,-0.0751941,-0.134124,-0.0280569,-0.0270758,-0.0501988,-0.0700415,0.0106317,0.098067,0.112967,0.0662423,0.0703188,0.00660542,-0.000995399,0.0819343,0.00950171,-0.00855015,-0.0352339,0.0612928,0.0699442,0.0014123,0.00936938,-0.000570609,-0.0759969,-0.0284759,-0.0286243,0.0448418,0.0754138,0.0047587,0.0419717,0.0293903,-0.0168788,0.164607,-0.0430865,0.064259,-0.0262835,-0.00437299,0.0507083,0.00699767,-0.0349849,-0.0015787,-0.0032187,-0.0793901,0.00699445,-0.00896649,-0.0116929,-0.0381887,-0.0225455,-0.0180706,-0.0606983,0.0281673,0.00517015,-0.00291737,-0.000700494,0.0276999,0.014974,0.0381389,0.0156026,0.0809891,0.0411381,0.045689,0.054446,0.071732,0.044741,-0.02089,0.0305703,0.128433,-0.0413295,0.253874,0.133731,0.296884,0.128728,0.0460625,0.0665418,0.243722,0.146559,-0.0516561,0.103773,0.0804285,0.000624253,0.15983,0.0892592,0.138012,0.145721,0.0427612,0.100098,0.18428,0.0798145,-343514,1.02085
-338770,0.983291,0.250712,4,15,0,338837,-0.00421885,0.974369,-0.0230942,-0.0384303,0.0317449,-0.0105848,0.0285329,0.058777,0.0194558,-0.0198087,-0.0339857,-0.0396513,-0.058621,-0.0160169,-0.0247868,-0.0163312,-0.0237808,-0.0394434,-0.0317786,-0.0059162,-0.0479349,-0.0537722,-0.0869297,-0.0356499,-0.0533908,-0.0137287,-0.0293385,-0.0397458,-0.0519786,-0.00623775,-0.0602086,-0.0234148,0.0636785,0.0239692,-0.00309333,-0.0429452,0.021166,-0.0272606,0.0125556,0.0359678,-0.0561054,0.0247,-0.0267357,-0.0305468,-0.0514737,0.0653252,-0.086024,-0.0541618,-0.0532056,-0.0929788,-0.118852,0.00125591,0.00542605,-0.0265745,-0.0710063,-0.00752136,0.0644495,0.115039,0.0528065,0.0628971,0.0113597,0.0188569,0.0853471,-0.0142657,-0.0283958,-0.0113118,0.0398293,0.0511437,0.00938963,0.0360665,0.000281108,-0.0900076,0.00593476,-0.015338,0.0326767,0.0834431,0.00647654,0.0248902,0.0401427,0.0116243,0.189058,-0.0494745,0.0487323,-0.0370999,-0.0152185,0.00370141,0.0245074,-0.00484122,-0.00481161,-0.00347063,-0.109545,0.00284025,0.00962057,-0.0327945,-0.0522617,-0.00524145,-0.0078437,-0.0322092,0.00556774,-0.0181037,0.0246001,-0.0167419,0.045598,0.010394,0.02156,0.0635301,0.0315507,0.0657214,0.062248,0.0609298,0.0826112,0.0376861,-0.00117076,0.0236065,0.127141,-0.0402965,0.257171,0.120077,0.291397,0.133388,0.046794,0.066535,0.239726,0.153964,-0.0420187,0.102202,0.0836897,0.00027943,0.167445,0.0934022,0.149888,0.149886,0.194801,0.0994281,0.0875897,0.0845783,-343537,1.02092
-338773,0.785133,0.250712,4,15,0,338833,-0.00376209,0.973066,-0.0216316,-0.033976,0.0621344,-0.0203487,0.00892644,0.0254647,0.0428102,-0.0373831,-0.0213464,-0.042886,-0.0648792,-0.0367244,-0.0196051,-0.0137815,-0.016273,-0.0186073,-0.00800007,-0.0048963,-0.0249534,-0.0843311,-0.0754108,-0.0392674,-0.0690901,-0.0300252,-0.060584,-0.00522492,-0.0390877,0.000141767,-0.0506635,-0.0220427,0.0463879,0.00672503,-0.0270939,-0.0473028,0.0143304,-0.0246289,0.00999732,0.036073,-0.0310672,0.013512,0.00170313,-0.0205081,-0.0401181,0.0637213,-0.0799957,-0.062689,-0.0471257,-0.0598776,-0.135359,-0.00376062,-0.0159187,-0.0249514,-0.0570972,0.0312828,0.0860852,0.106966,0.052466,0.0669902,0.00762239,-0.015275,0.0892598,-0.00639687,-0.0140117,-0.0340675,0.0476104,0.0566183,0.00688436,0.0159886,0.0077103,-0.0651134,-0.0319335,-0.0150619,0.0477161,0.0788795,-0.00314776,0.0404317,0.0176017,0.00332901,0.157639,-0.0513444,0.0525229,-0.0249839,-0.0139558,0.0465677,0.0131449,-0.0259354,0.00779819,-0.0121129,-0.0812896,0.0169589,0.0129153,-0.0255889,-0.0399364,-0.000260786,-0.00959746,-0.0220767,0.057949,-0.0157802,0.0267407,-0.0113772,0.0419631,0.0302147,0.0254049,0.0296545,0.0924915,0.0411618,0.0434215,0.0475107,0.061549,0.0555979,-0.0128898,0.0326518,0.134368,-0.0477075,0.254547,0.125079,0.297216,0.127672,0.0490357,0.0661923,0.24436,0.147297,-0.0523273,0.103365,0.0703037,0.00143204,0.159437,0.0857338,0.149308,0.148985,0.0744252,0.0970587,0.146037,0.068865,-343549,1.02085
-338778,0.772971,0.250712,4,15,0,338840,-0.00361981,0.973446,-0.0227105,-0.0296201,0.0181512,-0.0135539,0.0204957,0.050095,0.0168946,-0.00249615,-0.0375434,-0.0286925,-0.0519037,0.00209456,-0.0205077,-0.0126996,-0.014857,-0.0340974,-0.017986,0.00520057,-0.0518376,-0.0579013,-0.0952134,-0.0428071,-0.0633551,-0.0126176,-0.0237933,-0.0200724,-0.0448472,0.00789275,-0.0392788,-0.0419515,0.0371971,0.0132067,-0.000841336,-0.0319657,0.00904367,-0.0231226,0.019539,0.0179983,-0.0848692,0.0131145,-0.0142206,-0.0296226,-0.0560074,0.0614376,-0.0921036,-0.057393,-0.0437789,-0.11656,-0.126976,-0.0181238,-0.0107449,-0.0437812,-0.105229,-0.0236421,0.0819175,0.118074,0.0844819,0.062278,0.00710807,0.0234876,0.088712,0.0040822,-0.0118669,-0.0210331,0.0483502,0.0607241,-0.00402156,0.0346358,-0.0102992,-0.0911062,-0.000997347,-0.0204482,0.0258547,0.0796668,0.0235504,0.0326638,0.04948,0.00230905,0.188754,-0.0374424,0.0581212,-0.0359707,-0.00286945,0.00445253,0.0124254,-0.016316,-0.0180527,0.00474432,-0.0947967,-0.00933025,-0.00905299,-0.0323791,-0.0563463,-0.0228551,-0.00933512,-0.055643,0.00363946,-0.0120264,0.0272532,-0.017498,0.0257767,0.0219713,0.0264326,0.0320707,0.0336667,0.0980403,0.071512,0.0602788,0.0595788,0.0248223,-0.00152719,0.0328672,0.127151,-0.0397028,0.253784,0.119615,0.290799,0.1332,0.0446223,0.0662907,0.240821,0.155981,-0.0425763,0.10163,0.0837381,0.00125013,0.166247,0.0917559,0.144438,0.152815,0.187042,0.0693342,0.0940415,0.101277,-343618,1.02115
-338772,0.716904,0.250712,4,15,0,338845,-0.00564005,0.975203,-0.0237244,-0.0311192,0.060104,-0.0249642,0.00653571,0.0295508,0.0413819,-0.0394306,-0.0112379,-0.0471411,-0.0781511,-0.0276728,-0.01996,-0.00865175,-0.0117698,-0.0197393,-0.00543314,0.00353027,-0.0408286,-0.0782287,-0.0516958,-0.0359916,-0.0558371,-0.0353415,-0.0622538,-0.0282707,-0.0395751,0.00227847,-0.0590294,-0.0244448,0.049894,0.00952145,-0.026637,-0.0546141,0.0199168,-0.0205756,0.0152017,0.0381182,-0.042745,0.0120169,-0.00388651,-0.0295446,-0.0432924,0.0607707,-0.0828099,-0.0677355,-0.0490067,-0.0649989,-0.13955,-0.00278846,-0.0074799,-0.0275309,-0.0477283,0.0265314,0.0834897,0.118508,0.0388508,0.0684617,0.00694825,-0.0129476,0.0861919,-0.0108551,-0.0305764,-0.0234637,0.0469954,0.0546936,0.0103464,0.009116,0.00322853,-0.0709907,-0.0189543,-0.016572,0.0538661,0.0804892,-0.00515869,0.0428411,0.01791,0.000683041,0.158125,-0.0416623,0.0567962,-0.0252014,-0.0135381,0.0578312,0.0214115,-0.0232273,0.00151849,-0.00802682,-0.101192,0.0174556,0.00580175,-0.016884,-0.049584,-0.0021916,-0.0325093,-0.0285503,0.00959933,0.00841709,-0.00898958,0.00235991,0.0391034,0.0288038,0.0126391,0.030789,0.0910323,0.0316725,0.0662389,0.0365816,0.099603,0.047398,-0.0298088,0.0286996,0.13138,-0.0451861,0.252178,0.130354,0.298342,0.131491,0.0506135,0.0693668,0.247551,0.14465,-0.0449251,0.106646,0.0746351,0.00069093,0.166457,0.0923308,0.147725,0.14708,0.091133,0.0920271,0.152173,0.0654052,-343586,1.02119
-338762,0.893531,0.250712,4,15,0,338829,-0.0028197,0.974269,-0.0190051,-0.024747,0.016067,-0.0223187,-0.000755203,0.0453109,0.0334617,-0.0243138,-0.00762682,-0.0327158,-0.0448689,-0.0137115,-0.0200209,-0.0155656,-0.0251688,-0.0265831,-0.0124306,0.000737965,-0.047457,-0.0453009,-0.0770256,-0.0545425,-0.0584161,-0.0322233,-0.0348495,-0.0376241,-0.0508058,0.00624794,-0.0421222,-0.0407581,0.0440741,0.0266211,-0.013551,-0.0521287,0.00451365,-0.0248099,0.00327976,0.036458,-0.0826116,0.0173719,-0.0246525,-0.0160331,-0.0427902,0.051035,-0.0982068,-0.0619517,-0.0432783,-0.0741693,-0.122867,-0.0259357,-0.00578236,-0.0426481,-0.084835,-0.0204492,0.0711217,0.132099,0.0716961,0.0721942,-0.00163624,0.00341707,0.0695898,-0.0137141,-0.0215142,-0.0223059,0.05213,0.0511112,0.0165133,0.0340725,0.00247179,-0.073001,-0.00310315,-0.019054,0.0323664,0.0541224,-0.0098188,0.0468849,0.03104,-0.0112702,0.181243,-0.0461853,0.0492169,-0.0389307,-0.00364723,0.0385688,0.000102952,-0.0189269,0.00775944,0.00394072,-0.0885313,0.00691747,-0.0102424,-0.0231993,-0.0428992,-0.0156673,-0.0203099,-0.0520499,0.0124914,-0.00753673,-0.0142367,-0.0158468,0.0232254,0.0157951,0.0164721,0.0435289,0.0468238,0.0544367,0.0592167,0.0363996,0.144067,0.0455626,-0.0108687,0.0208789,0.129585,-0.0423329,0.254987,0.119268,0.290239,0.126986,0.0500167,0.0624118,0.235197,0.155181,-0.0478103,0.101292,0.0769173,0.00440365,0.159278,0.08813,0.147924,0.152271,0.145367,0.0928137,0.140708,0.061444,-343423,1.02047
-338764,0.925029,0.250712,4,15,0,338819,-0.00466474,0.97432,-0.0277062,-0.0393238,0.0547568,-0.0118221,0.0213543,0.0223721,0.01967,-0.0284019,-0.031016,-0.0335437,-0.0641873,-0.0149982,-0.0163742,-0.00716161,-0.00151363,-0.0209664,-0.0127368,-0.00407002,-0.0410586,-0.0936062,-0.0685946,-0.0230049,-0.0586833,-0.0212218,-0.0449911,-0.0110352,-0.0297885,0.0092354,-0.0533484,-0.0214154,0.043746,-0.00299849,-0.0197949,-0.0411912,0.023667,-0.0191398,0.0252933,0.0236911,-0.0498927,0.0138873,0.0122845,-0.0402169,-0.0583822,0.0685844,-0.0648621,-0.0560455,-0.0508277,-0.0866024,-0.132452,0.0100855,-0.00451944,-0.0293799,-0.0670158,0.0259729,0.0993566,0.0987641,0.0547201,0.0546757,0.0159172,0.00757186,0.0993224,0.006842,-0.024905,-0.0105823,0.0401183,0.075307,-0.00367616,0.0156473,0.00175559,-0.0737942,-0.0131858,-0.023908,0.0395244,0.101461,0.0195084,0.0240463,0.0391977,0.00334421,0.167911,-0.0393697,0.060127,-0.0205373,-0.0074052,0.027796,0.0298604,-0.0136738,-0.00220695,-0.00511665,-0.124892,0.00709833,0.00883733,-0.0191515,-0.0400927,-0.0119338,-0.010714,-0.0157466,0.00881321,-0.0031131,0.0155961,-0.0138364,0.044593,0.0361602,0.0293352,0.028337,0.055579,0.0390418,0.0814254,0.0529872,0.0553387,0.0492514,0.00138635,0.0182595,0.131603,-0.0465134,0.255268,0.125763,0.298377,0.13283,0.044958,0.0710038,0.248879,0.147118,-0.0492184,0.101052,0.0790299,-0.00307587,0.165119,0.0902334,0.146408,0.147007,0.116411,0.0867505,0.115078,0.102754,-343652,1.02137
-338766,0.814231,0.250712,4,15,0,338823,-0.00493464,0.974507,-0.020776,-0.0556015,0.0335791,-0.0255425,0.0162068,0.0454519,0.0311263,-0.0293028,-0.031185,-0.0522243,-0.0847599,-0.00919865,-0.0156823,-0.0298864,-0.0159185,-0.0139711,-0.0134087,-0.00122572,-0.0324435,-0.0759083,-0.0663054,-0.0455346,-0.0486154,-0.0352064,-0.0383124,-0.0138286,-0.0379905,0.0128318,-0.0391508,-0.0136486,0.047157,0.0099029,-0.0149194,-0.047909,-0.0105689,-0.0255949,0.0313281,0.0251546,-0.0748489,0.0188062,-0.014206,-0.0235562,-0.030805,0.0375129,-0.0713709,-0.0610111,-0.0490685,-0.095798,-0.143998,-0.0237869,0.00081079,-0.0214423,-0.0699684,-0.00975907,0.0814997,0.107341,0.0626027,0.0747311,0.0120684,-0.00841646,0.0816471,-0.00346841,-0.0101217,-0.039395,0.0433894,0.0641232,0.0137969,0.0211375,-0.00342643,-0.0752579,-0.000928374,-0.0219407,0.0446063,0.0754274,0.0118532,0.0368663,0.0515774,0.00860187,0.179312,-0.0438909,0.0232315,-0.0188482,-0.00908303,0.0229108,0.022596,-0.0160172,-0.00465413,0.000520843,-0.113978,0.00774585,-0.00751214,-0.0233869,-0.0332533,-0.00273251,0.00606934,-0.0109152,0.0257835,0.00427024,0.0158668,0.000749326,0.0510076,0.02487,0.0233474,0.032606,0.0512501,0.106922,0.04097,0.0319057,0.0751395,0.0359025,-0.00905781,0.0163549,0.132185,-0.0435969,0.255234,0.121725,0.289395,0.132592,0.052585,0.0619841,0.242131,0.152804,-0.04721,0.103253,0.0764291,0.00285682,0.160454,0.0868575,0.146023,0.152484,0.0971614,0.0851946,0.112847,0.16261,-343501,1.0208
-338775,0.901839,0.250712,4,15,0,338830,-0.0034573,0.973541,-0.0197616,-0.0435229,0.0317,-0.0257262,0.016961,0.0425299,0.0406586,-0.0185348,-0.0351725,-0.0528345,-0.0875942,-0.00899985,-0.0154331,-0.0275824,-0.0196006,-0.0148829,-0.0124421,0.0120102,-0.0392548,-0.0662815,-0.0681124,-0.0400445,-0.0460274,-0.0386142,-0.0381438,-0.0190188,-0.036398,0.00132041,-0.0372642,-0.0126629,0.0491835,0.0137753,-0.00921616,-0.0537908,-0.00642283,-0.0329827,0.0356028,0.0291744,-0.0721858,0.0206263,-0.00487348,-0.0353216,-0.0410599,0.0359755,-0.0713245,-0.0569726,-0.0460428,-0.0912311,-0.147714,-0.0195699,0.00600606,-0.0178227,-0.0732283,-0.0108409,0.0779585,0.105878,0.0676365,0.0848827,0.0124563,-0.00706162,0.0726879,-0.0157599,-0.0111651,-0.0368555,0.0430058,0.0597141,0.0111505,0.0181705,-0.00536566,-0.0747394,-0.006906,-0.0190773,0.0459268,0.0692288,0.0075716,0.0398326,0.0579227,0.00496532,0.171744,-0.0377913,0.026948,-0.0262529,-0.0181003,0.0226369,0.0185088,-0.0172347,-0.0067987,-0.00268307,-0.111529,0.00444962,-0.00442808,-0.0283852,-0.0308697,-0.00563023,0.00925756,-0.00472005,0.0232168,0.00440102,0.0160018,-0.00257399,0.0589953,0.0203207,0.0298358,0.0280704,0.0488206,0.116783,0.0437161,0.0321119,0.0840548,0.0285522,-0.00356648,0.0193218,0.131559,-0.0434561,0.25649,0.124481,0.289281,0.130962,0.0496568,0.0620393,0.240588,0.150868,-0.0476643,0.107399,0.0758635,0.00311381,0.160508,0.0908407,0.143655,0.148606,0.107205,0.104209,0.112488,0.239957,-343492,1.02067
-338776,0.926245,0.250712,4,15,0,338840,-0.00358327,0.973527,-0.0182652,-0.00871904,0.0352226,-0.00582917,0.0149529,0.0599794,0.039658,-0.0142421,-0.0369319,-0.0363951,-0.0573698,-0.0080685,-0.0138838,-0.0139111,-0.0163687,-0.0305691,-0.0286144,0.0174487,-0.0414729,-0.0534173,-0.0817192,-0.0442186,-0.0605637,-0.00646512,-0.0516833,-0.0129218,-0.0489337,-0.00325578,-0.0443097,-0.0274245,0.018276,0.00636133,-0.0175072,-0.0515733,-0.000239449,-0.0297677,0.00358101,0.0316041,-0.069524,0.00768731,0.00224164,-0.0360658,-0.0590527,0.0552171,-0.0720434,-0.0650385,-0.0666671,-0.109288,-0.141067,-0.00234317,-0.014071,-0.0453899,-0.0866077,0.0163091,0.0899759,0.128794,0.0709482,0.0445976,0.0170066,0.00680533,0.0814748,-0.0140141,-0.020649,-0.0195109,0.0438321,0.0686244,-0.0092206,0.0384963,-0.0163312,-0.078813,-0.00696798,-0.0192807,0.0383644,0.0661595,-0.00577471,0.0221269,0.0138511,-0.00699701,0.191608,-0.0250509,0.0548102,-0.00860568,-0.00340517,0.0367965,0.0232829,-0.0259475,0.0131921,0.00930094,-0.106208,0.00428526,-0.00430819,-0.0155578,-0.0367404,-0.0200206,-0.0354804,-0.0108448,0.0266369,-0.000500093,0.0178622,-0.0199211,0.061331,0.0320957,0.0227808,0.0223223,0.046076,0.0852213,0.0546652,0.0524966,0.0747126,0.0552296,-0.00698001,0.0197679,0.134709,-0.0392287,0.257636,0.120983,0.297673,0.132414,0.0469158,0.0594578,0.240364,0.150347,-0.046157,0.0949024,0.0771168,0.00119987,0.163521,0.0923406,0.153044,0.15788,0.156753,0.148754,0.096803,0.11817,-343721,1.02156
-338777,0.844924,0.250712,4,15,0,338855,-0.00320316,0.973843,-0.0260255,-0.0567656,0.0620735,-0.0311842,0.0233085,0.0256296,0.0225944,-0.0423758,-0.0277623,-0.0500601,-0.0757661,-0.0245932,-0.0200751,-0.00879543,-0.00840557,-0.0291555,-0.00505018,-0.0110172,-0.0566092,-0.0791568,-0.0695712,-0.045144,-0.0632482,-0.0485596,-0.0410226,-0.0449355,-0.0431378,0.00280014,-0.0380099,-0.0254916,0.0492456,0.00752465,-0.00737894,-0.0270812,0.0149684,-0.00686018,0.0222708,0.0306866,-0.0501485,0.0141458,-0.0217023,-0.0337652,-0.0381138,0.0602123,-0.0836853,-0.0426176,-0.0427001,-0.0668119,-0.11306,-0.0173212,0.000387531,-0.0278687,-0.0645616,0.00159165,0.0786537,0.0999879,0.0351189,0.0768895,-0.00241208,0.00860954,0.0931774,0.00501346,-0.0210043,-0.026096,0.0492386,0.0539294,0.018361,0.00796523,0.017901,-0.0752091,-0.0145801,-0.021582,0.0357058,0.095169,0.0151389,0.036864,0.0590859,0.00252212,0.157602,-0.0555995,0.0630586,-0.0581475,-0.00878865,0.0325428,0.0072497,-0.00995115,-0.0174032,-0.0160853,-0.113579,0.00638959,-0.00899212,-0.0346356,-0.0504743,-0.00918387,0.011361,-0.0556179,0.0198639,-0.00364979,-0.0349009,-0.019981,0.0388565,0.0240553,0.0152621,0.0384679,0.0583633,0.0290351,0.0616031,0.0411063,0.151679,0.0477912,-0.0138341,0.0261728,0.126332,-0.0464517,0.254304,0.121886,0.291894,0.128712,0.0473077,0.0733952,0.244371,0.152591,-0.046188,0.109871,0.0781465,0.00150123,0.161424,0.0878273,0.140351,0.14499,0.125806,0.06069,0.15503,0.0603644,-343435,1.02047
