# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = h2reg_hreg_model
# start_datetime = 2025-03-23 20:43:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/tv311lc7.json
# init = 2 (Default)
# random
#   seed = 72236
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h2-dens.h-nondens/h2reg-hreg-20250323154325_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=h2reg-hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,mu_inner_beta,sigma_inner_beta,betad.1.1,betad.2.1,betad.3.1,betad.4.1,betad.5.1,betad.6.1,betad.7.1,betad.8.1,betad.9.1,betad.1.2,betad.2.2,betad.3.2,betad.4.2,betad.5.2,betad.6.2,betad.7.2,betad.8.2,betad.9.2,mu_betad.1,mu_betad.2,sigma_betad.1,sigma_betad.2,log_p,rmse
-169561,0.650719,0.307181,4,15,0,169598,-0.00906133,0.9767,-0.0566287,-0.0377629,-0.079387,-0.118523,-0.00201382,-0.0331996,-0.0319883,-0.101124,0.00553914,0.0957249,0.0980219,0.0659148,0.0702254,0.000976459,0.00435811,0.076982,0.000681634,-0.0124619,-0.0233435,0.0587075,0.0498183,0.00272681,0.0118474,0.00723734,-0.065323,-0.0161052,0.00612797,0.0682945,0.0725665,0.00380966,0.0127436,0.0540944,-0.000416022,0.15545,-0.0240566,0.0528805,-0.0277738,-0.0231797,0.0269838,0.0127542,-0.0142822,0.0023586,0.00806019,-0.106134,0.0404685,0.00345137,0.041809,0.0143966,0.0327684,0.00280911,0.0631593,0.0509633,0.0513496,0.0551358,0.079124,0.0129148,0.0294767,0.201398,-0.0520422,0.256083,0.109426,0.285708,0.139831,0.0460392,0.0447156,0.220947,0.160502,-0.0415626,0.0831859,0.0736771,-0.000806144,0.166396,0.0815398,0.154774,0.159965,0.163987,0.0800745,0.0930876,0.0602981,-170988,1.01682
-169560,0.927346,0.307181,4,15,0,169599,-0.00235024,0.974648,-0.0698,-0.063078,-0.114562,-0.13439,-3.05597e-05,0.00887913,-0.0437414,-0.062578,0.000813285,0.109505,0.118203,0.050462,0.0519841,0.00766671,0.00737493,0.081855,-0.0124877,-0.0252311,-0.00335507,0.0506437,0.0481033,0.00114161,0.0202633,0.00265046,-0.095212,-0.0119249,-0.031027,0.0381927,0.0775394,0.0234236,0.0305529,0.0162717,0.0121916,0.17858,-0.0382682,0.0748002,-0.0284692,-0.0200066,0.0123181,0.0242283,-0.0238086,-0.00536365,0.0162031,-0.0925313,-0.00580341,-0.0589931,0.0440453,-0.000428661,0.0237595,-0.0230794,0.0410647,0.0574708,0.0537168,0.0771797,0.0407012,0.0041163,0.0477539,0.211926,-0.054125,0.261358,0.119476,0.285824,0.133204,0.0423686,0.0479745,0.234617,0.156985,-0.0416951,0.0768914,0.0653463,0.00351252,0.168978,0.0787742,0.163685,0.156997,0.12108,0.0923834,0.114196,0.0792853,-171146,1.01789
-169565,0.899904,0.307181,4,15,0,169600,-0.00904477,0.974617,-0.0594063,-0.0356781,-0.090696,-0.121553,0.0046155,-0.036797,-0.0393719,-0.0674836,0.0243626,0.100253,0.0988115,0.0576714,0.0812592,0.0108162,-5.67892e-05,0.0756144,-0.0108818,-0.0139862,-0.0341766,0.0442841,0.0670667,-0.0184688,0.0288331,0.0198163,-0.0615238,0.0134963,0.00376836,0.0717989,0.0611307,0.00749703,0.0187333,0.0483106,-0.0146439,0.181856,-0.0181069,0.062762,-0.0407652,-0.0132929,0.0406994,0.00984818,0.00405961,0.00946966,-0.016711,-0.129366,0.00839709,-0.043947,0.0357847,-0.000606129,-0.0154564,-0.047033,0.0422667,0.0360311,0.0371055,0.0860689,0.0865175,-0.0306357,0.0390354,0.203855,-0.0507293,0.247451,0.115178,0.286368,0.141531,0.0526412,0.0428927,0.225093,0.158651,-0.0466274,0.0811068,0.0673951,-0.00697809,0.164333,0.0778442,0.159391,0.158965,0.126768,0.0725414,0.105872,0.102456,-171013,1.01685
-169564,0.906624,0.307181,4,15,0,169607,-0.00799301,0.973542,-0.0646189,-0.0618929,-0.0961646,-0.134937,-0.00846576,0.0127307,-0.0494721,-0.100764,-0.015976,0.0962718,0.110931,0.0509897,0.0523382,0.00124302,-0.0078461,0.0877109,-0.00183214,-0.0189799,-0.0011639,0.0546304,0.0567803,0.00798091,0.0189723,0.00370007,-0.0970733,-0.0272061,-0.0357089,0.0399769,0.0814269,0.011174,0.0388617,0.0271732,0.0201249,0.161086,-0.0296177,0.0553487,-0.0279232,-0.0190998,0.016658,0.0228706,-0.0323883,-0.0151926,0.011299,-0.10147,0.0148909,-0.0417837,0.0411811,0.029276,0.0710441,0.00309413,0.0429408,0.0843348,0.061543,0.0766543,0.0332079,0.0307718,0.070925,0.210452,-0.050539,0.264178,0.115008,0.282131,0.136179,0.041376,0.0583086,0.237795,0.15935,-0.0421192,0.0794814,0.0671991,0.0134354,0.170107,0.0777363,0.155744,0.162375,0.150669,0.0753383,0.120325,0.0896635,-171190,1.01814
-169557,0.937231,0.307181,4,15,0,169597,-0.00318734,0.974126,-0.0621055,-0.0390056,-0.11042,-0.13734,-0.00250186,-0.00324932,-0.0355983,-0.0748627,-0.000703678,0.0875926,0.107539,0.0754139,0.0700694,0.0204335,-0.0232906,0.0734784,0.0042582,-0.0322404,-0.00733742,0.0649577,0.0736129,-0.00848027,0.0181159,0.000757603,-0.0816488,-0.0142224,-0.0168592,0.0517949,0.0577061,0.0130771,0.039011,0.023487,0.00650445,0.17136,-0.040879,0.0716677,-0.0316632,-0.00855543,0.0394179,0.0220879,-0.0216543,-0.0126816,0.00100609,-0.10998,0.00157433,-0.0703404,0.031484,0.0152152,0.0521292,-0.0220004,0.0384611,0.0667655,0.0542679,0.0714615,0.0335872,0.0147942,0.0625446,0.209526,-0.0534842,0.256578,0.120168,0.284968,0.137818,0.0450822,0.0451298,0.227406,0.160985,-0.049129,0.0687427,0.065234,0.0123547,0.166102,0.0849632,0.155495,0.169643,0.12919,0.0938669,0.0755281,0.0841697,-171148,1.01786
-169571,0.898916,0.307181,4,15,0,169602,-0.00667167,0.973941,-0.059031,-0.0647779,-0.078962,-0.111392,0.00950921,-0.0238274,-0.0491817,-0.0855549,-0.00502036,0.111358,0.100138,0.024909,0.0581317,-0.00427413,0.0148477,0.0948801,-0.0130012,-0.0100163,-0.0184493,0.0426797,0.0450587,0.000235417,0.0320943,0.0397319,-0.0728865,-6.18351e-05,-0.0045187,0.0638945,0.0923809,0.000421255,0.0219777,0.0431068,-0.00600776,0.171826,-0.0165791,0.0504144,-0.0333488,-0.00791555,0.00861132,0.0097549,-0.000852624,0.0139531,-0.00633342,-0.11706,0.0234842,0.0364347,0.0334654,-0.0105265,0.0751977,0.0118491,0.0874259,0.0360686,0.0417606,0.0824899,0.0493717,0.0239854,0.0262425,0.205443,-0.0654629,0.248128,0.110256,0.286479,0.137308,0.0493199,0.0560848,0.237935,0.155263,-0.0349413,0.0851407,0.0747055,0.00150454,0.167688,0.0819689,0.159309,0.155055,0.203874,0.077452,0.192721,0.073164,-171092,1.0174
-169565,0.976663,0.307181,4,15,0,169608,-0.00443332,0.974501,-0.06639,-0.0258588,-0.106803,-0.144616,-0.00671281,0.00153413,-0.0365808,-0.0846883,0.0132283,0.0900645,0.11072,0.0910758,0.0806524,0.0138395,-0.0209684,0.0760216,0.0118667,-0.0202844,-0.0145799,0.0501849,0.0692345,0.0122644,0.0267817,-0.0148641,-0.0805234,-0.0108996,-0.0244233,0.044951,0.0596219,0.0108671,0.0295119,0.033697,0.00931776,0.171287,-0.0567602,0.0621452,-0.042413,-0.0232014,0.0383698,0.0203723,-0.0299827,-0.0142184,0.00172403,-0.0944203,0.000488073,-0.0553853,-0.00381169,-0.00516024,0.0434933,-0.00190194,0.0506015,0.0953961,0.0530046,0.07951,0.0423946,-0.00541687,0.0399636,0.205921,-0.0352708,0.258422,0.122857,0.287193,0.137904,0.0450462,0.0510163,0.224674,0.161578,-0.045474,0.072874,0.0673792,0.0135058,0.166505,0.0799992,0.155803,0.168802,0.155819,0.103748,0.138772,0.0744121,-171162,1.018
-169570,0.916771,0.307181,4,15,0,169602,-0.00435732,0.974605,-0.05757,-0.0653978,-0.0812551,-0.105969,0.0085285,-0.0217003,-0.0496907,-0.0889773,-0.00590712,0.107619,0.104453,0.0233665,0.0548147,-0.00226542,0.013113,0.0876323,-0.0331463,-0.0178164,-0.0121551,0.0520116,0.0512014,-0.0206639,0.0322046,0.0385233,-0.0742601,-0.000972189,-0.00856174,0.0649191,0.0855641,0.00117162,0.026579,0.044485,-0.00598563,0.173174,-0.00197993,0.054168,-0.0266642,-0.00394193,0.0183404,0.0176285,0.00929926,0.00980062,-0.00320259,-0.141534,0.0219763,-0.00498244,0.0398114,0.0105866,0.0206968,0.0163158,0.0565009,0.040122,0.0345962,0.0488954,0.0832908,0.0208508,0.0132634,0.207758,-0.0644748,0.250301,0.114486,0.28927,0.139462,0.0508253,0.048842,0.234514,0.154107,-0.0364756,0.0850791,0.0740497,0.00719619,0.168795,0.0815075,0.154163,0.149765,0.103984,0.10299,0.106555,0.112728,-171076,1.01734
-169558,0.881263,0.307181,4,15,0,169603,-0.00640188,0.974972,-0.0672039,-0.043176,-0.0769139,-0.122821,-0.0114372,-0.0273343,-0.0308479,-0.0803033,0.0218089,0.0870788,0.112547,0.0648305,0.0689092,0.0169026,-0.000708413,0.0695365,-0.00843792,-0.0245785,-0.0249871,0.0509616,0.0704365,-0.00411848,0.0190503,0.0121981,-0.0728359,-0.0377027,-0.0010885,0.0594782,0.0693096,-0.00428322,0.0286104,0.0318165,-0.00119668,0.165597,-0.00364215,0.065871,-0.0266277,-0.0190451,0.045301,0.0246051,-0.0211422,0.00745676,-0.00315198,-0.104662,-0.0070196,-0.0247001,0.000187639,0.0134491,0.0348702,-0.012425,0.0514167,0.0686833,0.0643646,0.0645788,0.0829425,-0.000744863,0.0248386,0.206544,-0.0427802,0.248966,0.119809,0.2841,0.133996,0.0447181,0.0555745,0.23541,0.161681,-0.0454199,0.0827492,0.063026,0.00394373,0.169007,0.0745415,0.155876,0.155684,0.14683,0.0753378,0.115173,0.111896,-171037,1.01707
-169559,0.823185,0.307181,4,15,0,169595,-0.00460531,0.976048,-0.0681524,-0.0361783,-0.115159,-0.0998312,-0.0104315,-0.0268861,-0.0592922,-0.0947657,0.0116394,0.103568,0.110687,0.0430182,0.0680284,0.00490281,0.00306788,0.0785516,-0.00906966,-0.0104272,-0.0165773,0.037228,0.0395325,-0.0123395,0.0237909,-0.00466262,-0.063108,-0.0138977,-0.0264856,0.0583162,0.0769774,0.00259759,0.0137912,0.0316662,0.00432759,0.185239,-0.0182415,0.062116,-0.0126064,-0.0206043,0.0262701,-0.00491918,0.00476407,0.00534973,-0.0109289,-0.105637,0.00280754,-0.0629348,0.0110494,0.000950682,0.0772547,-0.0224181,0.0466986,0.0606401,0.0341861,0.0804488,0.0699163,-0.00541837,0.0457421,0.200794,-0.0489454,0.257496,0.121532,0.281639,0.139922,0.0450415,0.054907,0.229752,0.16324,-0.0430408,0.0763099,0.0668286,0.00316936,0.168436,0.0757695,0.153351,0.163225,0.142791,0.100365,0.125583,0.103261,-171047,1.01723
-169565,0.807931,0.307181,4,15,0,169600,-0.00555653,0.977217,-0.0679201,-0.0381612,-0.115986,-0.0968411,-0.00871693,-0.0290204,-0.0637727,-0.0960924,0.0116571,0.111308,0.111724,0.047917,0.0656789,0.00813142,0.00834473,0.0846768,-0.00482268,-0.0107797,-0.0185659,0.0386167,0.0378372,-0.00641993,0.0280591,-0.00816109,-0.0642243,-0.012419,-0.0223475,0.0596857,0.0778058,-0.00356386,0.0104639,0.0341571,0.00815974,0.180208,-0.0153782,0.0620374,-0.0145789,-0.0193497,0.0299179,-0.00424905,6.981e-05,0.00764721,-0.0145067,-0.101648,0.00520494,-0.0652292,0.00679703,0.00606429,0.073238,-0.0320152,0.0457308,0.0645361,0.03216,0.0897324,0.0709855,0.0041735,0.0449048,0.200044,-0.049758,0.255868,0.118531,0.281538,0.139031,0.0488098,0.0563963,0.231648,0.165038,-0.0434613,0.0732832,0.0681764,0.00652107,0.167124,0.0776364,0.150475,0.160538,0.132403,0.104023,0.123114,0.104459,-171040,1.01727
-169570,0.910443,0.307181,4,15,0,169613,-0.006233,0.972529,-0.0661495,-0.0594663,-0.0854562,-0.14809,0.00574806,-0.00205492,-0.0212073,-0.0822762,-0.00476071,0.0980903,0.101955,0.0706578,0.0671669,0.00454916,-0.0181679,0.0927883,-0.00585655,-0.0262129,-0.0072094,0.0311642,0.0688069,-0.00232415,0.0257829,0.0366725,-0.106084,0.0108754,-0.0138956,0.0599475,0.0728033,0.00512322,0.0424427,0.0304436,-0.00247973,0.166775,-0.0455702,0.0625511,-0.0589027,-0.00237165,0.0267392,0.0251425,-0.0239686,-0.000143396,0.0058708,-0.0984649,0.0117152,-0.0505488,0.0701448,0.0166609,-0.00606589,-0.0380219,0.0527665,0.0476852,0.0686744,0.0590387,0.0683381,-0.000340342,0.050885,0.210975,-0.0509695,0.251154,0.111521,0.295111,0.136354,0.0529072,0.0500609,0.228083,0.155242,-0.0357969,0.0761704,0.0689007,0.0080551,0.160879,0.0872656,0.161663,0.16307,0.200035,0.0734123,0.11737,0.0908754,-171185,1.01801
-169574,0.780339,0.307181,4,15,0,169614,-0.006164,0.975484,-0.0507835,-0.0319596,-0.0949899,-0.129208,-0.0148314,-0.0242157,-0.0715297,-0.105421,0.0285728,0.0900387,0.123801,0.0487321,0.0698112,0.0164222,0.00429713,0.0790084,-0.0172875,-0.0100433,-0.0155324,0.0605617,0.0768149,-0.00403634,0.00716101,-0.00206943,-0.0657449,-0.0295849,-0.0144021,0.0423819,0.0549172,0.0083352,0.0409083,0.0338334,0.0166451,0.175979,-0.0236326,0.0579554,-0.0167629,-0.00602878,0.0385658,0.000270045,-0.00132018,0.0132565,-0.0071571,-0.138741,0.0222465,-0.0412141,0.003518,-0.00307786,0.0584965,-0.0134362,0.0623007,0.0605915,0.035192,0.0749792,0.112379,0.00290286,0.0328156,0.203175,-0.0579925,0.259349,0.120281,0.279735,0.145103,0.0440774,0.0478446,0.236905,0.159624,-0.0445337,0.0887503,0.0661163,0.00766544,0.170446,0.0757151,0.155565,0.15436,0.125262,0.0842901,0.12771,0.0912188,-171124,1.01779
-169563,0.926146,0.307181,4,15,0,169609,-0.00309864,0.976283,-0.0583829,-0.0371817,-0.097501,-0.129018,0.00981714,-0.00557637,-0.0477792,-0.0909365,-0.018069,0.0993051,0.0977693,0.0679723,0.0641655,0.00191237,-0.00791868,0.0791808,0.00964121,-0.0191289,-0.000797666,0.0510742,0.0725092,-0.00638073,0.0361219,0.0038528,-0.0847356,-0.00957172,-0.0163481,0.0594869,0.0770937,0.00464317,0.0292917,0.0437114,-0.00107194,0.160599,-0.0140608,0.0625122,-0.0326988,-0.0432111,0.0397498,0.0296229,-0.0102664,-0.00251501,-0.0104926,-0.0925939,0.0102005,-0.0568654,0.0478373,0.00266879,-0.0244978,0.00433464,0.052639,0.0645931,0.070568,0.068973,0.0359736,-0.00592737,0.0431963,0.212905,-0.0479632,0.241451,0.113626,0.288586,0.136171,0.0525201,0.0506279,0.226408,0.153994,-0.0458608,0.0704906,0.0678695,0.00508499,0.167531,0.0926076,0.148326,0.160713,0.0948075,0.115266,0.128033,0.0696719,-171043,1.01722
-169565,0.714644,0.307181,4,15,0,169616,-0.000411102,0.972563,-0.0558994,-0.058165,-0.0853302,-0.123097,-0.0121953,-0.0186274,-0.0399096,-0.078009,0.0223581,0.0948987,0.109273,0.0368977,0.0670293,0.00920543,0.0033205,0.0825188,-0.0202061,-0.0134791,-0.0300616,0.0434565,0.0561548,0.000706957,0.01682,0.0185801,-0.0714946,-0.00807551,-0.0156688,0.0504059,0.0652424,0.00657551,0.0236803,0.0248365,0.000159442,0.188099,-0.0409957,0.0549937,-0.0357265,0.0114892,0.0155966,0.000739667,-0.0170931,-0.00112096,0.00639037,-0.132715,0.0144206,-0.0543647,0.0508984,-0.00466194,0.0409629,-0.0252177,0.0442581,0.0521799,0.0347265,0.116199,0.0565448,0.020075,0.0313654,0.200224,-0.0578124,0.267881,0.11677,0.28405,0.143191,0.0431288,0.0506169,0.237391,0.16361,-0.046128,0.0870578,0.0660104,0.00606242,0.166294,0.0693485,0.169167,0.161346,0.167013,0.0834679,0.138167,0.110879,-171171,1.01791
-169558,0.747223,0.307181,4,15,0,169613,-0.0065051,0.974264,-0.07066,-0.05068,-0.087245,-0.116575,0.00488879,-0.00348849,-0.0283296,-0.0903568,0.0273732,0.0871687,0.105149,0.0446779,0.0756633,0.0141023,0.00452061,0.0824601,-0.0371744,-0.0201035,-0.0194733,0.0452042,0.0493288,0.00903544,0.0132501,-0.00452879,-0.0767227,0.00335226,-0.00687582,0.052563,0.08003,-0.00434765,0.0359692,0.0280799,0.0168049,0.170051,-0.0178845,0.0534001,-0.0482733,-0.0098818,0.0226145,0.0154385,-0.0335584,-0.00180915,-0.00552288,-0.113812,-0.0123553,-0.023724,0.0504035,-0.0142239,0.0254602,-0.020388,0.0527811,0.0398503,0.0348458,0.118841,0.062404,0.021533,0.0753921,0.20281,-0.0549697,0.25805,0.114823,0.288338,0.144036,0.0499583,0.0532754,0.233583,0.159725,-0.0457537,0.0739937,0.0662138,0.0096526,0.168963,0.0752357,0.151913,0.160039,0.198055,0.0800852,0.143004,0.0932827,-171124,1.01769
-169573,0.841746,0.307181,4,15,0,169604,-0.00448625,0.974209,-0.0684065,-0.0445314,-0.111314,-0.133797,-0.0143592,0.0105267,-0.0417725,-0.0993694,0.0269507,0.0778865,0.114298,0.0613018,0.0576945,0.0193542,-0.0028167,0.0725667,0.0011121,-0.0186826,-0.0233098,0.0407543,0.0462974,0.019162,0.0207005,-0.0128443,-0.0655409,0.00239037,-0.00921571,0.0522348,0.0683378,-0.0245022,0.0329613,0.0434559,-0.00404928,0.170789,-0.0377678,0.0610504,-0.0406514,-0.00059465,0.0161765,0.0208425,-0.0325204,-0.0350577,0.00426864,-0.0959858,0.0056571,-0.0422228,0.0376481,0.00595882,0.0310221,-0.0117727,0.0924931,0.0449661,0.0355428,0.0792663,0.0598345,0.0580661,0.0516514,0.210121,-0.0521738,0.267409,0.111464,0.282005,0.129994,0.0531429,0.0452051,0.232978,0.150845,-0.0363951,0.0760497,0.0743181,0.000955615,0.170161,0.0801476,0.163701,0.155974,0.13589,0.0911012,0.138877,0.127534,-171103,1.01751
-169572,0.988212,0.307181,4,15,0,169608,-0.00532096,0.974413,-0.0568748,-0.0513894,-0.0749358,-0.115636,0.0047542,-0.0379978,-0.0498629,-0.0702464,-0.0239537,0.116849,0.0938289,0.0520122,0.0755373,-0.00714499,-0.000756455,0.0885516,-0.0142041,-0.0106686,-0.0103905,0.0609223,0.0684929,-0.0264195,0.0280021,0.0363796,-0.0906947,-0.00857818,-0.0226917,0.058196,0.0771673,0.0377742,0.0236984,0.0260766,0.00811324,0.169298,-0.0214211,0.0556872,-0.0272241,-0.0307645,0.0336997,0.0142471,0.000316063,0.0276482,-0.00873734,-0.131731,0.01595,-0.0345778,0.0396779,-0.00275668,0.0477546,-0.0116273,0.0350213,0.0596682,0.0445216,0.0429525,0.0381217,-0.0505703,0.0836257,0.20208,-0.0540681,0.246429,0.123326,0.287282,0.146035,0.0421862,0.0551967,0.227669,0.163467,-0.0495008,0.085864,0.062015,0.00828017,0.161879,0.0825602,0.146043,0.161774,0.151675,0.0895619,0.100064,0.0532924,-171069,1.01727
-169576,0.929151,0.307181,4,15,0,169620,-0.00532834,0.97496,-0.0667614,-0.0551427,-0.0946995,-0.127869,0.0121834,0.000367744,-0.0385915,-0.0961751,0.0232164,0.102269,0.0797355,0.0452449,0.0614956,0.0201811,0.0203876,0.0752258,-0.0113361,-0.00990382,-0.0245371,0.0443869,0.0512626,0.0161806,0.0261829,0.00132438,-0.0570671,-0.0195967,0.00683602,0.0576176,0.0541623,0.0190569,0.0293581,0.0329215,0.0101128,0.184399,-0.0430877,0.0751492,-0.0435413,-0.0210179,0.0110314,0.0186548,-0.00542767,-0.0243953,-0.00698399,-0.0927317,0.0297225,-0.052272,0.0417031,0.0136561,0.0536481,-0.0232993,0.0647243,0.0432852,0.0388476,0.076867,0.069353,0.0677335,0.0461395,0.213661,-0.060145,0.258584,0.115568,0.283389,0.137087,0.0475591,0.0466484,0.235301,0.153061,-0.0276409,0.0789448,0.0768664,0.00394283,0.163366,0.0774595,0.174348,0.145629,0.139297,0.106699,0.124366,0.106006,-171093,1.0175
-169574,0.927993,0.307181,4,15,0,169619,-0.00624548,0.973014,-0.056403,-0.0451752,-0.0952868,-0.128186,-0.00346243,0.00501364,-0.046965,-0.0863357,0.0194733,0.0994694,0.103521,0.0608407,0.0658607,0.0223065,0.0102523,0.0884638,0.00441251,-0.0132637,-0.020591,0.0365506,0.0401387,0.0225799,0.0291502,0.0120468,-0.0766849,-0.0225121,0.0104077,0.0558074,0.0565507,0.0157395,0.0221987,0.0297175,-0.00889932,0.166532,-0.0483812,0.0809645,-0.0373631,-0.00737697,0.0142418,0.0119914,-0.0106611,-0.0145629,-0.00799523,-0.10345,0.0351656,-0.0531941,0.0650079,0.00334042,0.0498681,-0.031549,0.0536804,0.0411727,0.0456708,0.0974286,0.131043,0.0489339,0.09856,0.216983,-0.0551777,0.257254,0.11953,0.280591,0.144819,0.0554181,0.0453938,0.233821,0.155683,-0.0328436,0.0751022,0.0731814,0.00131018,0.162342,0.0679683,0.154302,0.1468,0.132744,0.0911177,0.104944,0.0782692,-171083,1.01725
-169568,0.965603,0.307181,4,15,0,169621,-0.00573701,0.973036,-0.0591173,-0.0534403,-0.0841505,-0.129077,0.00802318,-0.00928761,-0.0333361,-0.0871267,0.000113005,0.100151,0.100819,0.0723788,0.0833568,-0.00945261,-0.00965864,0.0725433,-0.0048074,0.000691522,-0.0154077,0.0626453,0.0796379,-0.0149007,0.0192639,0.0130604,-0.0701199,-0.0105593,-0.0251831,0.0617681,0.0774868,-0.0026865,0.0285303,0.0436734,0.0201956,0.185278,-0.00483183,0.0475748,-0.0258832,-0.0207263,0.0299371,0.0159913,-0.0151886,0.0184685,0.00433264,-0.130876,-0.00686791,-0.0126621,0.0192717,0.00276278,0.0226633,0.0200991,0.0727396,0.0565194,0.0396671,0.0584897,0.184107,0.0155486,0.0288289,0.204032,-0.0468288,0.253525,0.115056,0.289428,0.129727,0.0409854,0.047921,0.223344,0.158118,-0.0536768,0.0768494,0.067494,0.0129299,0.170996,0.0908021,0.163506,0.168926,0.116099,0.0878055,0.165952,0.072795,-171148,1.01776
-169568,0.929536,0.307181,4,15,0,169610,-0.00546047,0.975769,-0.0622219,-0.0375113,-0.0996086,-0.118133,-0.00683914,-0.0109804,-0.0489133,-0.0834289,0.00923954,0.0992422,0.113324,0.0384354,0.0493273,0.0203609,0.00284564,0.0892287,-0.0101596,-0.0353547,-0.0131386,0.0321264,0.0355538,0.0189563,0.0336186,0.011414,-0.078483,-0.00423347,-0.00327367,0.0469331,0.0645615,0.0138321,0.0237861,0.0304467,-0.0182858,0.168616,-0.0535276,0.0708711,-0.0430418,-0.00786293,0.0263618,0.0140987,-0.00917809,-0.0216952,0.000112938,-0.10743,0.0314279,-0.0369237,0.00907034,-0.0277934,0.00710493,-0.0157432,0.0630609,0.0550848,0.0711241,0.0716004,0.0214504,-0.00142152,0.0295507,0.208689,-0.0606691,0.258686,0.122556,0.284958,0.148144,0.0530243,0.0518486,0.23857,0.160147,-0.0348172,0.0836739,0.0701984,0.00358807,0.166664,0.0737625,0.151916,0.152639,0.157433,0.0982538,0.11014,0.0827428,-171121,1.01779
-169573,0.840278,0.307181,4,15,0,169613,-0.00547937,0.972866,-0.0613602,-0.0586225,-0.0816209,-0.123935,0.00139249,-0.00780502,-0.042779,-0.0862986,-0.0117291,0.107593,0.0986884,0.0652711,0.0900891,-0.0152779,-0.0110328,0.0671299,-0.0066219,8.50146e-05,-0.0249952,0.0617977,0.0778551,-0.00968953,0.018773,0.00493814,-0.0641983,-0.00441553,-0.0309118,0.0624857,0.0785206,-0.00237333,0.034324,0.0392456,0.0153938,0.177046,-0.00706122,0.0527612,-0.0239926,-0.0271331,0.0247923,0.0189823,-0.0205221,0.0191373,-0.00592142,-0.142835,-0.00499653,-0.0412847,0.066633,-0.01369,0.0346546,0.0185093,0.048665,0.0602328,0.0468722,0.0515392,0.123072,0.048174,0.0532126,0.208581,-0.0427202,0.252259,0.119262,0.284562,0.132827,0.0411565,0.0465554,0.217553,0.160029,-0.055589,0.0727741,0.0731174,0.00340082,0.164748,0.0827691,0.154641,0.167921,0.191306,0.110452,0.182427,0.0771081,-171063,1.01709
-169561,0.838565,0.307181,4,15,0,169608,-0.00535283,0.976814,-0.0709457,-0.0369534,-0.0700506,-0.111705,-0.00212772,-0.0273148,-0.041739,-0.0851354,0.00238381,0.096497,0.105502,0.0477192,0.0744832,0.000869665,-0.000216764,0.0879056,-0.0106668,-0.0148115,-0.0122369,0.0575271,0.0615571,-0.0090704,0.0247867,0.0146967,-0.0975563,-0.00476143,-0.0261049,0.0390852,0.087169,-0.00860699,0.0150391,0.0403856,-0.00204537,0.163971,-0.0180899,0.0622524,-0.038472,-0.0151751,0.0338974,0.00527224,-0.0245326,-0.0127645,-0.000569823,-0.104034,-0.00198366,-0.0425043,0.0260245,0.0201897,0.0490048,0.013234,0.049808,0.0765536,0.0446583,0.0493229,0.105246,-0.0137981,0.0444659,0.204056,-0.0496484,0.251759,0.120385,0.291449,0.128404,0.0526581,0.0536511,0.220866,0.150795,-0.0445812,0.0792363,0.077514,0.00940411,0.167786,0.0814652,0.162655,0.164787,0.171368,0.125573,0.120035,0.0962221,-171037,1.01721
